x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
304886,317902,1197869,1223077,380552,474036,605253,1007924,4900439
299625,318244,1207147,1235193,384306,460163,600561,1174193,5145390
300866,318933,1183409,1234575,390803,472303,600258,993073,3146759
297471,319140,1196743,1245406,379588,455536,676455,1043501,3673080
301264,317974,1190133,1217104,380991,469570,628462,994556,5517387
298236,318417,1190677,1216801,376478,456499,607198,979800,2351177
296749,317135,1194765,1216665,381346,468427,600605,971518,2646903
295809,323398,1194438,1219002,377216,462058,603469,966255,2695641
317074,318524,1194582,1213242,376253,474934,611515,1009710,2356471
302399,375942,1183770,1229509,413026,457529,595592,1006827,1820874
303973,442912,1189053,1236767,412859,563626,646365,950240,2373961
308508,452005,1200104,1222392,404404,493318,606593,954374,2255229
301712,339187,1202109,1243482,382256,512554,588023,943418,1915983
304469,334533,1205369,1225837,379417,484707,605734,948376,2457084
299621,335861,1203822,1230068,380580,566472,583081,1342599,2281720
297902,346185,1189683,1218607,430341,489862,625802,1013904,1808930
298283,324206,1207857,1232894,403290,466901,636378,999134,2451684
298250,318740,1197687,1227999,381960,472736,638335,1657091,2378839
303631,321041,1195539,1219966,376046,512375,624926,2669305,1771205
335128,320796,1195855,1247151,383674,482519,606107,2115164,4427036
311107,322879,1191643,1229398,390304,458145,596746,1554263,5628497
303074,361550,1214493,1241138,379652,475361,600486,1259499,2678461
300572,329409,1189365,1225921,389261,676738,589198,1085636,2686490
300431,321807,1203659,1235551,380011,539760,584640,1023362,2315584
302097,326270,1188590,1219149,377049,484826,598730,955077,1835150
299455,336593,1190646,1235879,376161,489605,588156,1072167,2480900
303685,319538,1199604,1239917,376186,512503,612830,957291,3463937
300699,317825,1188422,1225610,379050,471663,591257,1004022,2268734
303234,319611,1212813,1241944,377299,480697,601673,953502,7793486
309930,337057,1199004,1226484,426872,475872,768128,1150232,4717751
301921,319725,1209524,1230862,401396,461157,743143,999547,6172436
300330,318418,1208281,1227789,382288,462961,628397,992710,8278037
300336,320515,1187977,1238172,380334,487643,615585,1108701,9110091
300770,325489,1201841,1228496,377268,471508,730522,984650,3107055
297977,318318,1191700,1244254,383349,457202,632717,959520,2406319
297081,317665,1201154,1239366,379168,495757,616361,999601,5060687
300929,337656,1197576,1230122,388089,474313,618514,1088330,3294295
