SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
45818,138555,75323,93815,209632,272670,321176,601344,1851523
45807,138478,75801,97451,202943,286069,335093,684911,4276173
46159,141875,77402,95274,201357,270365,323622,963705,4213680
45757,139537,74731,94692,200155,278050,311988,618899,1588176
46240,139307,74821,91519,201269,269060,324485,623480,2257735
46827,138958,77883,94883,199040,301933,328331,625110,1419088
45939,138394,76720,92905,202242,291671,316802,620177,1596143
46301,141007,75204,93615,199122,258430,330245,631694,1954311
45616,140295,78454,94081,201308,271457,387884,617417,1356473
46188,140707,76512,94149,202466,262188,353296,593273,1495577
46428,139030,76530,91980,195627,275578,342170,612792,1989240
45621,139568,80079,92565,211913,249595,329525,878968,1586960
46051,139017,76924,96014,201979,266825,312471,685586,1449146
46757,138564,74475,92908,200580,268623,329676,633456,1900088
45526,138547,86806,91342,205177,286085,322744,608366,1342578
45835,138120,88980,91457,213556,263327,350630,619494,1528750
45596,141157,79541,93388,200393,265023,331264,620726,1917612
46934,139160,80266,98077,200146,269301,326376,671887,1459208
46077,137695,79498,98126,201653,270893,378685,662957,1534554
46306,140282,78053,95832,288645,267229,338186,610623,1935651
46316,139616,77737,91887,211789,266961,386368,603160,1396541
45587,139543,75842,92920,203477,266758,345590,600659,1536777
47002,138735,77473,91548,212958,283648,340525,644513,1836404
46072,138522,77620,93619,198754,266510,328667,648489,1467609
46918,138276,77947,92258,196814,269065,313629,630571,1478809
46791,147872,75561,92186,205271,267232,322463,912671,2157571
46670,139633,87749,91906,204802,271791,347338,612128,1592320
46896,138152,76434,95663,198353,268965,367427,602318,1503636
46318,138016,73935,92806,197419,268788,367087,732924,1953658
45312,138645,77180,99472,193201,268150,341687,682197,1261786
49298,140184,77948,96908,286862,275297,328534,618303,1515115
47237,138800,75667,96618,198802,270588,346531,616681,1974839
46419,138554,76715,95962,201129,305432,347957,626064,1416616
45276,138200,73685,94873,206781,274150,321397,644497,1485914
46681,138194,74728,93677,196743,274473,339047,691349,1986310
46015,142258,83581,150360,208131,274853,328909,656753,1368730
46964,139633,78155,95984,198412,275332,312976,602723,1513809
46277,139296,76254,94034,198913,300811,327057,613473,1933370
46188,138350,78451,95705,199794,267651,340143,600894,1508707
45943,138540,76043,98429,199020,267815,325890,648589,1549949
46016,138212,74877,94162,199773,269162,345306,668512,2079603
45939,138495,80539,93797,199470,266784,376608,627473,1470942
45921,138605,78807,97067,199199,277790,350428,625134,1573528
45259,139924,78913,96082,200625,273431,338677,610394,1899841
46570,142102,80551,94254,215395,270366,324963,622638,1422175
46202,139824,75826,99801,201243,272235,316096,668879,1518912
45798,138752,76549,92377,204935,267335,321161,753361,2000926
46127,139437,77623,92863,202297,270429,337167,639595,1487230
46513,138783,77950,93567,197756,269096,314933,937386,1503002
45124,137861,77483,93735,201682,270780,321531,608075,2124079
46090,137286,77018,93539,200188,275714,318019,685151,2144429
46823,137196,77637,92008,203063,266360,307282,614536,1621256
45680,138056,77245,92956,201238,342501,342385,643770,2009473
43866,147608,76505,93353,206512,276032,377452,605758,1443984
46408,140966,78824,92304,213030,267491,335576,614941,1532479
52280,138948,75842,96096,199516,278400,331401,620314,1988967
47243,140400,73730,104112,197832,270051,383896,679023,1449993
47146,138367,80330,126408,202655,270937,318736,652129,1839365
45458,138239,77408,107832,200699,274278,319224,614545,2038402
46274,138103,75953,96197,195926,277481,316233,620318,1343406
46602,138582,78285,95512,198769,264847,304334,632821,1503466
45937,137093,75298,145655,202373,268255,326924,724958,1905313
45520,138336,77323,115145,199008,268772,325546,664323,1376014
45678,140096,78648,102381,199178,274110,343068,596958,1491580
45178,139107,77183,101530,198885,272592,388660,598382,2462238
46900,138167,75775,98252,202421,275541,333901,589663,1371965
46535,138387,77152,95621,199511,274906,319160,622036,1397196
49211,138386,76008,96901,198811,270698,317601,699903,2104223
45804,139974,84128,92783,204191,273166,322170,622820,1496992
45719,138837,76931,96351,202987,271408,319996,602924,1406473
45882,138613,77087,92638,198866,275899,321635,619356,2044871
45974,137704,78938,92932,195315,268428,323978,896747,1414181
45474,140786,75781,94553,201439,281451,316460,735262,1419893
46469,138500,77163,95861,201038,284435,326657,641847,2095792
45987,139074,75358,92994,209698,267866,338576,624400,1393536
45408,137728,75791,95906,200801,270367,308933,617946,1515827
46026,138744,77417,99266,203373,270670,345159,648609,2127012
47522,137829,75560,100083,204717,274792,327684,654617,1464415
56726,137119,77593,95138,200122,271269,319758,650233,1706943
47582,137803,78533,95422,201047,275328,323064,621106,2041765
47154,139384,78888,97860,201702,277179,316569,623637,1534302
47965,146916,75598,93762,204451,268722,557608,617485,1499908
48052,143873,76889,92126,201481,276477,343303,623043,2001475
47154,139038,76679,95088,201280,279369,384350,693824,1400188
48401,142640,78594,94179,204095,275656,346736,650271,1562119
47938,138724,75549,94216,204160,267014,361783,612118,1948535
47344,138569,74706,92131,205005,273734,370815,609184,1491958
46933,138700,75638,97534,200834,277808,349050,595845,1497330
46465,138878,75889,102665,199062,266724,332597,630579,2037404
46348,138584,103291,99248,202945,271168,330132,643298,1511155
46969,138560,90141,94318,201863,272394,309712,641892,1494179
46044,146889,79453,95209,195085,269173,324707,623489,1947425
46208,142645,79763,92454,203747,272564,317306,610358,1352787
52419,138981,77267,98767,214824,284071,308219,606329,1465674
48237,138954,75037,93335,202727,269113,321709,967003,1952654
46711,137736,87983,92586,202743,277496,343269,615787,1392642
45771,138036,108064,90898,200446,267402,326625,577074,1464820
46168,138520,130097,92100,207647,270921,365864,593942,1989514
46021,138361,131937,89880,198945,267688,334708,591562,1501673
46075,140269,102123,93334,201177,272471,378939,618130,1484828
46907,144112,92761,95923,204577,280418,357858,676437,1861324
46620,141094,80819,95006,206116,267318,339694,617125,1371562
46072,139268,77360,92797,198609,271257,322077,607654,1474312
45366,138545,77398,95926,197346,282628,328509,643098,1955593
45735,138942,75615,92718,199056,285638,324773,611809,1416208
45294,138308,76911,93117,207117,276229,327894,641486,1521414
47651,138405,77384,92262,204721,279855,331651,623882,1982802
45649,137985,76871,98027,205756,268533,340867,746505,1482408
46964,138809,76195,92447,200309,266483,378485,681593,1472303
46054,147213,79560,96778,203975,270827,350000,643032,1981021
47650,140644,75714,94201,204413,273601,323244,627484,1370259
45989,138606,74228,94039,203287,266281,336991,691739,1439160
47585,138448,77689,94137,201967,274209,322573,640918,2631976
47861,137161,74320,94457,207686,262906,322150,638039,1788135
47950,138507,73832,92621,202433,273391,309098,627163,1789657
45962,137823,76277,92581,199108,267868,326863,625191,2266247
47360,140616,78033,94811,202751,398288,318398,690387,1438140
46831,138264,77987,93146,200781,264463,315879,918338,1552378
46721,138729,76255,96279,199590,281240,339092,616975,2048335
46819,141155,83642,94037,203375,261588,332181,605992,1401345
46244,139917,81995,92061,203106,272406,353736,621527,1521593
45385,138590,108903,95820,204881,265521,328850,721992,1848723
45108,138106,106411,94033,203773,272216,323141,658011,1749189
45865,138364,89283,101974,197446,275361,320636,629477,1438337
46269,139036,82122,96255,200251,272853,321966,628546,9266618
44675,138867,78889,93666,200215,268769,324269,609638,1570967
46022,138569,77606,94200,205810,286711,312757,675538,1496545
46079,138992,85803,98793,201907,279710,315008,622317,6818470
46347,141815,81160,95019,201499,278147,315480,604455,1523240
46970,140955,78401,93434,200241,273471,351409,594558,2888507
46392,140842,86185,91842,206663,270913,335403,603542,4885050
46702,138817,76636,96346,202719,269275,335386,690313,1885887
47189,140674,74827,96384,265572,266339,352261,643245,1620785
46259,140283,79228,108259,204314,272840,364601,641792,1987278
45523,138792,76910,98335,198048,283791,346311,609608,1936702
45233,138685,75772,95244,196991,273713,318946,606669,1525974
45210,139170,76006,94566,210297,267490,325811,593211,7174206
46701,150044,75369,93953,201192,268228,322755,719071,4002905
45712,140893,76722,94043,294096,269512,326909,662017,1481986
47288,139550,76740,98094,202963,269663,313813,612188,2093288
46937,139136,75642,133044,202196,268601,367255,1007571,1391713
46932,139162,150512,106542,206565,267134,368656,586000,1489968
47169,138057,79802,98482,199624,269718,338181,611622,2500192
44801,138352,77203,94302,197044,274742,324412,691485,1428849
46416,137866,78725,95524,198805,351183,310464,639128,1533476
46262,136895,83069,95714,203571,277903,333934,608156,1943853
45786,137867,84067,94305,200928,270575,324891,617386,1444542
46057,140324,77402,92389,202483,266616,314559,702277,1534418
45201,140737,76668,93621,202290,267144,331741,660952,2072226
45412,139692,77586,93087,200711,269725,327371,615622,1508289
45429,138873,77532,92137,200614,284524,310746,592921,1565877
47629,138280,73892,91920,196294,285275,318396,622164,1999905
46023,138063,76487,90824,206703,276914,374795,636457,1373327
44879,138199,73875,92835,198833,270597,364584,699164,1494737
45993,137801,73584,98099,200888,270415,344687,673860,1939607
45958,138982,77346,106549,207242,275501,331850,613247,1435398
46280,140337,74730,95729,196880,270714,313388,604210,1458165
46079,139299,76180,93547,193706,268535,339566,595026,1891526
46699,138323,76636,93410,199719,288215,330467,632818,1328432
45970,137537,73787,95077,198248,265421,320615,680795,1463793
46509,137520,75207,91901,199107,278588,316878,641148,1997372
46193,138228,77160,90812,198884,268519,336533,657397,1349228
65854,141918,75199,92374,199545,263753,340911,602182,1530397
58414,140559,75781,93335,199478,270803,341362,899897,1894692
48527,150178,76983,94241,202423,272891,361438,661661,1372079
51633,148491,78436,93557,205186,277971,322808,627558,1398501
48898,143552,86021,93009,200877,274436,327815,625409,1987370
50391,140097,77703,93163,196944,293270,321776,812429,1368821
48964,139199,78169,94409,197658,283835,318649,678659,1487319
50003,138539,81236,93842,197366,273515,319979,688130,1845865
48698,138080,81799,93481,197973,277427,323414,636048,1369274
46897,138228,74883,94710,199579,267599,314406,627570,1423020
46405,137860,76802,95369,206760,274763,320253,604273,1897108
48479,140430,73920,97693,201068,276338,323099,601161,1236803
48672,141644,75569,95065,203525,278498,365220,651796,1530357
46873,141941,76051,97033,201882,283256,568759,669151,1878229
45416,140223,81328,94937,204771,273810,402366,635895,1503681
45435,138573,74494,92528,198483,269269,336597,605838,1407424
45036,138544,87300,94382,199132,272008,330464,639152,1990381
45033,139231,78064,93615,201262,273348,321842,598816,1416118
46893,137727,76885,103288,206398,270297,317173,656227,1441831
45660,139076,76297,95651,200790,266303,324261,640328,1972957
46420,138525,79335,105920,199409,275550,349005,646489,1319281
49653,138360,76354,97699,196959,273356,312625,605013,1513845
46426,141766,78647,94629,201898,274825,327383,605637,1878712
46361,139338,78434,92204,202918,265578,389689,628140,1477644
48874,139799,74871,107866,202154,269783,341426,904438,1569980
46705,138107,75238,104107,200612,265177,348985,659949,1933379
47868,138635,76479,134912,202078,270902,332126,626863,1511927
51828,138472,76291,115195,202015,268623,323283,620216,1471834
46908,140010,77070,101759,200722,273080,324515,615842,1871269
47340,142873,80599,96348,202682,267738,341162,618845,1386785
45614,141036,77297,96040,197205,266314,312200,626391,1392401
45975,149666,76705,93341,202962,269721,318140,678704,1932439
46958,140283,75747,94127,197312,267729,317566,601314,1320476
46423,139772,75762,95552,200348,273702,330690,653532,1462496
52104,139249,81482,93948,199654,271811,415650,613588,1910116
52184,139478,77642,93358,207941,268518,356131,618533,1450299
49973,138846,76120,92770,211338,278193,333297,723134,1304124
58872,137850,78423,91224,199426,269845,335109,623823,1978885
51545,137889,78051,94767,200752,274312,331055,613909,1475100
49281,137813,77109,93748,202066,269274,317957,600373,1554523
48565,138900,77794,93293,199888,273620,327491,582234,1891349
46364,141146,77520,95963,197014,267105,322360,720797,1377423
48625,139886,77738,96520,196696,269004,322425,690738,1464892
45399,139246,77635,93331,203296,276089,320866,622371,1902490
49859,139098,79103,92095,199982,278705,332772,601994,1333722
46597,138048,79297,93887,201684,268455,315944,605352,1492185
46284,139203,77391,93094,201159,273195,314645,597940,1865680
46651,138844,76999,97650,203603,271506,333808,899011,1396983
45542,138120,77423,93731,196084,272920,406553,622264,1440547
45595,137920,76804,93254,211494,270978,339233,619855,1937111
46438,141771,76163,93354,205247,272499,339888,689093,1423846
46283,138668,100679,92922,203699,273526,330043,607440,1454586
46335,137633,134619,90103,200045,266230,331371,609790,2022205
45736,136857,100266,93805,201343,264971,339711,646670,1400721
46376,137322,89929,92695,201334,277687,323921,622802,1522030
46062,137908,79615,93523,204341,269315,322562,610014,1979859
45087,138565,82852,96915,200671,274101,320397,607192,1444930
45381,137947,78240,95280,197345,267916,365499,591676,1375749
46275,171991,77975,92278,206938,275829,377392,791262,2008615
45605,143465,80065,91624,203746,272511,333349,632851,1419649
46668,139568,95552,92620,202204,273339,322618,628995,1493422
46153,138479,106035,94126,202613,272760,328080,600826,1923496
45992,138845,131232,92998,201323,265005,345167,608545,1413318
46776,137769,135171,92264,199372,262729,314231,631508,1544920
45429,138583,102263,92906,196980,273075,321273,677692,1962076
45999,138549,85738,91683,194258,276047,327932,642185,1444927
46906,139604,79579,96492,205923,272772,316388,628382,1507640
46238,140153,91583,92948,204475,267828,328351,632796,2000762
45902,137428,77705,94470,211618,273618,321687,649600,1435468
45792,145426,75289,94982,203415,269593,392297,717747,1470403
50314,140541,75827,96140,198189,266419,343790,947935,1883650
55860,138691,87648,93958,202403,276691,353276,626315,1366193
50128,138207,89031,102463,203622,288161,316287,618879,1657009
51574,138297,79269,96263,202335,269067,340993,611812,2001305
49764,138020,81618,93851,198999,337657,329075,702160,1502218
49375,137853,77152,95865,200708,271336,337951,617038,1489912
47796,138548,76772,94183,202202,268768,389055,619955,1976184
47647,137526,76114,92874,259182,272929,321933,608102,1431524
48199,144219,73495,93264,203022,267023,317967,715522,1515619
48192,140371,74728,90911,205923,272407,325768,680115,2027546
47782,139775,76454,92515,207684,268960,372069,640551,1376030
46825,138513,76293,93001,195378,279896,328822,649520,1449227
58799,138865,75456,91912,203059,277296,324168,650435,1996442
49224,140341,76352,91601,203668,270783,330273,627400,1378751
46666,139354,87484,93316,198196,268004,318029,635977,1506119
48013,139685,76966,94360,201480,271099,323142,695443,2065071
48345,138490,75900,93212,278132,272311,323366,641815,1475448
46661,141272,79183,92330,204097,268343,314611,625096,1479667
47126,139115,76143,91491,208268,273679,318592,618971,2051305
48187,137974,76141,97886,203618,270916,320552,615862,1408844
46614,139971,77485,102728,199066,271318,312141,613698,1521093
46495,139307,75324,101353,202755,264320,354374,670307,1990471
46773,138033,75787,100008,199414,266743,382613,660466,1462352
45345,138237,76334,95891,199436,268136,333625,1889581,1434798
45814,138156,75163,95109,200437,279199,333832,1120137,1911130
45783,138821,76071,94853,202022,273101,335879,3245139,1332520
46670,145676,75634,93390,197371,273322,321989,1630841,1460037
45491,140328,73904,94892,199549,266603,328287,1021154,1930225
46436,139239,80174,92350,199158,271736,324305,738008,1371304
46829,138844,78009,97093,200857,267014,318853,680788,1498609
47167,137795,76394,92679,200820,271998,343093,642439,2015995
47393,137640,77946,92887,196376,266421,327802,702425,1593195
46543,138409,82605,93020,199973,277369,320155,632833,1535096
47006,137590,77205,94388,199867,263135,371424,615168,2035212
46232,137606,76657,92951,204014,279427,364545,612574,1498070
46362,137822,76604,119976,201196,279650,413990,607054,1503561
46389,140714,76791,124850,200123,268564,404091,632475,1901943
45754,141937,75935,104800,212867,269004,985891,672637,1522416
47084,140664,76341,104832,200969,273029,2127788,620332,1621545
46882,138937,76469,97676,198009,278761,1818409,602406,2037796
46025,138781,77700,94999,200344,265950,1457139,614105,1604769
45822,138227,89063,97288,205559,262729,1064306,629818,1539578
45802,139330,77321,128876,197736,272627,705761,688372,2047479
45644,138463,76409,152133,199856,272533,621696,652984,1459374
45549,138092,78163,107821,199940,270689,479832,615938,1533114
45934,149042,76928,98259,201477,273075,416163,614762,1968141
45317,141350,76241,96838,202047,269793,376823,1253338,1355661
47109,139515,75204,97583,196117,277799,338744,869460,1491247
46496,138442,106100,98553,197836,265930,351990,718606,1978239
53001,138222,85442,97199,201107,266118,329420,673990,1356593
49452,138987,94746,105896,203358,270191,398650,626496,1512433
45812,137977,79985,139028,202858,270887,323929,598156,2063406
46193,137983,76416,135860,201924,267965,323273,615186,1502717
45756,137460,79922,110744,197539,265356,319126,618974,1488484
46359,137707,76078,105040,209879,267718,322814,706545,2076175
46121,140099,76559,98175,205076,286515,323465,642871,1444366
45838,139677,75330,97376,201307,281522,317137,630659,1529183
47312,137826,74257,95776,204623,272165,356254,624106,2017595
45922,144704,74950,100346,201604,273115,330881,641343,1322658
46956,140878,75600,95969,199756,281113,310452,663656,1529911
48054,140929,77508,96736,210130,277145,328617,610102,1993374
47181,139602,76182,92313,203822,264336,311872,612340,1541998
46109,139605,77837,95860,203872,273689,326407,587316,1551986
46613,139638,80525,98216,206763,265751,320461,627549,1856868
45662,143063,74677,98756,202950,271359,312629,721891,1473959
45834,139726,76651,98780,205223,266185,311248,654809,1357222
46115,138479,74988,95396,205592,277832,324160,632949,1814548
44977,138413,75137,96918,199877,269380,353488,601766,1456732
45698,138053,79650,95171,203316,268635,361943,604993,1359882
45238,140911,77057,102297,210677,272427,415854,2533578,1821955
46941,139551,74479,96555,196064,296723,358976,888493,1326074
45084,139346,77419,94576,200115,288038,341688,864785,1370916
46404,138454,75406,172066,200418,274676,339332,838051,1909311
46515,142792,76154,95160,202318,266674,328327,847300,1472739
46202,139501,77659,96404,207773,272555,308926,804774,1490808
46537,137913,76231,97684,199514,267073,314910,843308,1957089
45951,140275,76648,97968,214172,276625,328745,812107,1487531
45494,139004,78559,94315,199873,265012,316204,824453,1511444
45917,139519,79740,95320,201268,274488,321255,800205,1909887
45902,137870,76460,93584,197682,287459,326839,757065,1340091
45599,137898,74802,93121,203077,286574,325398,840709,1551215
45828,138486,77801,99819,201376,276285,369064,866003,2149307
46422,145790,76123,98354,202217,271796,365872,884173,1462725
45678,140685,74111,96477,200184,270552,338265,846416,1511379
44939,139596,79579,95797,199630,266982,327956,790751,1991743
46179,138523,75575,95931,201549,266856,319030,854183,1414233
46580,139477,75851,95039,202322,273891,316961,816192,1241545
45991,138104,76550,94688,198705,277978,324141,857194,1831000
48384,139090,75427,95788,201566,269940,322333,823526,1298539
45376,138409,75207,94273,197181,270773,305284,844111,1594492
46485,139125,75989,91500,198957,273764,327043,818404,2343466
46503,137581,79699,92806,197082,270340,333361,856058,2452962
45316,141511,76102,93325,201672,267216,359183,2155418,1440952
46809,142060,78112,91592,199236,270876,345538,4403292,4807790
46211,140924,76996,102880,200747,267131,333832,875660,4697839
46435,140268,79580,129095,196728,271424,326399,842135,1576105
46894,139975,80463,115166,203557,337458,320228,764299,1973011
46064,139099,78155,115219,202177,276094,325896,830801,1435475
46992,138863,75909,115375,213504,275291,317979,801856,1872467
47083,138892,75520,102319,212751,274156,321013,855299,3598445
46078,138878,75062,97704,201233,265277,315048,833361,1554394
46120,143735,75065,99977,198676,270104,316165,919800,1460414
46208,141201,75589,96472,196830,265546,333280,859095,1900192
46072,140034,73571,96813,198065,295815,327182,794411,1420821
46501,138971,73370,95630,201479,280946,358091,847290,1553015
46056,138406,84756,98171,203286,268803,332127,813538,2947021
45535,138025,94121,93959,202638,268172,338447,825482,1647716
46361,139060,79367,94761,196796,271236,315640,785464,1756502
45495,139078,75388,95857,197681,274964,324840,823080,4973158
46173,139727,83132,93802,200298,263831,324394,786899,2338959
45940,148897,78335,100608,196706,267151,309004,857833,1515681
46598,141447,75255,97150,197600,273318,325485,799463,1946419
45974,139896,76328,97197,199161,274799,317386,845312,1686136
46147,138468,77216,96264,196611,266262,330399,796005,1974054
45314,138698,75610,94189,200773,267737,332501,823745,2264369
46256,138530,76958,93371,202437,269123,334614,939283,1589972
44631,138614,76241,95228,209200,271496,333127,745133,1473713
44312,138698,75118,101964,204289,277262,324710,668280,1906967
45028,138720,76418,93796,200242,273090,335245,734418,1406458
45686,138790,76030,98467,202361,269549,309040,639320,1494037
44704,141977,77040,95266,205432,276683,331057,642705,2013874
45621,140355,75813,97705,204042,267910,321147,808647,1437345
45254,139544,77209,96786,210201,274354,305856,809660,1602595
47226,138500,117093,93547,205337,269882,320456,895005,2038765
46011,138033,131585,93934,204307,269168,322026,824723,1427643
45831,138764,129098,92863,198925,270717,348581,916228,1426865
47196,140922,103186,104519,274769,277155,341028,810324,1966281
44931,139249,83672,95859,206074,298875,320259,813300,1407712
45499,141506,77414,94017,200469,266136,705347,759334,1462250
45829,143628,79368,92708,200472,269521,352846,839325,2030109
44996,140649,78481,92118,198065,275386,321577,792205,1413848
44859,139131,76434,95903,208297,267260,318359,840704,1469787
45889,139592,76284,93945,201988,267789,350944,939240,1968315
45359,139125,77006,93608,199187,270465,321859,839879,1375466
46720,138364,78050,94135,201851,272594,305683,805229,1495212
47829,138663,78339,92854,200970,281762,325639,836690,1926676
47602,139226,77419,96160,202271,265026,325561,801944,1375324
46048,138759,88161,94859,199531,313413,366359,831881,1477450
45371,147853,77841,93642,201558,272671,331994,1062693,1969456
47496,140467,76486,93650,198166,267502,367076,655373,1497263
45814,139773,77717,95579,199353,269514,348365,597297,1480944
46389,139726,76174,92596,201307,267740,344970,673787,3985595
47162,140601,75577,91445,209676,274486,323013,626366,2713305
46998,141166,89406,100690,200620,265314,337041,603840,1549025
46648,141312,80613,95483,197508,263595,325532,614470,1982521
46570,139576,75287,93419,202813,268490,324951,607544,1467680
46282,139001,74883,95526,199070,271354,330703,665717,1560502
46048,139283,74301,105686,198027,272463,336503,679450,2594492
46295,142548,74338,106829,197773,285961,317225,651855,1393230
46022,139430,75443,100162,200766,266835,361255,599296,1471722
45853,139358,75609,93693,202786,270371,330741,621468,2075076
45853,138166,76489,94500,199725,273890,330024,615797,1445269
45086,139064,76296,93919,199638,275528,321431,665208,1552101
46355,138243,80522,94717,204084,268671,331324,858514,1936909
46978,138271,81726,93190,201653,268093,317675,655962,1344632
45815,138119,79531,95021,205892,271574,309423,646488,1459975
47550,138950,76504,93565,201395,272063,317666,621828,1991209
45981,176918,82189,93887,202897,271299,320199,626665,1516141
46827,148199,78250,97137,198807,275740,311226,692999,1556867
46076,140814,76456,98735,201912,276336,318321,631647,2008436
46380,139764,76100,94141,200914,280616,372823,718672,1518140
46614,138781,76570,94781,204835,268969,342407,978722,1453356
46001,138668,77162,93343,199143,270200,329940,617176,1847684
44430,141313,76569,92516,201637,269778,345824,630222,1382120
52347,139740,77143,94764,206621,268106,318461,622554,1455677
46899,139091,75678,96045,202017,267645,329260,633825,1926341
47590,150669,76311,95096,203171,266652,316203,678094,1315788
45716,140073,77338,92162,202750,271421,338490,639620,1488253
44636,139320,80269,95938,200049,279120,324791,646482,1853391
45831,138664,77393,93803,200424,267330,346864,650438,1421750
45965,138797,75795,116475,200198,270340,332761,616958,1510934
46083,139553,81870,99452,206280,274536,314560,656123,2045461
45405,138952,76944,92783,210472,275943,343181,640306,1476529
46103,138765,75880,93260,204158,266911,328229,614225,1530789
44483,213650,73925,92305,213111,266391,323885,611522,1914860
46460,153343,76464,92442,202927,279356,347542,610182,1421563
44924,149969,80179,155833,195649,273375,321475,672880,1495749
44962,140281,75515,112522,207917,266737,325376,639407,2026613
46096,139365,78295,101996,202051,274708,324359,641285,1409825
46217,138727,75690,98867,199025,269073,311728,615713,1583076
45923,138421,76550,94935,209581,277254,335033,606295,2074874
44984,139492,74331,95468,286971,268047,338867,607905,1392174
48118,138873,76759,94908,199005,267301,331354,713945,1517642
45677,138252,74514,97358,196296,270807,320011,854994,2027037
46816,139412,77903,104740,198162,273279,339970,1176235,1412886
46454,141369,80048,103123,202987,264655,318761,740700,1528934
47860,140252,75091,95180,202416,268386,324060,666539,2141244
46539,138892,76486,92842,203024,271336,318869,614883,1553920
47743,139244,76178,95545,203500,361983,311660,593455,1433014
46864,138035,74329,93867,199814,265476,334170,667039,2041973
46765,138572,76719,93749,196416,267089,317269,726455,1385318
44356,139238,75491,98270,201628,271486,314663,679240,1444051
45790,139435,73340,93324,196941,268583,330981,655039,1968237
44776,138367,76262,92501,203625,264169,351595,621975,1424735
46522,141652,75324,93742,206007,274280,331212,598050,1546652
46465,139052,74955,96556,200444,267193,321824,621631,1992254
45582,139237,76896,93631,198315,285872,331662,665297,1458016
45981,138229,76987,93721,204288,266676,321564,658779,1594584
45340,137861,83122,91194,200577,266031,323262,608292,1857278
45533,138605,80215,92853,202630,279821,330458,620192,1429256
45677,138339,77702,91729,202585,274968,310318,624908,1541764
45662,139118,75884,91646,207270,266125,319573,686750,1802924
46030,138231,77416,93940,203396,272342,316616,637846,1876516
47163,147695,78532,92831,206272,270237,333420,609046,1580484
45934,141554,78082,97939,203185,291513,345446,635873,2216945
45704,140235,79844,110358,206334,297067,348757,624881,1428615
46456,138994,78106,95110,199942,272591,326862,735519,1508475
45796,138996,79462,95062,200971,271733,331120,899544,1991703
45337,138117,77936,92403,200677,268926,332057,629896,1340763
45488,138440,76466,146508,199443,280690,311025,602244,1521715
45161,137962,111791,93085,196768,272490,326279,679601,1947211
45355,137622,96130,93714,198382,274155,319617,641253,1390719
45266,138971,83700,94236,204171,270610,320696,662439,1512093
45335,140989,77187,93721,216694,271879,325539,630853,2012312
46770,139802,79097,94765,207567,269479,345620,641360,1547466
46975,137659,76936,92865,201514,269294,312242,597921,1474692
45829,138063,75573,97401,204199,268915,331168,701659,1900801
45643,138186,75958,92430,217540,268556,350406,647867,1412333
45672,138586,76246,92492,203341,271522,339773,606947,1534905
45207,138311,76141,90828,204150,288531,329919,607157,1811938
47604,138349,76553,93505,203949,275082,325429,669830,1342715
46255,139109,75092,90628,203373,283500,317701,630198,1428843
45554,143157,74764,98263,199243,271072,659578,683946,2003126
45063,140597,77749,99072,201328,273334,372572,641787,1516578
46485,139542,74800,94986,201773,267280,330770,601137,1443333
45574,138777,80714,93911,197813,265236,329590,594719,2037966
46874,139341,76567,93224,198860,271847,333526,606912,1375518
45346,138219,73915,92411,201573,272174,309950,686883,1444105
45974,138131,78395,93108,204072,296175,320057,666841,1923085
46303,137551,77051,92086,205258,283868,317906,640725,1377786
46720,137873,78892,93129,202386,269135,316335,998623,1500707
46068,144075,100922,95792,200501,269964,334954,634802,2837557
45695,141546,88001,104069,203792,271694,324192,747670,1581543
45330,140253,78474,96015,209508,267883,319104,644930,1614001
45087,139764,83859,94117,204485,267569,319897,627479,1965177
51218,138012,76412,93261,196026,267628,327184,626067,1404043
54619,137613,75910,92691,201098,287509,321504,587203,1535753
48929,138220,75103,93944,201760,265113,319517,615331,1984602
47661,141059,73937,110314,205662,274248,398537,705643,1393684
48281,139415,75941,99332,208643,266953,352035,717139,1890727
48441,138929,76209,94338,201452,278147,340902,677251,4551539
52000,143274,74703,91891,203209,267915,327675,639990,2343573
48693,141175,74739,93148,205428,280748,315678,600377,1572852
50178,140144,75214,94984,202098,269542,338824,770986,2083140
66157,140557,75250,93421,200279,272851,322767,650634,1327430
48685,139590,78760,98888,288972,274959,316350,611285,1689605
54606,139591,75567,105491,201153,270151,326892,636554,4645250
48808,138338,76179,104322,201950,274062,330933,596379,3119457
51747,139027,75822,92757,199766,266901,319519,616253,1474666
46780,137624,75108,96244,199417,267965,361343,710967,2511913
47192,142354,73550,93336,209471,283333,331974,639807,1415910
47575,140542,75818,93410,202283,284469,338406,642903,1474455
46340,140514,87092,94228,215435,270857,334151,617003,1997144
48595,137927,119048,92118,200785,265734,324974,943528,1490262
45564,138244,137750,92637,196160,278006,320369,686054,1469168
46177,141867,128937,148657,198257,261819,319950,636855,1961277
46743,158863,97797,112357,237946,272082,319320,605525,1371687
44719,143245,90289,101451,202795,261585,307548,600475,1387381
45193,141192,82943,97569,204475,255931,325708,628770,1960043
46185,147843,77870,158962,202091,265753,321698,628900,1388454
47585,140646,77640,114804,201022,288653,319428,652033,1460349
46397,139660,77535,102188,210885,279397,381525,638085,1986960
45435,139252,75783,95640,197995,263453,337519,618933,1506030
46166,138987,77118,93291,201308,263984,336695,602922,1456227
