SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
34476,40059,83678,68853,99207,167026,290027,780694,1347371
33636,40509,83957,73457,101236,483605,307208,719722,1991447
33308,39657,86066,72793,108721,227819,305077,747041,1926850
32913,40422,84331,70146,100327,181117,297381,752397,1367329
33351,41314,86846,68886,105012,181443,298603,726906,1844972
33387,40359,84500,70975,106135,168648,293456,782613,1854735
33471,40483,84085,69803,104711,164222,292914,744193,1391662
33473,41129,83172,69236,101723,161569,297434,791656,2041409
34474,41403,81493,73060,102357,168563,292954,718539,1950495
33353,39850,83579,69901,100160,165329,284399,753797,1439484
33606,40627,83053,70894,106078,166735,301682,729940,1985322
34768,40406,83338,72206,105504,165048,301170,737620,1898010
32915,40220,83959,73182,106653,159149,300702,769953,1356869
33446,41217,82544,69701,104125,165360,312128,744772,1957828
32030,40783,83626,69210,103314,167703,314377,766168,1878576
33960,40186,85144,70046,104574,190586,290376,749412,1525929
33116,41176,85206,71383,122108,178313,295506,779822,1849876
32520,41209,84463,75105,106412,171017,290696,747874,1956431
34171,43811,83492,73179,102461,164694,294426,794711,1382772
33251,42113,83616,71573,104539,169020,295375,694706,1875347
32971,41452,83657,69736,111139,172724,296690,851423,1845214
32371,40974,85353,70955,101882,164628,290387,739602,1366382
31902,40224,85502,70085,128593,168770,312908,687332,2005445
32950,41157,85135,69661,113554,175042,305477,709648,1763228
33347,39853,84922,69174,106804,169143,281657,666195,1288639
32857,40810,82498,68972,104658,167851,294711,695801,1890322
34336,41281,83417,75466,105202,167565,291958,724976,1767370
33076,41701,84239,71142,100869,170832,302490,805031,1365818
32701,41539,85633,69868,102792,173981,306069,745282,1784689
32757,40936,83172,69292,101446,172826,317224,768970,1957002
34031,40478,82448,69939,109952,169865,300636,759307,1483856
33713,61310,84603,69145,102239,168225,292086,758285,1814421
34567,48576,84702,71240,102751,168506,306407,771843,1846605
33711,43114,83544,69739,101475,169397,295014,763831,1377514
33314,41869,87045,70809,103309,179643,290222,784301,1951154
34118,41256,88185,70847,104008,168358,297765,823913,1961866
33253,42998,85375,70075,105384,171220,293085,810981,1417993
32750,40461,82661,70778,101735,171791,297965,743645,1914541
33262,40751,83423,70379,101362,167586,292672,748589,1835368
32027,40003,83941,69178,101682,165226,287457,774316,1499832
36703,40417,93795,69941,103858,173916,303605,746489,1981405
39809,40256,85571,68555,104984,174075,315791,774279,2022446
33889,40515,84251,69081,103810,164410,297429,748113,1477392
32194,40360,84561,68718,105243,182550,294517,837921,1901543
33612,40893,83615,71004,106755,182648,321426,766459,1955382
33070,41051,84253,69998,104761,178941,314548,768235,1483468
32697,41370,84780,69869,105284,175300,294261,796378,1892757
33363,42908,86612,70336,101489,174841,291730,758582,1984720
32058,40403,82955,70202,99872,168186,280206,781900,1451678
32750,46148,83446,70851,103106,169032,304217,753508,1915650
31932,42473,83564,70824,105486,167935,298336,761536,1919619
33013,40873,83496,71019,104011,166382,284766,728464,1465522
31764,40843,84118,70601,106472,172722,309292,766464,1867809
33027,39671,85262,69176,104108,171919,303233,690887,1980906
33615,40034,83600,69889,102449,169170,283570,675031,1409070
32586,40198,85179,69714,101896,170157,304331,740405,1974388
33359,39876,84790,71002,104285,172853,293365,676569,1931139
32596,39062,84434,69467,103219,169595,316978,749405,1381091
34016,40143,83577,70261,113038,170677,306310,769967,1912180
32898,40433,90344,72298,102377,169410,320402,783471,1956735
33154,41643,88951,71853,100841,168901,300403,757329,1438535
33308,40836,85396,69800,101095,172289,299461,907128,1974855
34553,40815,85741,72869,102322,172388,291593,752824,1937751
35348,39451,84873,70488,104471,168413,292240,731130,1299613
33182,40109,84364,70294,100329,172415,302470,788913,1870212
34490,41016,84219,69478,103824,171857,300957,774045,1886116
33612,40151,84449,70060,101680,165447,286624,895670,1396289
41193,38771,82900,78380,107347,173218,291671,629017,1903461
37058,39688,83402,76101,105579,168969,293768,633713,2020827
36358,40692,83616,71108,105164,167372,617843,640742,1487121
36356,40245,84199,70178,104886,173006,350221,667190,1938462
33672,40422,83692,69872,102803,184899,309383,645291,1959693
34417,41295,87195,71596,104714,177873,307907,619083,1405380
35307,41384,84766,69902,116722,173581,309453,682909,1879608
34062,41962,84273,69862,104710,182357,324392,614755,1820547
35512,40723,83856,71672,102378,170755,288775,619599,1310211
34490,48069,83589,69865,108582,169593,326015,609837,1958874
34274,42228,82143,71605,106024,170470,305775,632552,1939927
34345,39901,83214,70190,107162,164702,283035,615935,1402800
34804,40417,86843,75182,107389,172078,303092,624837,1970243
