x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
53931,86215,74244,109920,185647,227326,246263,369121,1481553
54511,68292,86426,91114,189433,239235,232548,372044,1024856
54117,64630,77388,87669,187362,230604,331568,391623,992871
53165,62968,74521,84410,188611,238845,252413,471962,978481
53725,61923,73345,83425,187987,227340,240496,475918,1079211
53383,60762,71847,127524,189283,227988,219417,524149,1200573
51211,61780,73265,95966,187916,226772,230954,466693,1198047
53829,63564,71467,89205,190196,228100,254012,414164,1042434
54446,60761,73337,87856,187522,235804,252430,396332,1188555
51895,61599,76785,83911,187139,225482,244710,422224,1050240
54675,59817,73362,81589,196439,229268,225223,454522,991194
53930,60322,73901,80876,185217,227837,221277,464069,1038437
51282,60950,71209,81272,189656,235367,268800,984556,2438461
53277,60029,72942,80981,189062,234404,230176,1260156,1147976
52305,70779,71498,96421,187842,227633,553040,1013380,1312258
53101,62991,102759,87204,188103,232003,328991,713549,1250374
52119,62956,83570,104179,190271,226479,247680,508307,914062
52454,61270,76753,104672,270409,227500,231831,536111,865005
51619,61451,110765,84398,193066,228234,216760,411420,2249600
49685,60812,77908,81617,184981,226256,221747,385424,1083020
51407,61397,74349,82983,189960,240000,230343,441421,960555
50396,60378,73310,82145,185151,251327,234572,421974,1007308
51280,59631,72652,81730,186474,232219,225552,375191,968307
51398,60187,71912,80251,188126,242433,227262,413391,996587
54174,58600,72974,82221,185713,229201,221276,530138,984082
51922,58916,74471,83041,188131,224986,288902,425705,1285088
53540,59050,73092,91557,189077,229212,244507,410055,1067989
52774,59582,72155,84135,189574,229200,226097,458291,1340030
53479,59754,72457,83054,185253,236124,224220,412541,1006468
53171,59708,71611,81686,186417,224135,234112,414044,1160743
52029,59327,72509,119876,185907,227681,224346,420209,1046766
53387,59565,70885,108061,186905,241833,220280,596188,1678358
52756,58386,73636,94537,185451,240135,215593,513718,948441
53230,59340,72068,86338,186847,235347,219204,419705,1447167
51299,58837,72757,84129,198536,223568,205619,428522,936322
51984,58066,72664,88198,187298,228926,253026,908618,924180
51529,59034,73785,149129,193857,232135,228666,697556,1053238
51637,60051,71667,109044,189460,228239,213729,736662,983805
51823,59277,70373,91204,185348,231637,225208,674184,974324
51033,68057,72553,87400,187878,227674,223486,604056,952049
51581,62979,72860,84201,188264,226666,279748,627691,989763
52229,60568,73737,85251,188543,235284,247981,625874,816240
50365,59780,82708,88226,187639,231026,221458,693899,852157
60745,59943,74749,83301,186214,233931,221280,629616,1010536
51786,82003,73349,92549,190080,226569,243207,720438,1041389
50534,71439,112944,84259,187244,231604,239469,621429,1046006
52229,63238,76852,91814,187808,236739,239949,622294,954953
51731,61165,74512,83989,195708,238199,243657,600422,961877
50850,61292,73625,89514,186079,240028,214894,626507,879902
52145,90513,73095,85195,187947,225850,214419,628099,1041386
52831,63667,72516,83388,187407,222820,239168,617857,940720
52857,61300,73668,81276,187514,228136,238220,585723,1318800
52962,59281,72769,80114,186993,236177,246970,679261,1016473
52072,59683,71895,84430,188639,241036,222944,629989,1037854
52842,59698,72952,85088,186406,227157,210910,699107,1383520
54144,59811,75187,82524,188438,227337,276195,627822,949552
52149,59261,71928,81385,185683,225053,242686,645358,1275262
52016,61462,72590,80959,178698,223363,228769,622819,1205163
53172,63339,72685,81284,176118,229601,222714,1001360,835990
52370,61340,75430,92362,181178,225697,219567,685202,832156
52592,59011,72476,98946,199988,225582,224442,676665,1039327
52315,59088,73599,108308,186259,227074,212736,597797,918863
51236,63001,73667,87239,187993,240022,234785,669489,838767
52096,60221,71699,86354,186841,238743,222405,603308,962925
52301,62396,71411,85700,191567,230899,209167,639291,924722
52133,60680,72301,87314,184925,228465,242143,595299,930440
52411,60658,71905,83225,186775,229293,228033,585006,1112548
53318,60345,71379,83541,186078,227356,230246,609701,1332172
53786,60133,70499,126360,201134,228205,251145,608603,1750544
52874,59835,104188,110254,185943,224863,225260,729487,1062565
51760,60975,102103,91359,186544,231102,268570,613535,1012683
67084,59927,89543,92625,185892,227737,240044,608922,1438030
55500,58147,80317,85774,189032,237219,232784,607157,1133545
55946,59147,76651,81994,197663,242473,278110,602902,1009796
53597,59343,74198,81856,187062,235802,273835,647336,1823037
54176,58937,72759,82223,193127,227816,224934,594081,2320547
53226,60132,72356,88770,193507,226531,220015,692594,924833
53437,62096,72940,82069,187060,224742,228280,654939,993968
58708,61785,76096,84797,187244,230240,220177,591152,1016849
54486,59717,72557,88527,187660,225524,212838,595881,973050
51094,59546,73588,87374,187302,233255,251142,593789,932644
52584,59333,73595,89404,187462,229700,218164,955993,980502
51642,59124,72600,92631,186222,231075,221113,3014396,905633
51237,59357,71352,95535,187258,241259,244012,648492,858451
51096,58678,70852,89600,186199,226080,285458,710363,990034
51713,58554,70808,83177,188705,227719,223640,596460,939070
50500,59496,74235,81617,188641,224870,214530,591450,891158
53268,60000,72518,80790,183698,227738,218603,613398,963979
52873,78365,71928,81412,188222,233105,209696,617906,960646
54969,67044,73950,80854,185250,224344,238350,672707,937442
52903,82422,72613,81966,186830,230900,237216,608602,931830
54584,66112,72374,84333,187525,228604,217440,708555,825787
51903,62183,73245,124265,187536,233575,227825,628513,740770
51809,62894,72853,113767,186569,236531,226199,575290,1269227
51819,60868,73104,98985,187547,235443,217475,626991,945745
52845,60903,70946,85562,186597,228739,222262,589593,1007269
52914,60675,91991,85627,187515,226261,206140,705344,902953
53635,62122,77499,82600,188340,227679,218653,613599,961012
55122,62017,82811,82241,179411,228516,214997,708562,900963
