SHIR inductor b16,SHIR inductor b32,SHIR inductor b64,SHIR inductor b128,SHIR inductor b256,SHIR inductor b512,SHIR inductor b1024,SHIR inductor b2048,SHIR inductor b4096
190790,296628,667271,1249266,252609,346304,790761,1432360,3558635
196443,305477,667224,1234324,243761,342705,802777,1541819,3695356
191483,295259,669567,1246243,249193,346995,879440,1470504,3218985
191427,302025,667764,1250846,242749,338798,896785,1458280,3799745
195287,296320,672857,1242610,240453,344676,570264,1412408,3553506
194009,300634,663029,1233499,272394,383098,624461,1550475,2769765
193428,293966,666338,1239844,251553,352138,804517,1419972,3322463
198188,304183,672228,1236090,262998,363861,607613,1435063,3679716
192405,297221,697588,1240304,245186,350756,878804,1449545,3026585
190230,298542,665683,1244128,251790,368122,893456,2085290,3826943
196623,297650,674734,1247458,243346,350284,792234,1863015,3585179
195138,295631,667407,1249437,243969,365778,605454,1767222,2909704
190897,293778,664400,1231286,246565,338623,597053,1667447,3432258
198103,297726,657561,1246852,264860,360869,591984,1631146,3284581
194241,297803,669039,1236484,246542,350128,586106,1667861,3165082
193899,297674,668027,1240594,266327,334519,885736,1598568,3802948
196743,295133,682416,1223100,245408,346419,564477,1502900,3508110
192037,298526,667540,1246286,265749,353674,583956,1541576,3239881
190900,296673,676884,1237574,276431,358890,599212,1431847,3822467
199582,297842,658447,1238024,252396,326684,570960,1793047,3564626
193275,299550,672016,1247967,242175,354424,575353,1548353,2795356
191467,296058,682509,1243872,245008,346314,593222,1446350,3724636
197683,295531,673907,1259593,263422,356536,619493,1448338,3611849
191851,293898,665557,1252948,248086,358035,680034,1541807,3157698
192547,302429,676491,1227819,269173,351583,632139,1476234,3728445
199757,294644,669052,1238482,249554,335164,823264,1430946,3908089
199248,299406,681411,1247273,258237,349142,698144,1513157,3001385
186252,295777,656623,1254208,269371,348330,866638,1484693,3561666
193582,301990,676942,1235445,272505,344397,597787,1498834,3268308
189721,294975,673681,1255138,250606,345153,961841,1384214,2697144
188343,300524,681348,1233407,631738,349305,917949,1368717,3570631
193695,295791,665178,1252457,377927,326603,800946,1387306,3360176
188288,301423,662224,1245198,378932,362622,805642,2003719,3303963
186144,296380,654586,1235435,378829,333737,788360,1614775,3681533
193391,300227,668178,1240045,354469,354795,753288,1483496,3562126
188299,298692,667108,1248793,346287,349244,729848,1442280,2790051
185294,300739,679718,1248503,341396,359377,752086,1500443,3461146
198461,297673,670589,1239815,342542,340214,715945,1581272,3447622
189782,305311,699550,1249875,365716,360515,707405,1452750,2996976
186019,297499,683642,1248058,371722,353775,681890,1527104,3937339
190240,299852,672430,1231518,372945,339867,661064,1400790,3943450
187967,294660,664614,1232773,349131,363705,643456,1531262,3078051
187493,299770,672754,1256685,318340,349288,682077,1534076,3549605
191867,295512,668589,1245097,317063,351653,631818,1514242,3394949
188920,302812,691220,1258291,313798,362021,641714,1583744,2755261
188117,296440,658067,1244851,326244,347806,639123,1438707,4012575
192433,314068,663834,1238252,331172,342242,631429,1478472,3639064
188169,298248,654836,1239126,325184,348372,608574,1380946,2865530
187466,298076,666248,1248407,322474,343619,610035,1500052,3835945
192913,295474,668039,1244570,316563,352982,594991,1475583,3722201
187888,298927,680361,1230620,330443,363655,582417,1318348,2888455
188420,296284,663446,1242871,308214,352741,604286,1419726,3445378
193131,297358,674355,1237098,306852,344680,564121,1436961,3413148
187980,294820,655595,1267207,343186,348308,579216,1300017,2793323
186492,297937,701508,1245578,300310,331171,573207,1392886,3778932
192382,294878,685378,1241224,344804,364192,574768,1973834,4029464
187313,298938,681810,1247358,325772,359176,553809,1591106,3065194
187633,295525,690607,1241743,299016,345412,618058,1686675,3505577
185927,296975,661541,1233067,299108,333338,593241,1418031,3406898
196629,295354,670314,1259445,323208,353157,859492,1492230,2709496
179560,294820,695621,1248456,314628,362412,618078,1519957,3463255
183120,303421,663392,1254349,308121,353659,579895,1478089,3579143
183759,296744,679579,1244926,300977,362971,865247,1577109,3304956
183391,301019,670343,1249061,326056,356813,856607,1417894,3737555
181209,298347,675870,1242626,319734,332658,596667,1453858,3548703
183617,302154,655927,1250128,329579,337408,883413,1435270,2811162
181978,297146,660974,1237627,301403,344701,843654,1469687,3366100
181685,301531,689497,1232173,325351,341838,779247,1368691,3326092
181383,296505,668357,1248835,327554,359173,874136,1342473,3165585
183878,301162,665798,1257312,332863,362378,612328,1333189,3460834
180380,296391,680787,1230552,304300,356671,724589,1448933,3983550
192805,303596,669526,1250748,301984,348451,591886,1387073,2988577
182676,297056,672896,1240332,304672,345182,606768,1332839,3514261
180459,297145,655174,1245338,302247,346791,595453,1410055,3273588
187017,296852,684552,1247182,300566,350897,597860,1498493,2663399
180716,303989,670048,1240673,289675,362066,734552,1405306,3360814
182789,297845,671800,1245888,295755,359980,808392,1346005,3895722
189350,300878,666164,1248963,275863,354520,805414,1501043,2996388
183763,296318,665780,1240943,278505,359221,801171,1573529,3930696
183371,302903,660563,1245279,283273,347593,585623,1571532,3704807
187313,295371,659939,1238892,291168,359465,1011528,1866485,2863057
182833,295773,670840,1241987,274627,353360,885842,1690284,3429730
180304,295963,672871,1237315,276126,354257,741207,1478969,3256252
188322,297980,665031,1230247,261086,357750,579732,1563395,2748795
182450,295347,678649,1249704,266512,356805,590038,1479496,3289032
182483,296806,658175,1248122,270054,333985,857387,1520099,3994017
184041,293890,670414,1234778,267751,368384,645984,1426473,3035999
182680,297029,668692,1223260,274946,361927,884983,1459535,3575983
181798,293867,674896,1238131,274647,365341,591486,1400699,3288904
181537,296183,679396,1242025,260776,342950,589273,1548209,2804061
184004,298476,665026,1228775,263497,340941,835132,1398853,3257486
181148,296686,665205,1246603,263474,344062,596294,1361322,3268967
183365,298059,663719,1252720,264407,353682,761804,1446564,2754494
183572,299351,655877,1240774,264802,349911,631638,1511095,4045981
191402,297890,668417,1234901,278484,363788,784000,1361706,3753822
177686,293928,668471,1239183,266177,355511,796411,1438846,2870410
180838,302748,678570,1249787,249451,337441,905091,1477077,3369034
177806,298757,691144,1243205,253416,342391,787352,1525600,3281968
178188,303041,670193,1237387,260654,357381,645936,1312967,3183864
180770,295015,657254,1255992,247333,349564,630190,1351920,3687031
177993,304846,667951,1244698,255533,354399,573925,1321358,3530932
178720,297448,696008,1236540,254520,366376,754713,2061324,3334402
180343,301947,671552,1251424,246046,343979,765033,1621189,3770393
178993,296565,669385,1233179,246360,335361,876331,1498148,3550702
179307,301566,691575,1242277,246577,352563,592031,1465770,2747012
183280,296603,681951,1231553,267039,335978,799095,1441674,3776277
178507,301569,665533,1232481,249157,351624,663525,1515429,5688605
177247,297416,673404,1258811,260743,371285,677542,1451540,2974512
176637,300974,669140,1249797,247616,356639,647457,1573042,4042441
177740,290886,668196,1236533,241072,350224,627138,1532853,3677809
178476,303097,672572,1239843,249944,345607,734206,1480468,2879479
176400,294443,657438,1241105,242034,343454,765161,1394336,3464638
179540,300531,664294,1235173,242003,339403,582322,1424262,3217045
178395,297232,652093,1240995,252743,358180,683054,1393328,2959995
178400,303721,670356,1230978,248074,344527,754455,1340588,3608972
185113,295200,666247,1244057,231574,339794,834106,1328037,3913677
178189,303776,679938,1255559,242274,356607,785688,1392018,3000116
177060,297355,668022,1247360,244435,356400,807091,1383755,3776831
184800,297932,671023,1235400,250500,366969,700746,1391988,3209061
177973,295488,659223,1243880,245635,351987,612910,1315301,2870937
177743,295956,698483,1238770,239928,359539,604925,1371294,3748907
181673,294044,670090,1229567,237401,334307,750616,1420437,6477410
177466,295360,674719,1247662,243046,356847,758556,1397792,5144218
178354,297246,670514,1243186,242246,360122,769005,1295147,4024114
177812,296974,667823,1247325,246817,336415,651171,1602518,3573832
179174,296188,655883,1255145,267244,366732,638234,1628757,2844120
177324,297702,672126,1241217,234879,363429,604418,1472981,3413036
177309,296115,667509,1235520,235923,341822,564849,1452241,3262655
179881,296595,674677,1236427,274703,674507,565739,1522673,2644570
178355,295598,663551,1244936,245899,550909,596949,1575868,3582625
176860,295443,674345,1240474,253272,516918,704985,1494331,3551097
183963,296200,658673,1238989,261467,524878,892865,1524783,3224485
177990,298641,657338,1252978,240598,501464,854445,1572296,3695158
175625,300644,659969,1239172,257598,500085,832189,1496736,3508228
182244,298060,673108,1243605,253125,510547,809916,1509886,2773446
176714,301420,694213,1246319,270923,507849,824921,1382885,3825245
177367,294324,679091,1230579,263057,481014,772727,1525801,3473467
182708,299627,665711,1248309,267288,493569,770323,1563768,3161012
176450,298346,676129,1242983,244961,497679,735906,1425466,4033920
177579,297650,654586,1244939,253603,478119,729550,1458735,3682128
178943,295762,674696,1250360,245087,467871,722497,1519379,2907612
178935,300845,670898,1241416,249070,476927,718638,1428035,3392899
176854,296617,675601,1232966,251245,454202,678023,1407139,3272652
177630,298764,664103,1230568,261591,473079,688234,1421208,2721595
179073,295336,692167,1254853,267742,458507,682456,1468939,3411567
178017,331269,664650,1237918,248651,454885,634587,1436805,3783636
178121,312961,663593,1246656,265483,437576,635226,1391407,3286844
185203,325002,668232,1255446,246247,443557,636361,1536336,3736035
179217,297732,677613,1234496,257040,426264,631683,1649339,3518237
176662,300579,665042,1236828,248418,410719,617168,1506627,2981901
181129,297820,677658,1243899,245456,420225,627435,1422444,3343318
176992,296716,657501,1245252,250617,431204,607061,1447947,3841967
178437,295520,666103,1236457,246242,413184,604455,1627969,3024025
184512,296985,659768,1244524,244961,401489,602769,1507967,3517097
176730,295278,678595,1231704,244293,402159,577830,1583490,3937881
178710,292596,662327,1259679,248540,410295,584270,1497775,3007214
176082,294643,679326,1251453,244498,394681,596971,1497054,3520696
179366,295177,665862,1234099,250346,390677,568407,1538603,3381697
177548,295142,664115,1238619,242445,403043,570688,1458343,2648169
177597,297752,657525,1243216,250823,378901,621157,1393868,3096531
178190,294001,659346,1237117,245106,386528,630942,1547763,3909597
178719,294908,671975,1248909,271951,392057,637256,1513934,3282611
176895,294759,700675,1250673,252249,380566,592959,1525908,3800190
184433,295947,668569,1253984,238932,370741,649333,1341456,3544255
178576,297473,665150,1239425,231741,386673,606401,1495950,2768025
179432,296731,660385,1240901,229953,381475,801033,1305743,3619186
181182,300211,663603,1237316,245892,380855,674116,1287723,3425323
179780,296082,666396,1241435,251735,382308,580867,1445038,2764680
179518,299315,689031,1245790,247949,376307,782896,1365843,3929131
184881,294859,668290,1247995,244736,379347,796749,1473805,3682875
179083,299293,677341,1255526,244395,384001,852578,1995160,2872288
175733,293973,653462,1242305,245193,361719,731412,1606561,3696271
178790,298990,664951,1237790,243695,368116,758442,1482882,3484455
177201,293468,668263,1231285,251748,388632,647211,1465000,2654883
177272,300130,670645,1252917,248150,355829,800478,1568295,3646483
175404,296691,665719,1243409,242905,364661,600392,1594082,3548509
178595,300635,670969,1236513,232336,378398,711541,1535774,3201328
178507,298532,665836,1245056,235842,362823,831105,1535950,3733628
179766,298211,662502,1255662,248314,358758,745161,1495491,3505899
183416,296079,659194,1236505,247920,372040,577268,1517173,2693814
178181,301063,676724,1240127,263504,350642,715407,1508147,3725536
178554,295825,669255,1238192,233933,350554,839067,1390806,3760917
182290,300475,678852,1242467,266483,353533,797959,1532520,3009217
177964,297682,687073,1242481,235263,357808,620236,1444815,3406755
178954,300209,668435,1227694,255044,351079,610753,1511110,3920849
181895,297152,656929,1247018,271843,360588,582086,1501661,2996986
178085,302985,667575,1230935,245041,337422,843629,1410012,3436389
177959,289763,662422,1238058,251319,354160,795622,1379626,3378983
176893,300276,669727,1237563,265083,341107,770792,1504696,2668351
178549,295142,667446,1251307,246914,330306,741609,1367541,3287127
176837,300136,673940,1232459,270584,336092,732261,1302442,3212597
175634,296332,656222,1244020,280018,364234,710998,1394178,3184832
180550,293672,688587,1255916,262851,356241,632608,1402349,3704243
180101,296129,683436,1259754,259065,353338,804224,1607144,3463126
177426,293571,674654,1245373,255531,339797,724003,1647024,2762144
182798,295220,670565,1235850,242052,342991,613482,1477125,3622003
177557,297975,693423,1228710,237889,335636,587756,1469620,3754815
175329,294913,662489,1255402,271579,367764,813704,1608123,3007385
183577,296099,657706,1241962,251087,338541,904005,1558764,3445520
177658,292587,684130,1240285,245026,352451,815197,1611595,3763284
178860,297336,677129,1241100,244686,349182,727024,1603123,3028366
181886,295872,665992,1259820,242119,347422,671971,1496043,3516107
178332,296605,682586,1235111,229821,357143,873214,1527248,3407573
175347,295153,665404,1233437,254584,337112,595769,1578987,2783862
174609,297207,670035,1249830,242831,361075,824089,1477079,3391534
178314,297170,657841,1238089,246349,350679,575821,1569416,3240447
176732,296784,696369,1249765,248950,348151,659728,1549634,2745165
178070,300314,671352,1249066,243677,340861,613342,1545797,3962977
178657,297288,673161,1241033,276933,334429,569220,1522883,3681803
177203,299900,667504,1241260,262486,336719,764576,1567869,2851537
177449,295329,666315,1230740,242757,367183,823431,1488868,3371199
185460,300131,658492,1231079,244390,349838,827644,1460247,3345127
177414,297612,674133,1251917,238938,373119,705315,1483107,2686791
175265,300537,667623,1230521,264234,351801,602965,1578974,3361399
183820,297145,671786,1235115,246537,358481,584509,1526721,3910376
178662,303002,660054,1242699,270038,339312,720290,1542386,3015597
178883,296813,674821,1246255,240264,339136,780099,1557851,3457179
183528,298076,666588,1236823,241822,346387,702986,1676623,3264408
179190,296122,669786,1256098,240789,363789,720774,1527589,2765388
178928,302823,654233,1248757,243339,340691,714143,1424710,3406187
177204,296564,671870,1231524,254322,360374,601919,1572144,3385526
179341,302784,666265,1251209,268665,344584,582967,1540734,3203050
179246,297002,680092,1246942,260718,348081,776749,1545138,3717440
175538,301234,668601,1244626,263502,372899,737122,1572852,3527912
227535,296983,670042,1254980,233930,351074,740013,1563329,2728729
193339,302541,661821,1232753,244332,347193,671821,1422300,3533955
192392,297088,681336,1226646,256368,341740,653738,1478894,3417635
194343,299697,664619,1238547,264677,337965,807918,1488698,2706981
177708,296117,673655,1239634,240596,338901,724199,1509927,3848907
178083,301508,668360,1246811,237866,363311,817906,1448078,3963043
179795,295072,678424,1255490,236016,359229,706031,1461152,3019163
178710,298651,660789,1243829,263821,348701,787328,1393954,3585542
178329,297682,666010,1252160,247574,342813,870735,1494424,3337460
180233,296918,667622,1243061,272821,359994,781580,1486747,3153883
179289,295945,701562,1243413,242727,336567,783813,1422399,3573186
178195,296854,677712,1236469,265975,319591,775549,1321648,3390961
187012,296738,689776,1247975,246108,359219,759968,1396770,2699249
178287,297474,659447,1231231,255555,342515,770243,1446889,3658042
178371,295290,673744,1251309,279326,353471,739426,1372531,3678585
185042,297328,658373,1242899,256616,351320,701874,2036947,2872995
178937,295522,694568,1249216,237886,354437,710893,1630867,3394139
178456,295962,668904,1242333,237482,334098,665429,1499685,3381040
185602,294755,674503,1240741,238253,354854,690371,1459908,3128745
177013,296308,668135,1251097,240740,350714,683341,1444897,3791798
174324,294560,667440,1232008,248544,373966,666713,1479825,3838729
178316,295484,657314,1243904,279160,341789,628373,1588927,3029006
179833,299564,672083,1237143,240985,352764,656108,1472394,3580536
178684,296673,665594,1245655,243343,346244,624494,1492272,3392704
176075,302864,679985,1245782,269645,350628,624503,1591922,2685652
179129,295566,668073,1233978,244512,357513,619032,1388658,3798429
178130,299189,670835,1250298,278167,349296,599835,1507462,3512296
177030,296607,656256,1242423,259476,364696,602590,1423236,2808123
178476,301641,662305,1243201,252485,345100,612602,1417381,3756583
178782,294640,665246,1235924,286433,344066,566117,1491451,3573853
178963,300275,675916,1242071,271845,355178,571407,1315258,2838595
183347,295329,665960,1242414,243108,360870,603136,1435182,3285326
179749,299501,688870,1243200,260073,357460,557862,1349381,3152446
177684,296630,670313,1246547,242265,367757,579885,1401193,2657932
186990,302918,670205,1247568,243846,363633,601751,1285304,3448355
179708,295426,658383,1234923,244031,345278,583340,1421184,3372269
177988,302703,683221,1242695,243883,359063,869682,1373451,3278738
187000,295715,666249,1251128,243410,349556,893381,1421062,3619328
178367,301327,674179,1239192,235688,364591,649165,1561649,3450871
177689,295757,667726,1251588,255742,356357,593870,1625733,2758861
178232,300740,676132,1229696,243749,346489,863692,1507606,3446943
177152,294327,683663,1237630,236703,357272,605496,1417121,3561133
177436,302574,672913,1250769,238659,351282,872568,1470470,2826378
176070,297170,692553,1242304,238376,334767,880230,1402865,3978011
178065,300859,694916,1243657,262634,346261,587346,1477519,3646839
177831,294909,674410,1250961,231421,369126,871163,1526461,2810176
177933,295462,669516,1247446,236939,366443,607256,1467609,3455096
185041,295829,659078,1236670,245426,340612,559768,1474876,3324677
178698,297886,695498,1232693,244730,365490,854169,1474147,2710619
176245,296056,667143,1227082,234925,345295,906812,1530196,3520108
187197,297720,676360,1233500,239874,345282,582298,1513906,3760386
180706,296901,671461,1247674,235370,357617,595004,1389624,2998201
174967,296602,673979,1243368,235656,347764,838661,1383874,3531539
184198,293475,661921,1236318,240050,344328,599691,1359958,3337723
177977,296937,672095,1241344,236268,346700,774919,1454145,2723496
175261,294851,666425,1237884,240467,333675,715963,1375677,3871351
174860,295682,676050,1236167,252902,347784,895609,1458787,3636316
177793,295661,665256,1239721,257804,342967,625471,1377833,2865149
176143,297836,679253,1260081,245238,363275,619655,1435887,4338748
178536,296597,656595,1258918,237618,351396,595788,1350744,3687975
177095,298257,661335,1239775,238562,353403,786310,1327618,2864109
177270,296868,654264,1243971,249369,354947,866657,1953895,3416845
178868,294212,702773,1243373,234597,336775,857512,1627706,3352352
184580,302250,676421,1238369,254400,352436,614107,1509452,2557848
174998,295525,675645,1245740,243233,339798,627173,1427668,3469826
177620,300960,673910,1237914,236182,363934,879041,1526212,3707654
184529,296822,661362,1243478,241077,369172,797220,1631097,3410784
177355,300480,665407,1247237,238239,367518,756648,1573220,3751774
176781,294811,674732,1228531,256576,380380,571302,1573568,3470603
184081,301170,666728,1249801,259017,369565,596740,1555143,2775134
178461,294046,683454,1229613,238819,357933,604094,1430650,3354198
175613,300017,665832,1239069,237072,363414,878106,1548188,3548004
177871,296498,672280,1233594,240360,363395,792709,1385924,2995842
180098,301232,659523,1250845,237810,357841,594053,1501177,3972991
178108,297692,665459,1233360,246693,353335,626880,1387125,3762028
177331,302902,668154,1234695,279137,341549,734062,1466215,3065796
177761,298084,695530,1246059,235415,354057,600061,1357150,3346968
178135,302534,695051,1247774,236232,350380,564772,1415438,3116892
177549,298322,681749,1233121,244055,361763,574584,1495814,2683734
186411,297149,670296,1239820,248468,362024,590470,1332744,3379726
177577,296307,675518,1245065,256108,362984,574884,1385816,3771148
176784,301044,666048,1247533,285751,351996,562797,1333990,3260285
183908,296242,666640,1240783,251319,342578,596673,1244988,3651570
179955,299919,673732,1235294,229076,351970,641115,1369659,3485654
175869,294569,672075,1240942,242762,349498,693597,1942324,2718630
182368,296573,695016,1241378,241882,364195,832602,1874263,3223342
177960,296044,670117,1236244,255262,345289,574230,1513211,3793237
178587,297294,657439,1232923,252489,353146,771792,1452274,3037799
176866,295210,671667,1238719,239734,356389,741617,1429890,3955579
178741,297247,670003,1234892,246736,334344,707549,1496466,3822457
178217,294331,672535,1238670,242747,368220,824678,1567659,3008822
177743,297464,671283,1231628,248827,347645,763820,1520876,3520349
177437,297869,661266,1250563,253788,338858,870902,1548207,3323607
176762,298391,659126,1247087,267946,347502,588690,1475277,2803124
175182,296428,669949,1242381,236028,353964,731695,1492832,3841280
185550,299504,664440,1244576,243112,361156,624271,1492335,3553533
176189,296504,675073,1249341,235636,340052,712988,1517554,3341704
178423,297347,695773,1230519,242848,371718,845298,1467038,3763480
183538,295295,695004,1239351,250664,352203,741196,1518184,3449425
179273,295028,655785,1237451,261929,347995,866164,1449040,2715792
177527,298370,668154,1241052,242799,350484,690994,1424067,3674149
183739,293452,675143,1239404,233560,334904,716405,1433517,3591917
177689,303162,682431,1239362,234429,343957,583733,1537172,2808240
178345,295811,665437,1237416,242944,341473,888117,1458906,3868754
177289,302571,669665,1246675,231771,356937,605036,1457161,3573424
178954,296890,662279,1235446,286221,345802,776198,1459934,2863126
179253,302131,661642,1239291,247100,349183,814686,1506973,3526155
178760,296262,659080,1241218,244224,356454,609157,1969676,3258284
177020,300904,669489,1235835,248938,354801,1095696,1652449,2744817
176645,297003,668376,1259840,249746,342664,948532,1478685,3974385
176706,301699,675674,1234018,246022,341619,885118,1432819,3534521
185459,294871,666970,1242590,249720,374246,870988,1586200,3206323
177602,302655,664377,1235727,240406,356577,847489,1622126,3783987
174482,294412,655768,1239460,235795,333420,827097,1596780,3377123
185534,299530,696703,1238645,236492,357712,806384,1536911,2890073
178013,297024,663713,1234634,252168,342298,819475,1553312,3812534
177144,301489,676868,1240732,247184,340183,764676,1556023,3543606
183488,294120,673337,1253350,246378,348943,757901,1555894,2870502
177982,301351,674918,1238239,241639,361930,724558,1562155,3924137
179567,296452,686848,1237817,254027,354384,739257,1403064,3832107
178806,301130,672342,1232107,243618,357244,706094,1526542,3012133
180597,297420,666061,1231592,239143,345383,678574,1449450,3499414
177873,302069,671760,1243626,241297,354801,681730,1499675,3214255
177538,297353,668903,1251591,280959,360246,665064,1498993,2750053
178464,301241,692885,1242576,236844,365617,666420,1416434,3435451
179027,295328,656030,1229968,237346,365390,650478,1333600,3584812
178171,297636,656016,1232001,244067,364850,646957,1392079,3223715
186097,296848,679698,1230813,244441,337662,643979,1269366,3730125
177628,296550,678333,1238229,247406,349905,637692,1457786,3520047
176953,294904,670011,1239095,250759,349888,613753,1502400,2770063
183827,296734,679285,1237981,247794,348523,614256,1983235,3516593
178493,295886,670272,1243564,239843,340024,591770,1634231,3441821
178497,296324,663315,1246087,266830,371667,595770,1511251,2783509
185950,297585,660703,1242099,247411,369797,598128,1584217,3757107
178491,297613,677253,1238578,258975,339562,576488,1535805,3759786
176675,297125,668728,1257690,267902,358980,572642,1499848,3013174
174967,295505,675954,1241716,238847,344896,607052,1404424,3434685
178306,293751,665240,1236820,236784,349765,583474,1463586,3445893
177774,297415,663450,1235579,240599,366675,559990,1469494,2762543
176850,297887,664690,1233512,229061,344972,615102,1473027,3281195
178866,297785,676837,1238968,242818,342248,567543,1482030,3538942
176316,302129,662950,1232858,245780,340365,599943,1406873,3011041
177871,296983,682257,1241883,261956,355907,598090,1512260,3971736
181435,300613,670288,1228686,237402,340462,778565,1388744,3655208
178813,296056,675918,1233371,240377,358341,693603,1492299,2834622
177496,302031,655497,1247668,243299,352501,831173,1459769,3545424
184814,296717,675910,1238346,242871,341446,771506,1502330,3228849
179036,301774,688191,1237099,243412,351211,799290,1400562,3145172
176923,294769,682205,1242762,243087,340396,806992,1463428,3593720
183456,301033,661562,1234647,238474,348748,818092,1459094,3904648
174622,297523,688726,1234523,239263,349737,613509,1430832,3021195
177003,300187,683263,1241575,253489,353682,804176,1333778,3524286
177316,297252,661925,1220517,246854,376853,792915,1349240,3275379
178890,301738,655126,1234825,239452,350289,801885,2016828,2754592
177282,296380,668996,1244690,247568,354096,630822,1602016,3505863
178285,302868,665059,1237889,239037,345587,786539,1494323,3264251
177413,297140,696805,1249933,242423,358269,716388,1442798,3107588
177960,303006,665061,1238215,251906,352486,763210,1509725,3749808
177844,296124,672903,1231706,259586,356972,614208,1597069,3454027
184672,303764,659193,1238138,232780,357286,775996,1571805,2779700
179636,295741,674237,1235224,241932,346170,763780,1444869,3473717
175461,302078,669274,1244852,243142,334526,799159,1528726,3455322
185564,296252,676629,1233669,246726,340595,864577,1518216,2665488
177896,296717,670432,1251677,248003,350848,598696,1426304,3343656
177475,296998,688454,1263078,271303,337650,641201,1454157,3927082
185440,292675,657622,1418024,236328,349304,603804,1390701,3021675
178023,296094,664461,1389834,245054,358754,770274,1514448,3541406
178481,297832,670336,1233516,228459,345087,862843,1503266,3232496
176523,295611,676230,1243528,234049,349605,766617,1360010,2737257
179395,292510,667221,1225096,255180,340535,627208,1474552,3713232
180355,295243,683841,1240251,275364,355728,598536,1352054,3545819
175739,296358,665853,1239298,244977,372896,762403,1379356,2820916
179169,297078,670400,1247189,247118,346341,771021,1436165,4018087
177398,293765,688985,1233066,247927,354889,664347,1403500,3567940
177410,295897,681865,1254092,240429,352848,635067,1318249,2881043
183359,296230,673653,1246263,256575,357403,805091,1330917,3474950
177082,295063,676837,1257762,265290,363540,837258,1594914,3186324
178590,296960,670433,1240970,246283,340974,577454,1694640,2703788
183583,298356,666847,1250206,240770,355431,871579,1481498,3194842
177455,295294,661894,1229323,245117,347836,589895,1426237,3704123
177496,293664,677747,1246342,268471,369003,785813,1506041,3030070
185466,297430,673469,1243059,257990,368207,612173,1588396,3418828
178761,302271,674025,1239257,246952,362578,704072,1455426,3258403
176122,296407,663323,1241051,250200,358727,740653,1557529,2814280
178252,301454,663419,1244464,257659,348249,748769,1534367,3735480
179702,296223,659468,1256788,240831,350318,881218,1411437,3548997
176803,302893,663708,1247505,247944,356055,804378,1548294,2816210
176737,294641,663386,1237214,262396,355276,614887,1523007,3825216
179383,300558,677464,1232854,264093,357404,594857,1450290,3685113
179013,297320,668432,1240616,237836,345427,604358,1483025,2907656
177417,304608,671070,1260382,243486,350681,647727,1559945,3413345
178346,297627,659118,1246645,250484,345667,579149,1499370,3362640
176993,301719,656042,1246053,250589,353183,735782,1554105,2697428
179262,296752,662688,1236784,277840,342325,597139,1461798,3315767
185433,300168,679561,1249381,244643,360073,561494,1462944,3248572
178612,297232,662625,1245420,237447,359680,566507,1459419,3315884
177756,300865,669173,1236035,247511,350194,598399,1390341,3716444
185831,295995,666168,1243701,240987,345249,759903,1385771,3519097
176504,299507,680423,1239139,237721,352104,599381,1498047,2759133
176769,299393,661012,1244489,272122,355924,798581,1682475,3390357
176128,302055,677838,1227885,265850,336675,827122,1928009,3110860
177270,296453,703481,1248963,248331,354929,592704,1511050,3139091
178897,303104,672409,1252538,247887,348329,715422,1434124,4022166
178246,294836,667372,1237805,233097,340359,815759,1555671,4084132
176736,295945,664371,1247398,244172,375463,627960,1640009,2837930
178322,296566,680429,1234748,237958,347313,669645,1511861,3437445
177571,297520,672786,1232310,250820,345985,759351,1533967,3837484
178632,294477,663891,1234809,267618,346452,724856,1580136,2960366
177592,296379,674863,1240952,246959,350837,606834,1524563,3399626
178521,296675,667613,1254812,242351,353755,1035793,1503967,3918621
185180,297475,672546,1242529,235873,354739,952900,1527055,3004075
178480,296610,659411,1242045,247677,349719,873010,1792785,3538640
177675,297128,669395,1214033,245649,349636,864449,1555988,3347335
185603,295698,660831,1237526,243349,363452,825481,1478772,2712789
177444,296945,675260,1239898,237362,350536,840898,1462170,3739504
176084,295826,671851,1226524,243610,358047,799963,1429068,3588075
184347,298767,679996,1237201,245226,355253,817477,1491048,2833272
178533,295762,666675,1242305,241891,342259,773459,1479187,4047565
178008,297318,668459,1234954,246251,359588,767541,1478342,3647237
176110,296566,657435,1249974,237146,359514,702760,1431425,2861883
177145,296926,665604,1240926,268754,350574,723423,1344330,3328299
177720,300059,663660,1234355,240937,346817,683414,1417214,3115477
176749,297547,675660,1234514,248780,353562,689633,2792445,2937266
179783,300849,686891,1241000,246797,352976,686127,2906722,5691415
177198,297249,663994,1247316,249411,345018,647262,1522031,3281353
176215,301110,656318,1233977,239515,356785,650942,1484215,4635681
185743,295904,659726,1241361,236434,348785,649566,1405170,3745692
176558,303756,671220,1239317,248246,343723,632796,1618252,3423168
176687,298025,683748,1241084,236323,367447,638808,1561615,2702243
185052,302732,673331,1246505,238328,345046,642365,1423233,3751957
178600,295753,666703,1233241,249541,352166,614731,1525608,3627675
175006,300879,687612,1252364,242202,354348,599695,1432445,2837517
174008,294907,668302,1239480,231875,339902,612884,1428115,3836505
178564,302805,665745,1241593,239605,357416,595873,1478313,3662173
178918,294247,668634,1242162,244790,363894,570572,1471536,2885957
173292,301472,667022,1238804,265757,352254,590904,1429775,3416085
178404,295472,678976,1236608,244537,345908,588661,1529390,3271038
177027,301389,661763,1240247,267976,349831,603756,1513259,3151309
178987,297044,661450,1239271,269892,348524,594857,1382054,3737607
