x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144,x86 inductor b524288,x86 inductor b1048576
137634,185902,215896,285216,231435,283074,388377,526316,919313,1195932,2154272,3604838,7878040,14560936,27869728,49912162,102394075
140825,176858,211307,283495,228957,253240,423481,518218,800709,1200575,2202054,3646348,7819869,14455686,26144399,51264244,103558742
138950,176767,203166,282495,251376,243920,353497,522212,657229,1845237,2117870,3582111,7950782,15177396,31873154,49016087,116626279
138878,178814,223701,290779,246019,243920,401961,509896,691070,1240502,2037471,3559471,7917849,14399596,26666485,49243952,103976214
140829,178309,212649,278446,249871,261227,401966,524995,629993,1254682,2096636,3633660,7841854,14444732,28005058,52283438,142633051
138897,179781,208846,280378,242856,264436,410204,516404,4340886,1163367,2205505,3677582,7960819,14261429,28389783,53859944,111144052
138704,178220,211561,284767,226797,254779,406188,543043,616183,1114639,2124188,3606463,7896323,14386750,27964543,49900681,120125098
141359,180752,215918,286052,235518,266482,433022,519548,671932,1238817,2117034,3950045,7934455,14402857,26671321,48815148,127596207
139654,179427,211040,290632,230253,261614,410767,526016,608278,1142967,2096349,3853910,7923336,14335084,28328902,49709994,110270523
145828,182012,204760,279612,224915,249721,416985,640760,934226,1061206,2165335,3717212,7972521,14376878,27036700,49765528,112570947
140008,178494,223325,280238,245960,240458,417783,515495,778077,1179674,2147869,3609399,7919986,14228818,28361128,49712904,96973096
138041,178757,211633,284294,253890,254239,439125,533296,691519,1800236,2160101,3544768,7917552,14350524,31225149,55444762,106236689
145893,178404,214098,288289,224232,260920,463026,538468,632897,1084792,2141393,3735983,7906610,14275232,28230043,52738039,106016172
140393,187676,208883,283115,238993,255027,488044,557360,653631,1315150,2124472,3616839,7995556,14325321,26554095,54087405,108990093
140871,179784,213002,282774,245889,239535,464052,515298,611295,1116345,2102958,3596700,7849533,14543708,27911296,51140609,110679559
146289,185058,210526,279412,235500,261784,469559,525353,612912,1135300,2148240,3771538,7930730,14724915,27602234,49891015,103432022
140804,178408,205652,289431,260286,243223,448058,488988,893966,1075319,2191580,3604989,7919992,22514063,28106828,51171481,105415914
139916,186590,227303,289356,285594,248501,466508,558345,768590,1302361,2154907,3756563,8019551,14263735,26488293,49875872,139568436
146765,178050,212515,280352,239187,275168,486199,529495,649595,1911300,2129218,3613705,7933241,14413940,28817841,52313834,115807855
141372,179363,215269,278465,244692,277664,448331,719450,704499,1186273,2127171,3578799,7850965,14453143,27390021,54573105,109498841
140100,179678,208603,285340,247101,245617,476178,581582,694951,1302786,2159795,3561417,7852515,14264267,28407782,52103409,108061201
148276,176848,220217,288018,248905,248324,472540,536219,628288,1084188,2133220,3630830,7836968,14528881,30018977,50450007,108050041
140107,179130,208784,281628,220990,258786,461214,511515,638945,1081291,2065788,4086522,7971559,14265669,28370677,53657027,105781253
140283,179216,211156,297754,215776,255073,475302,544106,916240,996842,2139543,3989811,8275839,14397682,26619538,52758979,105157915
148264,179693,218839,280329,230183,248364,468842,533666,736058,1252031,2163185,3612054,7937815,14375380,29315852,67590952,104217440
139851,179731,202708,299339,229682,273319,483066,524870,686340,1809078,2168506,3562474,7920064,14430835,26570698,61209656,102614249
139172,180408,204375,280230,212994,242784,479856,509914,657493,1156180,1999010,3558465,7868195,14275320,28293517,52938771,101848391
142871,177497,205626,280378,243176,253519,489718,518456,656094,1263661,2165871,3529024,7872964,14220890,26712768,54349353,105782740
140067,188293,216636,280577,215547,260651,448710,527891,630941,1942660,2144866,3643308,7988525,14359972,27952319,54805122,106169431
139810,178809,209521,292532,246233,265137,439610,511077,637421,1207730,2139388,3623329,7870620,14503075,26581168,49073883,108489180
142984,186669,204866,285605,220012,249598,486994,556153,624730,1347663,2026904,3495665,8022304,15147247,26919777,50750922,108417701
140627,178552,220241,2242555,217440,258127,487720,552489,942356,1102999,2212388,3511766,7833523,14579822,26698551,48696676,99005863
139988,188187,204173,499529,247308,285622,472759,521881,731878,1088938,2160299,3477907,7897138,14510682,26807328,48535300,103299212
141525,178210,215176,305627,243524,239358,449198,535066,711486,1221165,2159547,3656167,7879206,14434706,26520800,48576283,102519531
139544,177059,208899,306818,225729,256371,489447,481525,1079858,1157811,2000733,3572979,7917831,14443862,26920453,48845109,99666477
139629,177944,214333,290150,218864,264763,457228,531311,666941,1058644,2018095,3565646,7900194,14051497,26609835,55306547,101105842
141928,177478,214261,281145,243294,254507,458961,496519,716610,1255918,1998546,3601427,7943784,13954399,26746492,48589295,100855011
138721,179684,212049,284827,236883,260484,449091,480205,1012983,1855588,2038719,3637654,7917822,14011949,26736162,48537328,103470680
138843,179749,212659,279350,240163,249855,464357,517684,678362,1209190,2184112,3704438,7890286,14085855,26658080,48937937,85277467
141653,179372,212225,289088,238175,242742,438613,501659,922714,1312033,2161152,3586704,7928391,14037583,26621460,48617598,103956081
139110,179616,210559,282651,243653,242563,461583,487009,765149,1168474,2103282,3574814,7891427,14052198,26874290,48904066,84780454
138770,180604,209633,278118,242206,268463,464040,493996,745518,1118540,2129018,3548430,7946097,14178648,26453553,50622563,97905679
142065,179823,224595,279453,219384,257569,433544,715683,1086534,1065348,2150843,3867895,7909492,14010192,26705302,48540834,103678242
138829,190058,210407,285421,266486,277809,473176,576070,688948,1187466,2217868,4099627,7938198,14032709,26674168,48915715,101593689
139207,178372,205063,280698,235114,247780,463051,524029,690310,1884391,2107294,4205692,7897586,14211094,26732374,49692868,99284325
140421,185884,213152,279666,246675,234013,469950,524025,1049018,1102903,2129431,4058490,7931873,14018081,27073867,54205776,78208454
139894,177961,211895,280238,259478,243281,469780,524419,954294,1402926,2172369,4012871,7961193,14038928,26666685,55961091,101884432
139058,184937,217474,295266,236720,257077,479124,512162,775340,1095996,2202591,3732561,7964559,13856086,26592220,50480356,75590210
140664,178435,211364,293786,237416,270459,482292,537697,662440,1210335,2080111,3632452,7856929,14078672,28672629,48167102,124670454
138868,176927,216203,278204,259588,254690,471240,515627,680810,1077893,2121039,3631799,7926749,14087243,26696464,48763375,101791018
138929,179525,212298,284993,260946,251791,459274,541167,604442,1193587,2061007,3643044,8030488,13977932,26696077,55956657,113644684
140396,177947,206135,285423,247962,243512,476857,528007,667815,1951930,2163729,3664626,7938602,14095450,27218926,55574066,80879840
140618,178638,208150,292399,237817,243418,441075,549859,613924,1167799,2094715,3554195,7937546,14055712,26732316,57537750,81437029
167091,178068,213882,278722,231821,249308,470523,525368,946103,1299029,2157152,3565034,7990322,14028833,26570551,56164201,105042263
146642,179343,210828,285888,237836,239352,496654,506135,770554,1127045,2156224,3554430,8024318,14049330,29551217,43361834,109255771
139338,179837,205491,282302,241367,249508,490701,510817,716708,1072720,2156514,3642717,7928547,13952560,26735008,49311600,109729319
163380,185111,219824,287528,244081,243129,427746,480754,660163,1192091,2008428,3637121,7961665,14013193,26745870,50703697,110478149
145372,182667,211379,278505,225320,234249,470173,513548,702511,1168561,2326834,3691495,7936255,14093584,26808445,49572592,88261912
145684,207856,211293,278066,242559,253842,446590,525211,604901,1017599,2752247,3598123,7909454,14006171,27380064,49584744,102584132
147028,202468,214395,282352,234795,257997,458287,473924,658791,1284265,2067099,3521887,7934816,14220298,27107032,50119645,128052645
139356,182248,212464,301562,228940,269253,446764,514392,613922,1860017,2211214,3523914,7979514,15170553,26919794,49408068,105575769
139137,177462,212947,286693,235726,256120,454352,514171,637181,1244128,2134080,3519393,7897562,13959312,26799303,53425981,103047944
141225,179704,204618,278804,247979,251165,444968,484446,916671,1273974,2128143,3633914,8035148,13964990,26581871,60002524,87943452
139045,177064,227915,287615,241348,255548,461334,479733,773249,1129890,2147607,3644455,7930524,13962368,26720378,52644494,102030115
138959,181580,211798,280533,227333,274778,468286,522297,689364,1101429,2137927,3570324,7921311,13966609,28872926,53997400,99749891
140986,176951,209550,284957,241827,257304,461946,712902,703097,1266064,2122776,3739065,7898098,13894437,26554865,48824226,101523467
140322,186583,206141,286450,236975,244787,444863,593143,675249,1124098,2133144,3931715,7855291,13936855,27556617,50280540,98843902
139804,178386,217552,279347,222726,246270,437132,574215,676302,1061479,2152027,4007527,7895149,13976406,28519709,50357439,78911304
140555,184439,209724,282597,224549,238312,478745,535668,644564,1046385,2042089,3584696,7832287,14023794,27358759,49031939,105792015
138055,176667,212976,300105,232485,254251,452660,507556,862082,1284908,2008900,3987166,7874006,13875402,26692734,49108615,107599733
138540,178341,213993,279669,255164,243874,502476,522478,1167844,1873255,2045125,4081261,7907411,13923804,27194448,49415047,103282241
141707,181479,260003,281214,233772,244527,471665,530515,805254,1208692,2150636,3846981,7890702,13985395,27091979,49202345,105956157
139572,177936,253314,299639,244814,242093,463361,515934,681983,1282500,2183360,3705718,8032088,13921826,27065899,49501371,127274013
