b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144,b524288,b1048576
8498,8398,22100,18915,19139,36165,26083,40133,85394,178166,1200468,1666025,2809963,5249489,32415988,18931339,36783323
8425,8619,22284,19484,20405,27097,26642,60911,95967,175894,1198312,1644999,2758881,5238981,31499033,18964819,36595281
8640,7899,22539,18724,18343,26387,27666,47813,108999,165652,1191714,1190649,2854484,5230605,33306248,19431689,37930485
8380,7959,23020,19425,20057,24628,25177,43452,91201,189461,1162900,1665186,2664982,5268948,32672919,18805405,38006663
8514,7833,29862,17362,19137,25599,22707,42739,120605,171164,1181941,1647553,2793124,5267037,32120821,18886139,38104337
8616,8470,20819,18539,19528,25523,24827,47157,88045,170532,1206812,1400262,2741468,5273926,31418288,18851080,37156447
8692,7900,23187,18487,21453,23744,24872,44264,87533,198382,1196736,1680777,2848268,5214615,33223121,19056459,37351574
8052,8162,21221,20536,17901,28499,24999,48061,98160,193172,1192154,1658608,2728890,5175801,32740305,18935371,36885160
8400,8066,25699,20123,19428,25066,27151,43045,110147,173850,1208731,1409228,2766780,5222628,32326938,19017524,37136588
8923,8272,32843,18411,18696,24354,26855,40632,91447,199904,1201095,1656180,2686798,5268326,31833611,19040893,36979073
9313,8402,26100,17664,19302,23619,28983,42500,88807,181512,1220166,1684891,2791783,5220488,33024616,19020005,37214872
8306,8403,23671,17660,18313,23991,25882,41569,98262,171904,1441315,2843041,2689217,5217003,32775470,18905946,37001846
8071,8025,28755,19427,20427,24199,24299,46181,92416,173871,1200573,1658659,2763545,5246196,32645742,19004044,36876215
11495,7910,22806,19398,19370,24192,24665,41564,104891,191435,1438485,1666619,2433746,5252129,31882251,18966618,36627710
11130,7984,21161,19028,20727,28381,31608,37257,107764,181993,1189455,1695401,2773091,5217445,32780376,19157709,37113362
9678,8165,22262,17557,19883,25624,24379,37892,94757,194132,1178548,1653262,2431739,5215834,33158442,18945791,36667735
9172,7933,21185,17818,19296,26430,25187,35854,102431,174617,1499630,1425911,2746053,5218078,32684230,18951892,37569249
9366,8059,21167,18017,20722,26091,26702,49802,93899,189233,1159407,1452032,2471671,5241350,32630809,18949771,36688600
9405,8085,24529,18674,18846,24564,25679,46960,94413,199787,1225458,1621901,2755075,5248284,33505171,19171620,36935982
9302,8403,24520,19873,37530,33588,35260,40724,93490,184127,1176166,1714497,2444073,5514598,29627621,19090997,36665152
8996,8174,21359,19465,20406,23063,27478,62054,102560,187409,1139448,1653160,2811266,5227338,29640270,19159677,37738317
9032,8009,22360,18192,18668,25061,28808,45552,95748,189188,1517929,854928,2329762,5237714,29306972,18991542,36696842
8948,8244,21345,18883,19243,23942,29017,44909,95914,173405,1190756,830413,2711177,5253365,33379553,19146634,36751963
8911,8002,22868,20057,18419,22744,26698,40981,93831,178548,1200442,840666,2308202,5265212,31198800,19109248,36654535
8642,7835,21937,17612,19505,25863,25271,56494,114108,183128,1189203,824367,2635542,5237496,33212013,19128943,36431359
8706,8061,21069,19752,19328,23419,24585,47613,87358,193913,1158023,787738,2370348,5294965,30009214,19126966,37420677
8574,8083,21726,19435,19209,23793,25423,48619,109523,184449,1204337,814509,2727732,5228259,33352167,19225523,37507431
8403,8126,20540,19825,19545,23259,28200,48726,101852,171254,1237082,794525,2337674,5227028,32512476,19189455,36586177
8774,8280,21736,18664,20518,24411,24518,46343,94459,173393,1149871,838742,2853171,5185116,31046620,19182687,36775085
9698,7883,25281,29588,20676,22985,24426,47961,92215,175697,1188854,827830,2278869,5292873,30926886,19135408,36657458
9068,8279,23720,18213,19320,22073,26347,48355,93277,187012,1161075,805980,2685767,5202138,32842719,19094400,36684471
8751,7832,21125,18028,21085,24578,24784,55862,94059,187163,1205452,805400,2288350,5220783,33050455,19170229,37266481
9033,8235,21872,18378,21059,23945,24664,41631,134363,175835,1202509,847576,2736767,5210332,31936970,19264096,36807934
11774,7784,20796,19049,21367,24874,25898,40627,96555,173809,1214385,802315,2274471,5215362,31579421,18963299,36771221
9136,7943,22771,18395,19797,23536,26758,49017,92830,179512,1187527,829616,2749202,5129146,32972766,19131183,36698778
9743,7694,24359,19499,19319,22556,24891,41440,90512,176387,1191275,817869,2259217,5207860,33182587,18979835,36742658
9192,7775,20670,18838,20610,22939,24381,50341,94432,176542,1215157,859678,2647280,5194473,32172466,19017195,36677752
9505,7616,22177,18268,18661,28858,22859,42777,109925,182786,1215111,813936,2296137,5265375,31684700,19010874,36678449
9195,7703,20624,17395,21203,30938,26223,42534,107698,180734,1529547,807634,2712298,5274845,32990506,19061371,37489811
9466,7785,21169,19001,19859,28256,25894,62938,100704,169968,1208373,781556,2326039,5287735,33182048,18934369,36803267
9423,7974,21303,18416,21196,28552,25699,64005,91490,189138,1223087,820905,2683610,5249744,32771792,19036929,36710539
9164,7445,22497,19699,20927,26770,22585,54549,87548,175704,1213875,818825,2286028,5275643,32207626,19024441,36554878
8802,8014,24209,20530,20092,25046,28106,43912,104370,191891,1202598,1712502,2689840,5219178,44032481,18971547,36664409
8905,8084,24614,18686,24819,21948,26971,43773,91764,181406,1209723,874714,2338496,5244621,32809894,18808197,36931279
8965,7799,22968,17087,19272,21630,28782,41576,111474,184617,1196728,1656146,2769793,5299441,33311781,18985177,36732430
8940,7673,23137,19956,20020,22236,27637,42023,96567,193715,1477150,2211645,2270768,5262179,31806719,18786624,36487426
8484,8074,22757,17689,18822,22218,27934,39726,95378,185801,1203823,1616683,2635522,5240473,35314152,18802908,36700188
8935,7598,21689,19383,18447,21917,44493,47172,93946,175615,1200531,1187638,2273575,5305114,32992505,20306128,36592959
8645,8300,20471,18054,20079,22004,30506,40785,90144,182188,1198278,1186323,2776250,5274762,30564467,19237794,36791592
8688,8079,24129,18450,20255,20943,28176,41791,98192,186260,1501142,2424046,2376379,8284639,32752272,19290135,36735479
8909,8065,19565,20209,21124,23215,33048,38860,103611,184815,1180237,1658008,2778492,5351599,32895448,19350555,36936420
9029,7697,22443,18511,18127,22384,27685,37833,113076,192547,1164066,1430248,2408302,6839793,33217499,19299307,36720503
8939,7529,29420,18000,20891,22460,28229,45989,95240,198240,1485914,1657558,2770081,7347033,31952684,19283610,36677473
8979,8045,21263,18546,18937,22241,26767,47217,92623,183823,1169018,2446024,2356835,9401748,33017583,19223685,36695148
8740,7993,22736,19039,20418,22156,27893,39892,111651,185296,1194692,1649083,2787132,9161618,32737221,19486499,36690844
8657,7993,22306,17987,18256,22387,28975,76012,94945,186722,1503017,1426937,2404339,9518432,33596046,19235511,36580737
8365,8171,21255,18200,18225,22053,27831,47622,91735,185781,1166988,1672002,2778151,9081411,32760681,19235416,36561033
9009,7927,22467,18870,18159,22840,28547,40602,109153,195859,1187388,2487729,2404710,9461461,33072771,19188114,36806398
8661,7678,19302,18204,19559,22017,28098,50931,95634,181972,1225319,1598280,2754205,9036935,32559417,19179818,36629776
8800,7988,22628,19478,19109,23005,27559,47148,86466,202488,1513089,1432326,2298846,9474476,33056467,19062861,36740771
8878,7791,22338,17949,20691,22931,28909,49757,92874,199267,1205720,1617652,2744904,11780005,33303365,19360111,36608463
9300,7832,19596,30073,19467,22721,30342,46258,80935,195319,1482275,2455923,2301231,13376971,33419742,19082158,36624877
9006,8514,21486,18509,17808,23848,28421,45661,86961,201282,1190675,1559617,2685101,9124899,32866345,19126829,36627208
8755,7861,19139,19985,18575,21691,30000,45938,110810,190614,1200646,1588117,2434916,9638148,33256403,19215188,36780579
8836,7517,21463,18724,18771,21009,29173,47996,95153,187838,1185481,1124160,2688307,9189631,32845039,19142110,36644082
9104,7693,29809,19624,17618,22244,24988,41291,84919,210433,1190491,1537172,2367251,9590773,33222152,18913432,36597954
9426,7651,23816,20657,20057,21581,24901,40350,88244,184823,1498372,1593051,2650927,9265432,33091957,18964019,36320369
9561,8569,22550,19800,20121,23418,26070,51886,83820,190437,1152664,1590697,2318201,9563728,32934378,18864183,36475991
9071,8126,24481,18459,18715,21006,24320,61437,109413,183731,1188297,1558424,2677918,9190319,33001136,18935898,36524816
9577,7773,23437,19511,18331,22163,25683,44358,100968,175141,1167511,1569991,2367757,9412704,33420380,19577418,36400230
8979,8359,23272,19496,19445,21271,24506,41134,86854,175163,1209028,1153650,2729750,9263307,33099562,19236644,36831260
8692,7799,26065,18400,18645,20148,31362,43747,121278,179254,1157311,1562400,2325180,9499331,33091756,19243767,36714279
8873,8298,23448,20083,18930,21111,29586,44229,106629,187643,1517880,1541384,2699060,9246337,37932048,19286290,40041789
8949,13128,21530,17699,17723,20030,27708,42880,92134,211180,1160095,1362607,2444718,9452633,33080334,18914223,36846886
8792,8045,21284,17346,22878,20513,24610,44453,104468,173087,1382292,1416946,2714057,15814541,33041147,19131266,36688152
8894,7487,21672,20230,24054,28022,24774,63289,102580,185944,1182608,1585110,2416927,9680866,29293451,18953903,36611498
9104,7852,21574,19944,22552,21290,24308,59915,99214,180514,1209521,1541673,2716562,9868044,28871557,18969654,36703023
9000,8153,26320,18763,24485,22133,24509,47262,94359,199403,1159969,1734068,2298754,9825845,32664351,19118130,36713172
10237,7719,20864,19434,23352,22681,23381,46927,88648,198420,1512767,1157057,2656413,9326859,29413685,19171379,36663634
9865,8061,21265,19429,21683,22395,23681,42669,109248,187109,1170301,1756049,2279931,9771680,31757548,19127589,36652370
9373,7610,22790,19212,23279,22894,26139,41891,109663,196953,1173908,1532659,2650702,9787124,30018446,19165094,36653207
9863,7584,20185,19975,21645,19427,25141,53065,111172,188098,1256413,1515911,2343427,9845347,28843496,19099205,36688538
9306,7688,22219,20290,19309,19190,25906,42151,88883,180913,1169147,1567488,2638785,9279152,32509534,19186150,36523175
9995,7718,22251,20693,19254,23244,28882,40886,92197,216614,1203227,1919441,2313241,9385954,29150951,19088531,36491467
9863,7491,22040,20630,19630,27184,28938,38352,92163,199204,1175812,1523149,2674603,9302427,32780584,19237075,36652416
9177,8057,21163,19159,19806,21959,27315,40648,84740,182987,1507019,1357821,2267023,9498613,32278360,19217153,36553801
8755,8481,22469,19880,20250,23803,28294,38164,132701,214487,1162965,857215,2643113,9302530,31735950,19210687,36677521
9222,8420,21448,18926,19845,21529,26208,46185,94647,180078,1512864,776639,2273783,9436215,30151720,19144695,36629295
9038,7722,20555,18877,19791,23789,25071,40379,92165,184641,1183181,839555,2745234,9329836,32929343,19159467,36693424
9247,7564,21592,18901,21128,22495,25659,38776,90963,185278,1185628,1578459,2293048,9320113,32763804,19100787,36543895
9786,7945,21186,21288,21330,30709,25401,39483,95730,193453,1183843,865609,2512744,9332182,32680969,19218069,36663637
9567,7720,21008,17618,19352,28082,24709,55563,84985,200122,1506524,1351587,2211784,9404634,30888486,19159970,36624462
9486,7737,20890,18343,26644,26823,24893,61836,103478,183364,1175777,1510497,2497382,9425795,32838928,19212996,36750759
8770,7683,20631,19498,19416,27102,24311,55440,111446,192894,1185211,1123789,2208542,9321097,32694034,19150514,36431590
8828,7776,23275,18965,19200,25838,24843,47310,94777,191679,1512894,1557074,2494716,9413778,31904167,19146508,36704581
9176,7752,21073,19605,19359,30249,26065,47412,91782,178252,1162445,1577547,2178665,9461076,31487021,19197897,36473364
9384,9135,20663,19113,20561,26866,25598,43551,123065,180477,1171208,1912525,2479227,9306632,39679053,19094756,36451260
9428,9967,22095,19324,20625,29326,26564,44001,85545,198069,1183350,1518189,2362709,9404737,32923609,19195696,36453262
8869,7863,19518,20442,21193,28193,25985,61548,105874,191785,1485082,1528161,2509696,9385643,32501468,19121948,36407028
9404,7728,20767,20273,19813,25136,26128,39363,109296,195694,1185818,1531679,2183145,9353175,31293103,19113255,36436833
9023,7858,22389,20107,19690,26421,25505,41261,88877,194853,1481769,1521381,2566411,9277851,32774335,19103615,36606863
9060,8231,23085,19744,20427,26122,26555,38835,194635,188240,1136950,1353768,2174092,9337142,33529639,19113412,36650736
14900,9110,21535,18877,20299,26652,26166,41215,91363,198488,1175280,1521865,2562851,13018069,29757230,19142666,36362994
9016,8375,20651,24037,22240,26618,35937,44901,86853,191500,1168117,1547563,2246127,10777175,29667689,19070378,36329746
9632,8115,19987,23800,22223,26636,26692,45744,103201,190040,1394228,1404881,2667117,9036651,29297054,18998423,36806546
9467,8008,34593,22131,22962,25780,26111,55241,97540,197068,1136775,1540249,2270140,9934245,33466652,18917721,36590992
9513,8043,23431,26558,23714,26245,26833,40922,86469,190612,1210665,1534590,2599015,8775674,33123288,19040182,36416704
9345,7767,21059,24639,22480,26050,25475,44158,87012,202039,1477997,1325048,2267451,9787213,31428272,18958016,36421741
9351,8187,20704,24864,23918,24158,25466,45828,82894,194162,1147202,1569665,2695601,8797879,30514163,18916852,37723023
9419,7739,23123,21566,21703,23271,25189,44264,85628,198044,1195640,1533858,2270901,9883010,33644724,18942743,36581687
9108,8143,20540,24410,21481,28868,31130,50722,113036,183820,1171198,1549191,2677026,8780949,32944426,18930084,36591100
9217,7841,22209,24295,25209,37045,30483,63520,110760,201797,1178871,1574755,2296427,9894399,32610311,18883964,36424146
9320,7802,21498,23243,22674,26010,27524,49076,89455,195602,1173228,1552813,2600803,8802050,30765314,18967075,36579678
9077,8365,20348,22711,22717,23607,24664,47708,87905,188442,1479081,2948453,2283345,9884078,33332014,18731819,36810170
9210,7570,22819,26795,22254,24620,25082,42254,88525,213487,1149308,1544536,2716092,8879236,32556169,18904465,36523440
9152,7830,27440,26696,23236,22587,24571,43405,83102,199526,1200266,1213278,2309780,9957395,32206653,18948229,36901263
9889,7601,21593,24078,22589,20912,32707,41168,102753,188084,1288050,1571026,2644490,8834171,30946468,18804254,37031903
9785,8158,22137,23926,23564,22826,25404,45076,89280,212409,1501736,1522124,2258599,9953827,32841308,18734240,36692727
9733,7949,23916,24393,23764,22117,24492,40814,84860,181261,1176319,1323540,2682498,8756231,42615714,18961545,36791251
9170,7897,21047,22803,22197,22916,25764,40126,81780,204472,1133793,1552891,2270561,9968709,32676928,18981320,36613645
9707,7699,22364,22620,22808,22410,25407,51060,89677,194507,1466593,1341257,2689798,8818707,36253208,18858416,36785552
9158,7716,21723,25602,23283,22554,25047,43550,89464,187071,1144012,1524098,2296679,9962478,33137780,18962895,36770322
16806,7608,20492,25832,22695,22426,24284,42614,104894,198839,1169410,1348097,2686177,8790266,33141797,18938344,36729695
9062,7875,20178,23000,22681,22137,24791,41605,109275,196473,1170696,1383299,2352412,9812811,32740446,18960279,36631527
9123,8337,20219,24116,23291,21569,44298,40803,82234,206325,1464199,1504692,2652044,8763841,31946790,18899259,36740638
8838,10307,20668,25754,21504,22119,28656,42418,83929,192531,1171489,1497432,2319962,9836239,32961277,18928894,36691014
8958,8321,22998,24593,22715,23409,25213,41779,81477,201750,1460147,1533966,2635275,9436660,32889416,18901984,36713677
8743,7840,20776,23941,22487,23582,26394,43289,84361,182357,1149583,1566306,2269920,9978246,32553210,18948544,36729718
9045,15918,23124,23973,22382,23176,25096,39221,88771,198481,1162522,1727402,2658977,9377544,31304267,19023946,36750737
9231,8149,21617,23226,21786,22886,47092,44695,105270,194245,1180723,1124127,2264668,9948162,33019407,18924222,36737594
9249,8211,24309,22718,21265,22169,25787,60421,111501,191612,1472861,1755226,2552843,14436623,28331455,18910888,36521897
8457,8069,21389,24369,21344,23065,25960,48571,83412,208152,1138224,1514036,2237872,14787790,28654959,18936234,36795810
8779,7689,21236,23329,20829,21614,23952,44223,86046,198420,1478323,1117496,2600101,9559942,28556662,19003316,36746490
9746,7606,21194,21916,24004,22994,24051,44606,89753,191151,1168465,825074,2304287,9852503,33330084,18976891,36733557
9708,7829,38429,24665,22458,20639,23968,59179,95284,172781,1183651,806346,2686433,8800187,31287280,18964746,36861585
9342,7792,20328,21585,22858,20472,25111,41989,113114,185457,1166672,787724,2298698,9911341,29477882,19051127,36795710
9505,7622,23300,25715,23118,20840,28134,41766,86257,189163,1148482,823504,2676608,8842749,30714647,18889976,36926692
9107,7854,20150,23468,22674,21886,23502,43762,89863,172351,1167318,822029,2264565,9882930,33138060,18886722,36604383
9367,7607,23574,19346,21207,22729,25456,43520,82631,171567,1161984,794960,2659275,8913943,32400856,18921159,36828955
9082,7574,22355,20392,20681,22521,24037,41961,91430,197143,1114543,790879,2295308,9879375,32140366,18979883,36885438
9268,7643,21148,19471,104787,22356,26249,52052,113302,180225,1185739,1556826,2646210,8810918,31081772,18949216,36658243
8899,7745,23205,19296,22122,30172,24893,52748,91706,185347,1157076,846866,2297428,10015135,42045090,18749139,36629805
8983,7728,21511,19165,22501,24535,25460,47879,92109,184741,1154124,764554,2723395,8760433,33017810,18809894,36742476
8999,7559,21075,19531,23295,22920,27247,44716,91956,198430,1128248,765979,2335647,9957776,35761836,18897712,36669619
9048,7662,17954,19035,22310,22816,25806,41499,93817,195198,1127744,751936,2720589,8807025,31242269,18761819,36680317
8532,7491,19727,18696,20433,22953,27179,51493,90815,183923,1091963,767470,2274220,9924825,33163212,18777811,36730262
8800,8029,18314,19825,18788,20938,25583,72507,106177,195667,1115181,1567528,2669391,8881932,32289723,18850231,36765122
8425,8649,19710,29555,21027,20674,23921,47699,85693,182972,1146727,1757765,2304857,9934905,32438525,18788941,37037482
10824,9111,18817,19049,20113,23546,24760,42156,83526,190324,1121147,1487503,2690983,8783124,31735158,18890153,37036702
8732,7948,21121,19128,18704,22739,38637,43561,93963,194758,1123853,1476829,2314123,9857778,33211870,18761073,37896967
8516,8196,19719,30384,18255,20470,32155,43932,97064,183667,1128800,1474411,2700169,8748024,32943446,18852615,36937383
8282,7773,19548,29814,19729,22257,31521,45499,110246,190637,1110535,1568026,2230697,9856674,31849026,18880466,37078859
13556,8489,19176,28145,19758,24116,30759,41226,110456,211383,1155140,1508663,2667003,8702703,32163626,18864382,37093771
7837,8193,21359,33135,21552,23608,29194,40932,89500,195424,1119619,1516322,2245256,9851033,33201878,18733580,37061615
8511,7697,18147,18251,20028,23531,29447,41208,88685,193136,1464415,1121631,2660898,9865602,34297548,18801656,36900295
7992,7941,19612,20149,20057,23329,30695,49734,90532,181232,1148063,1387586,2201391,10005180,32686495,18824611,36782679
8369,8031,19781,29969,20640,23750,29877,40390,93627,171684,1466068,2178593,2703250,8751388,32161945,18814304,36876017
8061,7365,19896,18485,20639,23479,29416,40933,78960,190801,1111364,1496728,2250320,9947543,28465225,18840624,36799486
8381,7292,27282,18776,19665,22118,28213,41092,100125,172223,1162286,1177461,2684297,9911673,28512575,18879227,36657526
8072,7778,18297,18850,20234,22266,35080,41214,110021,196637,1481294,1424257,2204818,9971715,28550594,19028310,36902788
8493,7746,18649,20013,20856,29301,33626,40754,84075,181794,1131893,1641955,2681339,9938952,28606028,19050787,36878457
8051,7828,21361,17638,27160,28110,27154,59632,84999,179745,1114577,1604776,2226672,9934989,31481159,19140311,36705792
8003,7511,22053,19169,19939,27971,26858,43949,96340,184116,1147839,1354220,2625529,8781320,31243570,19131926,36833801
7863,11711,19190,20161,18993,24461,26891,43391,85344,181300,1469718,1425276,2258665,9872541,28777053,19197111,36910001
7969,8105,19116,20286,18916,29419,34845,46069,131490,193356,1136119,1621669,2694572,8763765,29620100,19058714,36325161
7976,7761,20107,19498,18829,25408,25149,41754,90210,212881,1461573,1602661,2214985,9627923,32885729,18941060,36994749
7968,7846,19026,19457,19856,26736,26662,55921,86220,205849,1107659,1421004,2668163,8804146,32149521,18997534,36884968
7986,7837,18261,19026,20189,27269,26660,46295,85522,208095,1160375,1597946,2234723,9696604,31535257,19025283,37288045
7893,8233,18531,19364,20769,28002,25412,48641,90663,204561,1121439,1613819,2652027,8901462,31017175,19091018,37196400
8307,7661,18478,28869,17847,28943,25610,46026,85934,200134,1183355,1599833,2231259,9628546,33221950,19011488,37111564
8053,8076,19939,18173,20280,27981,24298,46092,106639,190581,1136466,1595196,2648534,8927077,32837782,19046609,37458462
8374,8724,19707,19793,19180,28932,25227,46843,94857,200734,1186611,1577480,2244752,9633455,31306579,18995492,37546249
7851,8562,19567,20105,19355,27752,25920,48483,89718,206597,1446195,1384108,2673331,8887873,31096339,19045987,37549941
8155,7957,18312,18624,19110,26994,25803,43980,91707,196013,1152644,1614787,2206258,9679114,32914038,19004998,38030835
7431,7628,20030,22311,19108,26276,26115,53775,110168,189732,1098682,1630519,2651183,8959677,32571078,19018679,37518713
6913,7755,18606,21934,19713,26785,27097,41753,83272,205792,1157768,1420035,2222657,9648802,32346755,19023190,37365594
6947,7378,18140,24269,20344,21471,25593,40427,103862,187245,1191123,1612055,2637149,8928535,31340898,18733664,37140585
7223,7474,19363,23539,19274,25656,26014,44591,92465,205802,1140085,1600469,2216695,9585444,32933172,18795892,37411505
7053,8059,19573,22241,19926,23731,23317,58342,93153,186487,1441686,1181004,2655117,8938072,32837253,18914039,37425954
7027,8007,21306,22819,20107,22732,26328,40761,110625,196162,1142239,1596548,2209612,9581511,31456143,18705531,37593137
6864,7603,19609,20243,19825,21919,35685,43618,94495,196228,1118552,860166,2671073,8903368,31396474,19101344,37316323
7097,7827,24199,18243,19287,21079,23966,50962,93256,213740,1108236,832633,2217457,9632798,32766325,18849071,37227836
7009,8323,20051,17265,20023,20410,24528,41966,114080,208348,1437701,806339,2681938,9020269,32466026,18835904,37177116
7339,7495,22248,17457,18516,21738,25636,65458,92117,191110,1108314,881355,2222623,9628692,32087506,18839104,37180715
7495,7911,18669,20024,21041,21291,34684,49396,87701,203817,1127338,856799,2678248,9879219,31433891,18450317,37174317
7879,7597,21270,18519,19456,21542,26375,43632,82557,197726,1412384,777029,2223802,9982919,35133167,18338545,37294342
7094,7795,23343,17407,19149,21997,26242,43584,83823,186889,1128879,842254,2664710,15189702,40609247,18349043,36822500
7016,7633,24215,20311,19788,21568,26978,47016,89342,202112,1132627,1641354,2220566,10326871,28366199,18454526,36849678
7012,7683,23501,18693,19446,23071,23853,42549,108807,203989,1129475,813538,2652754,10325671,30198140,18424783,36792338
7073,7389,25895,18212,22184,27460,27490,52822,110962,186638,1472966,768905,2186154,9823150,32883890,18384144,38224487
7405,7434,21024,18064,20007,23034,26465,42550,97375,188894,1127963,792921,2589568,9148414,32031983,18597447,37148127
7046,8303,20963,18333,20077,21936,26778,41924,95006,200308,1439886,747741,2191042,9802834,29547201,18353710,37027591
7102,7375,24812,19216,28868,21948,25224,50616,97333,185286,1122348,765068,2636975,9069577,29813995,18440909,37208564
6975,7560,20786,19020,20469,21395,24230,39385,89979,193385,1147915,758832,2203528,9827963,35863914,18496134,37040082
6933,13448,20841,19363,19712,20059,22969,41407,108862,196370,1120336,770754,2613441,9162428,32277557,18547433,37260114
7079,7712,17824,18766,18591,20538,25670,41222,85362,198102,1461187,751798,2181090,9788522,29056135,18475378,37242886
7080,7529,24655,19274,18740,20728,25271,40760,87066,194783,1089242,1538589,2583575,9198744,31315826,18430566,39923974
7033,7951,20797,19580,19664,22248,24878,41917,93123,182846,1401505,1605899,2205802,9843594,32804653,18429750,37063816
7046,7561,19301,18700,20707,23113,31794,41847,90882,201530,1141491,1834278,2630566,9197798,32462799,18464905,37233203
7083,7690,19997,19488,20349,22283,24668,40237,109635,189053,1125136,1502115,2199949,9789766,31282138,18434310,37020861
7174,7331,31301,19317,18480,22047,25303,39792,93599,186629,1171401,1118340,2607307,9846354,31182747,18598682,37245566
6960,7430,18732,19477,18596,21221,45168,47646,104311,215616,1132953,1335873,2188244,10546098,32101546,18574806,37193559
7102,8060,31331,18566,18498,21110,28384,59824,107692,175770,1170370,3051092,2618815,9856793,29285537,18455312,36917100
6957,8199,23045,19603,19262,22047,26509,46217,97729,186742,1144911,1511517,2200046,10476854,32993866,18504395,37047567
6960,7391,20250,18301,19583,20859,24055,45287,111124,183383,1136135,1333472,2586639,9854465,32447783,18493764,37133654
7187,7904,19515,19058,18553,22679,22824,53899,92498,189979,1151130,1539399,2184818,10499856,31218916,18457556,37105724
7011,7622,18871,19583,20071,21028,24113,44001,95283,180828,1118818,3000127,2600679,9903694,32596278,18397637,37167613
6995,7467,18271,19367,19760,22866,23241,38562,146020,214959,1130788,1510511,2175886,10467342,32893762,18844985,37206919
7111,7216,16891,18674,21033,21955,23723,42236,88303,201217,1152444,1369516,2579047,9933667,31740753,18457617,37201820
7407,7754,20910,17623,25077,22275,23908,47375,91819,207590,1150334,1537038,2228171,10494937,32254668,18543356,37074724
7080,7718,27129,20446,23357,21357,24400,41076,94982,183971,1125124,829557,2584018,9952044,33258743,18417555,37197175
6953,7653,25207,17381,21601,26956,22769,40488,96204,192374,1152088,805104,2196708,10531440,33370975,18419272,37022213
7066,7846,18316,18236,21331,25025,22531,48511,101365,198167,1139079,790174,2567229,10872742,33201865,18461066,37089505
6946,7749,18842,19460,22312,27980,24258,42911,121180,186791,1143299,764890,2209161,10438819,32182893,18455927,36718196
6829,7607,24742,19262,23000,24348,24074,40611,95220,201299,1149965,792121,2601788,10838720,33365891,18565296,37067589
7599,7588,20772,20000,21314,27669,33466,40907,91827,202994,1145156,784349,2202424,10817354,33487072,18471615,37264364
7019,7488,18502,18328,23770,23784,25076,43457,91733,202140,1129952,778675,2586148,10844381,32544023,18514475,37118157
6837,7469,21375,19228,22724,25654,24160,45682,110359,202354,1139961,779086,2179353,11151561,32437135,18501467,36801668
7840,7740,23015,18527,24022,25312,25775,43167,103518,196932,1131761,769521,2563761,11062025,43103428,18532959,36999638
7125,8002,18323,18058,22053,27069,25690,41572,94511,204566,1136464,789001,2198541,11096940,33568094,18488874,36793491
7253,8267,21446,18896,29662,26226,23815,40722,94215,188478,1360010,770038,2554556,9832714,32755625,18442994,36759850
6979,7759,25000,20123,20898,22721,23483,59341,87920,218580,1122942,745860,2199595,10387502,33482589,18463852,37392934
14884,7712,18000,30268,21985,24129,25439,47451,94488,198589,1143921,763947,2599423,9880463,33569111,18555821,37455928
7146,7753,20369,19746,20562,20979,27045,45449,92200,188880,1128952,762288,2239137,10316624,33615267,18580312,37057262
7197,7426,22608,19471,21018,23564,34158,46449,106108,216276,1460972,823949,2549693,9934304,33486638,18629140,37163760
7292,7574,19959,19022,22669,23452,24403,52134,95488,205733,1144250,764270,2186851,10427807,33020352,18618901,36925167
6868,7582,17302,18384,21663,24723,25387,44304,91752,207429,1161866,776084,2635198,9915535,33353520,18552992,37244326
7327,7553,20378,18667,20305,21283,25521,44484,88308,194635,1120300,1772344,2188972,10330842,33444669,18575362,37032403
7030,17906,17745,19891,22494,21584,23067,43926,92599,205691,1126929,1516150,2622006,9933004,34123913,18562786,36871831
6888,8203,17503,18651,22239,21651,24922,43574,94438,210520,1086010,1330161,2203665,10357408,33605263,18505112,37042804
7188,7597,19301,18601,23182,23608,24342,45054,108485,187927,1399193,1366623,2570472,9874138,33471782,18574933,36974024
6939,7791,18338,19128,23865,21232,28181,38743,90948,197529,1157063,1528608,2202310,9675717,33974852,18571467,37007716
7660,7880,21668,19445,22443,22291,27981,39837,111236,214666,1116294,1531272,2607414,9300859,35256810,18573864,37759497
7075,7696,17249,18143,23295,20741,25774,40459,94860,187338,1154943,1517560,2203064,9642391,46463716,18651388,36823395
7604,7805,25105,18123,20931,21871,31859,38799,106015,193911,1419894,2585394,2634938,9361008,45779333,18610884,37006815
7081,7653,19121,19336,22762,22687,24820,47429,87989,182806,1147249,1516533,2230227,9683192,33488851,18541341,37083217
7199,7444,19909,18344,22980,23983,24878,46381,112508,185954,1130870,1355077,2551216,9406294,32686370,19441663,37382246
7054,7645,20523,16824,21676,23517,25506,63736,115010,191590,1409515,1387249,2195299,9575970,33309452,18604934,37031444
6943,7491,18377,19820,22742,22831,27879,49527,89729,193779,1149455,2597329,2561191,9384864,45887742,18601553,36815972
6800,7680,22469,19550,24463,20312,32788,48329,92237,194461,1144853,1535500,2203505,9598966,33803397,18556191,37360166
9801,7649,17504,18703,23077,20797,26597,45918,93740,202806,1158508,1352264,2565399,9336313,33341341,18606346,37513168
