x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
483160,379041,427789,505828,478958,530163,657130,1143839,2149437
507583,389329,402015,500723,469135,532594,649337,1040691,3148792
530576,396576,429078,484056,451832,530466,674329,1012874,2178631
492915,371300,447199,518189,463843,512048,665072,1023233,2011807
420548,388111,457309,487965,474641,507774,652576,1024978,2985018
433593,359907,412618,499828,480110,522001,653096,1144056,1852619
450232,395744,420471,504496,466093,514606,641387,1020567,2096993
468455,398281,424131,503582,463058,512421,660739,1000221,2507516
508701,403192,409355,507951,461527,535654,676342,1007427,1643833
503623,385811,400292,505599,470264,529575,643043,969537,2258095
444401,384765,405256,494914,472973,559033,665396,990171,3178984
509509,391062,412888,496891,483872,531826,635590,1003361,1984799
565244,384162,411172,485488,457743,503340,690271,994479,1759937
476244,404790,410556,492197,478043,528277,672044,1011552,2608445
541622,431520,462299,488017,460906,522917,632990,965817,1595338
450125,390093,415830,503512,458148,505043,627729,978893,1569307
469541,415349,444966,489500,481715,538811,700496,988785,2435085
468124,389154,423479,495033,466148,544939,689382,956613,1727310
467408,391748,443423,509655,469595,525983,704829,936690,1986446
457597,423064,423512,484168,475946,523578,677448,1342402,2971845
439811,404474,423832,499386,467296,531327,657431,1073985,1861428
448581,386670,420246,513254,474466,522157,613114,1086489,1849771
477177,367577,406810,502491,480532,537768,705578,1080985,2575293
457183,414295,441692,490813,480968,534068,673744,1085104,1568386
416037,402480,409435,497593,466810,529893,650781,1063420,1697566
406263,394481,409865,500226,474575,511515,671438,1050083,2847040
383521,391022,407103,507629,465122,529883,644741,1195278,1834783
415488,423789,418053,508917,466268,512426,693734,1074646,1792747
424005,378792,427190,494437,467304,540057,644404,1082698,2676206
419388,392761,422182,505552,467126,532795,656210,1074745,1651632
420495,394044,402219,504423,473337,512983,624565,1088819,1589104
399945,399487,431078,509822,473433,532364,639983,1494168,2504495
392865,414599,408214,501429,462193,517293,624101,1385092,2180207
475247,412479,398619,495767,479504,504156,627008,1236072,2044042
439215,392535,433244,510865,460936,534565,690150,1219812,2844345
452510,368941,430273,482747,466250,539445,618372,1102892,1832449
421232,402060,413032,479911,476008,521207,631555,1068629,2097241
453151,457314,421645,516922,461766,529903,621592,1067889,2454629
