b16,b32,b64,b128,b256,b512,b1024,b2048,b4096
15857,22935,38038,72508,132655,257699,511787,1071045,2113345
16042,23157,38017,71300,138068,258465,510589,1085003,2134776
16131,22836,40796,71701,137493,259107,513703,1082486,2112942
16197,23040,40103,69953,132640,257210,516220,1091495,2117187
15792,24326,39265,70337,134189,257447,521207,1093076,2107235
15874,22920,38204,69495,133366,258194,521100,1079814,2097694
15916,23954,39082,71015,137665,258897,515974,1090672,2090772
15839,23119,39818,72714,137509,258858,510499,1071514,2117668
15882,23148,40384,69553,132372,256611,521957,1069365,2159855
15770,23186,37924,72664,139476,259152,510949,1073997,2124962
15628,23202,38335,75817,138126,258735,520084,1054804,2099431
15831,23109,39843,69514,132890,258714,513577,1069142,2105937
15984,23019,39461,69411,132784,258524,512295,1072111,2105856
16067,23168,39708,69348,132810,259227,535393,1069153,2111402
15830,24557,38411,69933,132986,256194,528341,1077828,2119996
14636,23031,38585,70938,140524,258753,522666,1064572,2115578
15998,22906,38123,69295,137453,257816,518379,1079805,2109011
16070,23310,39818,69574,136422,259179,516341,1072476,2095530
15772,22971,38069,72246,132664,257741,515284,1066961,2103620
15908,23442,38470,69764,132499,258803,515524,1072807,2129083
15903,22942,38147,70193,136803,258751,512541,1073832,2118819
16100,23307,37899,72294,137781,257584,515717,1076692,2118857
16110,23414,39381,69370,139215,258398,513900,1102075,2104111
15974,23084,37974,69828,137474,258468,514011,1079094,2110450
15969,23230,39432,70454,133834,259281,514922,1084213,2096945
16044,23320,38243,69572,133023,259294,511395,1084274,2150449
15931,24655,39371,70544,137598,258372,514099,1085154,2123420
14777,22940,40387,70716,132553,258076,513741,1071927,2106404
15989,23957,37955,70262,133913,257583,514327,1065632,2084040
15884,22934,39351,72692,137997,258156,523443,1080241,2092143
15992,22907,39142,71020,133236,258707,512297,1070333,2105165
15826,23166,39114,71754,134065,258373,512158,1068423,2111918
16009,24556,39481,69342,138188,258135,511189,1076585,2116815
16335,22949,39360,69355,133646,258984,514285,1073434,2114373
16098,24431,39566,70993,133103,259304,512485,1073428,2108929
15883,23170,38576,69594,132466,258724,509143,1051278,2113239
15412,22987,41154,71389,132351,257993,515868,1070120,2104203
15608,24385,38421,69742,140735,259037,514053,1057018,2115358
14483,24518,37997,73191,137232,261230,512440,1060272,2117899
14699,23079,39103,69478,137718,259665,514516,1074933,2117668
15973,24192,37558,69649,137674,257681,512691,1097682,2129350
15796,23143,40219,69839,138824,258073,517373,1094850,2104912
15733,22770,38408,72394,139226,258813,515722,1079738,2102080
15812,23130,38220,71903,137921,258741,517451,1094828,2125219
