x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144,x86 inductor b524288,x86 inductor b1048576
309186,334369,417248,494917,519807,2319198,1951280,4422410,11874156,22241317,25605781,217584903,96539828,227753435,698066960,672073880,1291736694
302452,358330,417602,477779,486532,967137,1885865,5389188,13807877,20093962,27843296,202264774,96243859,238271395,770916674,715292921,1256717929
312428,308474,423576,475777,482215,957844,2547256,4511390,11942995,16350467,25421334,202058807,96283098,239207758,733226582,667755052,1163898181
310543,326297,434844,501568,503055,1537596,1915907,5321051,13743964,16280317,27975740,239389417,96661216,237333541,752800629,643744191,991389129
311162,323703,416725,489058,497688,905416,2878527,4430060,11968288,15688910,25546072,225017482,95940317,187635714,652507915,518946070,1154503932
302751,356367,429098,506243,504287,2288359,1949320,5374954,12616595,16287866,27938026,216022365,95977863,188332959,693202827,516603467,986835647
302182,319696,437406,508512,506644,961645,1819539,4591108,11462883,13680618,25506563,223334936,98743371,236718822,686526631,516236334,983719769
304274,326417,431185,491019,487144,873108,2453361,5368016,12573979,16871231,27974584,218470322,96375199,181739498,800057696,519384247,978812235
313551,307331,426105,489596,507502,1383906,1890864,4542529,11554175,20003584,25492180,207199401,96342754,234728105,772947024,518569484,1093139030
304523,350387,436224,512477,508164,904368,2926116,5361485,13000117,16905617,28052441,203081666,96035524,186211621,745968390,516958407,973890661
328221,313655,431009,490143,492339,2387459,1927825,4464885,11614527,22829670,25584918,202743078,96467516,244861609,630414834,518260334,983035436
325284,320904,417654,481247,492861,946712,1833671,5204610,9409724,21634347,28178547,200279352,95837495,235209507,761867022,515488925,1038091516
302516,307060,431612,504744,506207,965146,2501736,4287621,7470309,16719098,25468249,230252833,96139293,243155737,713395927,517157344,1167794284
309238,320261,489980,488831,486564,1640558,1916995,5217601,9229065,23491251,27897754,202077316,96042217,234863076,745304889,518188312,1139563964
301133,317584,435509,487927,514356,1027327,3370016,4346381,7532697,22647491,25579841,207046996,95959234,249474964,722012090,594286883,1139798061
311806,333928,422186,523391,514931,2442515,1954974,5287553,9282744,22308833,28170654,232150706,96216291,242414976,784949831,618859801,1103481473
302004,314874,430144,485373,478135,1094539,1913091,4359617,7386662,23429182,25449492,218114024,95908891,232913521,694232054,616629369,978858766
329080,324014,450044,484106,508770,1024544,2483874,5289840,9242156,22790904,27949837,221552462,96136148,235214569,789274418,679527268,980325562
316945,323420,434780,490296,516470,1650176,2014639,4554277,7580799,22033096,25514454,211024104,96380143,234628706,669160359,615995992,988628025
301753,338835,430458,486904,497669,998457,2925425,5333570,9083896,23145781,28224189,211375706,96185554,237670457,780733674,660210618,976868410
302935,313762,428525,482402,511088,1887319,1946535,4566082,7185914,20376693,25698234,222805095,97388593,234120515,668890949,616083910,981716055
313201,324013,447008,494799,514082,1041051,1882006,5422605,9031868,22240398,27916338,231558892,96098643,245865393,751416597,703162815,977498528
304882,316755,422783,490008,497854,1005149,2588149,4457461,7204137,22304152,25545713,226717686,96231360,237122418,687757984,631932218,979150340
308849,335875,433057,497411,501582,1470913,1876610,5266045,11590144,21211323,28150402,204673451,96617675,237595026,734223146,631476052,979498010
304311,324134,443284,524622,516011,1161792,2966448,4544530,7186346,23001161,25354263,203578844,107626813,237048319,723333193,646168432,976929438
311469,320724,445130,486588,500729,1901627,1859128,5090491,8989626,22361594,27951202,206365974,96272738,236760133,719878002,685365486,978278349
300076,317650,428864,483848,497748,1079098,1643075,4284129,7699798,22003976,25528750,205512103,96670204,240507860,696809085,689250979,979371227
302597,325000,419471,525068,517663,1015437,2362358,4631255,8936286,23170885,28032929,225912960,96382922,236193296,750181624,710676337,980493695
301509,315333,441196,492388,501465,1462220,1936095,4284539,7319025,22294491,25436502,203928657,96033007,240236047,741423172,649491766,980005417
303034,311413,433364,497309,509101,1063324,2602283,4683142,8959164,22268915,27529782,218034117,96404428,240205173,748279734,667480921,979685804
302453,321422,424797,511566,534223,1863568,1776110,4133135,7352787,23248522,25569851,218139216,96434192,204992950,736704266,697919040,980826576
303413,321618,428483,485867,490502,1094553,1598205,4378207,8959829,22429391,28060311,204874403,96280423,240038638,780922606,636596034,976963605
313377,323828,434096,493735,496323,1045363,2226542,4375112,7316939,22073054,25382957,205860213,95816959,236396871,728818693,707816103,976240928
302514,331707,443470,494737,512022,1507555,1695108,4767185,9062689,23409550,28124234,207374028,95935422,188649331,732925406,632034099,972573698
310775,312804,440022,483920,509881,991563,3084515,4268968,7266198,22183850,25482396,208500067,99009526,182234949,776671467,709065088,981188971
301026,319346,431380,476601,498381,2332402,1783382,4717466,8983125,21199070,27938550,219090465,95879681,240684855,824119134,677688123,979729186
309931,311026,433135,492132,488259,989983,1594869,4148293,7273988,22263139,30861816,202770941,95687518,185576934,772052860,689880115,979903024
303801,318174,429339,481370,488484,939118,2283784,4617360,9037157,22211314,28073506,186036125,94949112,238828785,724166741,693983857,980867687
304190,309623,422098,476705,502293,1342825,1724750,4329162,7189679,23062455,25447074,205105211,98485500,182789962,753936080,654731959,978389427
299258,326438,445001,494992,516742,932039,3030686,4755602,8805633,22281402,28069782,183352083,95775296,183933197,733086803,637042723,975863534
300986,302691,435166,482477,496530,2322445,1718828,4441008,7258585,21851010,25648280,179296614,95951147,234162195,769662785,637979286,979696759
299519,306885,427348,473377,482648,940104,1544046,4963529,8970257,23323120,28031489,182150350,94827406,232330707,697736786,525310477,978119754
301347,326985,419211,489786,504640,919747,2255538,6176397,7287774,22235098,25547936,181841363,95695222,239033592,739024271,521952013,978504992
307759,331265,442338,476225,499303,1668641,1672404,6196019,8947823,22202066,27071853,182935299,135811436,182411344,718985963,527063350,979205875
300395,315922,438603,477462,513330,913242,3040954,4954124,7266190,23189213,25617593,178694353,131860843,239451458,732351645,528471256,983908282
311265,324674,435252,486972,500990,1757719,1739311,5047244,8976893,21767161,28089144,181432446,131963226,182619641,732602374,518556870,981188609
301058,306706,426513,478341,482046,995442,1754144,4171260,7292327,22383562,25641935,179259859,135175607,237293535,788275472,518740268,987617874
308377,332608,438165,489794,490503,947288,2459950,5002707,9097700,23269938,28009416,180134975,137799717,185335028,754232899,524085024,974480778
302577,311016,446175,495984,529797,1408169,1709059,4268465,7062931,22645520,25558203,178925349,136449955,238436646,790307407,518804020,980614149
301996,318278,422531,484573,505150,912567,2819607,4565970,9036152,22706727,28122749,180120787,137891793,182433220,745523802,518044408,977685203
298784,313758,448852,500083,497759,2270343,1929371,4217639,7271393,23152997,25446406,183139476,133179846,233145582,760129838,520631111,979874068
300842,319274,439273,508515,506091,1041367,1637105,4664131,9025945,22733382,27984514,198728331,137559942,189135349,681987591,610177921,1010454537
346328,329145,432464,499369,496843,973566,2473495,4391843,7457761,22432439,25366907,210132570,136747911,222910614,743721831,694512725,1206427306
320233,327695,415879,491468,510881,1385690,2013146,5420441,9034976,23393657,27984838,179506909,137277676,248208386,691328878,635797565,1242845770
311149,311462,433893,518421,504579,932865,2907873,4460826,7605111,22561798,25509743,181703250,137161099,185507154,782463741,650527906,1217292058
303518,342305,438480,476231,487795,2232189,1916326,5359927,9192206,22637860,28063957,208103816,137952150,234266608,817825460,656548096,1144733593
311404,318941,418810,478519,503020,945972,1879544,4418067,7686592,22545734,25747552,181894105,136555152,236621536,689928324,654670601,1162887750
303514,325684,433453,490313,514656,871065,2474255,5272604,9256832,22621815,28094478,179958237,131964269,246947311,308986707,723000962,1038884692
311771,321921,438777,476206,502705,1472752,1916850,4332976,7574173,23221885,25496759,179745566,138066353,185609838,306224940,719045592,985812008
319762,357320,434293,478792,493093,919725,3071191,5312016,9347036,22815554,28161480,180075909,137393268,242645980,290425880,615044772,1001946083
313905,323979,425372,503394,514233,2046092,1980554,4434296,7575732,22421573,25592438,179886693,137617329,240033921,331672410,618095891,1158171328
304765,324495,427090,474427,480056,951620,1849361,5441964,9128032,23310545,28074660,180227491,137195858,237418354,390773467,768706883,1356162965
303245,314161,432539,479714,511202,933243,3310234,4470258,7692093,22579944,25621814,179897768,137345400,239775115,375866160,738661471,1134147143
303481,322107,443259,491171,499664,1422774,2207819,5266992,9293503,22685358,27969053,180343418,136782646,251625118,457414286,747811208,1173467449
301652,314461,426861,482757,484042,919312,3318844,4480165,7522202,23162297,25472578,179611556,136834719,233529199,409925578,754953787,1158384433
303332,334170,421321,480444,500470,2086219,2161170,5502843,9179775,22697196,28093027,183682125,137614893,237098011,529481187,704059724,1208531130
315225,318304,436856,489217,498860,949218,2003045,4482389,7740055,22468920,25600784,191170138,137712473,246970392,513749599,688203441,984884669
323194,353251,424327,480451,506439,877516,2828629,5486772,9312241,22587065,28051305,206005371,137726462,241060720,569632339,637968887,974577355
303331,313251,429148,481881,498201,1545629,2074998,4489508,7551143,22635905,25549069,184460824,137236881,242612148,553256308,692317573,977018253
308469,345517,439531,500565,504759,932414,3548450,5302704,9282657,22690720,28003099,204052781,137622877,234464660,543099078,663923190,976424169
302459,320121,437473,477656,482568,1984663,2019901,4426205,7547538,23239255,25564829,193116518,136638402,226850749,539245458,742304220,983730617
311497,335203,437981,491366,499297,947743,1865945,5520655,9171631,22696758,28019177,180381911,137317985,236804314,577461746,654431285,980705286
302969,321192,423657,491908,505438,876648,2622475,4435997,7556086,21778612,26314204,186940631,136456251,221458885,522883442,655294025,977705848
313399,370410,438156,477487,493461,1444843,2087461,5283367,9275412,22430644,27989183,200777156,137195218,180463068,548963473,699423158,1089986983
316014,327890,426346,477758,509094,999906,2980854,4466506,7363612,22140597,25726823,200293398,137352705,173256946,513291962,694146456,1201334287
303618,334869,426366,499162,499064,2256937,1979284,5240854,8828030,22237290,28080100,179829772,131955813,159782339,587412751,667090521,1222744932
302150,307581,420342,480920,497303,946044,1816565,4568495,7168072,22339827,25355925,180057107,132805983,157674228,493655040,682908240,1256233857
300595,328890,437426,490780,492365,899831,2642330,5334005,9339706,22293397,28021056,199768217,138051919,159182134,555031613,674291063,1157774757
303289,325329,430501,495192,504711,1483774,1949376,4610151,7199146,18984892,25447458,180844932,137709428,158889400,492957061,720530294,1120543703
308668,323459,433929,486765,491863,917927,2860823,5415233,9061915,23166381,28076263,186668490,137156100,159220456,581421702,704378411,979226089
302705,320766,427835,498326,511735,1984292,1860351,4609236,7291165,22085750,25666966,204973642,137021380,159617375,489348453,708064183,1113466785
315001,329085,428385,500506,515825,978679,1610559,4876765,9023103,23084625,27951183,183392145,137762072,159118214,549721082,719943860,977549144
303403,332720,440838,478470,493003,918827,2243281,3971256,7102519,22308733,25615755,187922530,137984720,157927080,524279430,680131673,1196602933
309579,324899,445356,478057,499108,1353143,1731908,4577954,8979223,22375080,28121055,244546438,137815144,239740991,575832580,677357788,1199510653
302052,313309,447100,500414,512900,1012853,2679048,4127625,7091074,23006734,25489894,179864790,137695459,238883892,519773125,708798812,1141555784
303483,319798,443328,473899,488481,1647262,1762201,4505080,9073484,22478420,27859632,180062719,137188823,227903983,596313774,674093295,1120026240
303013,316129,434217,481568,506994,1028923,1659123,4449194,7122683,22038420,25468101,230224716,133190185,237378948,517785434,635534547,1178930860
304131,337995,430537,491944,508790,950428,2274618,4918309,9025321,23110901,27860040,180053767,133013008,245006576,589706849,661013195,1259024756
301554,328023,438512,487899,490151,1366708,1681942,4313380,7207790,19941420,25476354,226305344,137385109,243629753,507302925,653563657,983280804
301481,331047,439633,489189,492178,965119,2701362,4529280,9089927,22490415,27804106,179837742,137175682,237919357,576726047,696903497,980874731
313712,325033,433056,500242,514718,1660451,1714678,3939124,7164648,22494072,25508857,257960024,136619410,230680228,515044540,697441723,1012120113
304170,332908,426430,478552,498336,969845,1635529,4628963,8976563,22393259,28103063,179487445,136958385,231677277,716983823,636819991,1101708153
312644,312248,438556,476372,489074,904658,2313980,4231549,7171343,22950497,25668118,180052446,132423811,218321282,319579956,693796518,982266692
302156,311396,440099,494324,502192,1544128,1733660,4782979,9052603,22563469,28103581,221711325,138028426,238149796,388511110,657385908,976964654
317461,321609,427243,491401,492204,1028891,2711475,4175947,7141852,22212074,25579004,180017640,138939601,239303126,382397694,680861620,981356161
310138,326824,425473,482867,517118,2303897,1745979,4663072,8987205,23083672,27997647,180206442,136801270,230907580,745890108,653857041,1119691571
302315,318892,441263,504553,508788,1018560,1605973,3940446,7116656,22373856,25409747,249525345,136562851,234073819,286747701,694774697,1164803099
304317,321921,448602,484187,500527,1037114,2320521,4701784,8995555,22411374,28000251,179695004,135890748,184190439,636271199,637667035,1124899557
300555,319948,434648,498804,505613,1487248,1698379,4496937,9846965,22985579,25525866,184183529,137542553,241426335,286125836,698590235,1128456875
303557,327880,451038,506315,504003,964024,2670850,4872507,9063313,22867483,27951617,214440342,139136832,187158458,637349608,694367150,1204391693
309991,319752,452572,498283,482540,2115539,1743577,4302674,7165171,22225201,25579005,179931002,137748361,238049694,298197443,689063135,1240675398
303040,322378,428879,506061,508723,1030266,1558423,4913563,8968256,23187595,28241868,183393497,137663282,174994264,624843432,642902019,1188658268
312580,302887,433707,504164,520941,997063,2202740,4327307,7410250,22488968,25492410,183139889,135810537,167660115,365752545,620364496,1192746634
300645,328459,455621,481776,492582,1432323,1668701,4703630,9082477,22585977,28200407,182974568,137281188,160262538,677625318,623143193,1169038173
314300,320662,442743,485471,494619,963374,2699853,4065448,7032423,21385395,25607406,215166392,137705495,158881176,354730309,723068344,1224712913
302525,319232,448011,500037,512429,2153373,1821608,4700351,8922287,22681222,28163208,184011274,139667461,159994897,673104198,680348245,1217697113
301231,306892,461883,476983,501965,1011479,1747178,4317776,7094391,23076519,25514535,182033016,143604831,159348257,361120117,639853980,1225604672
301333,338870,454883,488907,497402,945489,2258005,4532878,9039773,22658815,28051773,218455974,137638930,160216945,602042528,711772787,982232574
329711,314942,435586,514597,509217,1364423,1907832,4514803,7440788,22404512,25505278,179866015,137353516,159306363,285891815,689595152,982681366
313466,326346,439917,488214,503981,927804,2903544,5391066,9177332,23322679,28208559,195569749,137056212,163463664,621492635,737542248,997172002
307013,307186,449553,500971,504592,2021091,2214157,4542280,7599138,22526597,25429407,180752721,137025275,160462698,315583977,706972737,981220822
301100,346351,427588,512178,519598,927722,1905187,5461567,9301214,22663435,28099092,203201652,136825932,162557385,613410563,740882436,976464718
308301,311723,426226,491463,497542,938769,2509631,4419600,7650718,22824214,25716215,181014504,135043808,159919517,331074857,727263758,980818951
302721,330211,449644,497022,499422,1546805,1902909,5366535,9180383,17779938,28019905,183230823,135613730,160035741,639411387,662824627,980684622
307669,307163,448927,517441,494233,927290,2939140,4588087,7263447,22405340,30561881,180071301,95553732,159123793,456146982,724131765,981884207
344181,348566,434118,488301,488825,2176841,1959733,5372155,9292341,23190521,28085435,180019860,95302345,159339313,631454305,707155694,1114937044
318794,311352,427535,481055,514713,971890,1823520,4528382,7414649,22468420,25463237,180018139,95423639,161302378,527034045,667681562,979333510
309731,331767,439513,506139,505445,1006510,2827737,5419248,9381817,22556642,27711064,195905524,100403531,159228064,640178531,710771648,974963583
299982,330041,428885,483562,493645,1526439,2019346,4421155,7493756,23041125,25499191,181872849,133460131,158505372,581173221,659605003,980792451
302190,387961,429288,487601,493716,917536,2808754,5354915,9273805,22529496,28185547,181362205,137070034,159703134,746562800,735756952,978275338
299811,314852,439130,519874,518290,2306815,1979907,4516817,7449132,22451119,25527323,181401308,136582528,195504487,696647758,705937809,983272365
299399,336207,439576,484678,499063,952628,1858117,5405033,9345320,23217600,28008857,177890189,137412412,221155167,737294028,677728170,1291558969
312775,310545,423447,491251,496146,969345,2441179,4471206,7626676,22464632,25591205,180545110,137306841,158783944,727959230,642927463,1227241410
318576,336619,429026,505705,511754,1440010,1932010,5555333,9188135,22620738,28147820,180209904,137700158,159927857,764941141,662262873,1256755080
300805,311575,452079,486767,505101,920474,2974537,4450896,7494558,22398783,25011831,196618724,135139281,159301065,692499387,712349806,1181394876
306849,331293,441890,496506,473024,2312241,2022308,5431672,9355836,22773584,28106550,180823374,136121871,160033314,658214237,637586981,1146383258
300275,313454,428043,518393,503369,957135,1937338,4455899,7510901,22930967,25472203,180165754,132959925,158888432,600825505,625139610,1135713081
306045,322042,431088,482580,486879,912272,2436692,5353700,9219189,22563368,31617149,180324538,137182161,160345281,647826837,658296691,1144391297
300883,319387,430730,489900,504901,1558284,2005655,4545708,7521039,22299996,25630685,203499818,136682300,158825476,608797924,676789848,1143571265
313412,334859,440352,502999,501720,909127,3072068,5416402,9128694,23203415,28127144,231148245,136999609,159801846,668949534,679646475,1013781273
318698,307132,416205,491889,495845,2208078,2071146,4520412,7202834,22634231,25496299,215639089,135100745,159258796,627528270,638340519,977954245
300664,332993,433139,483562,485594,970136,1814084,5348610,9155389,22622903,28127998,209477670,133732448,159927976,786078948,639205687,981018756
310882,314796,443436,507747,496228,998664,2430297,4481860,9855022,23137851,25536089,201164143,137898139,160368053,734150282,651911958,976902478
300984,349048,439657,492027,502050,1611116,2307618,5550719,9030536,22621615,27970288,203754225,138115087,160896702,761130759,658116734,975669731
302141,316759,435490,476053,503667,927839,2822042,4456352,7247940,22441858,25649214,202179545,137455715,160035515,711966843,633594856,977746980
299147,332718,435071,494556,499954,2172964,1963667,5506094,9025441,23235234,28015875,203368272,137792239,159841569,740069237,632315517,976074711
