b16,b64,b128,b256,b512,b1024,b2048,b4096,b8192,b16384,b32768,b65536,b131072,b262144
40685,67034,66146,74763,232679,394989,483387,1915645,1361314,4627775,6429295,12086458,22529066,42299689
41015,69053,69969,84379,260619,327409,559852,959319,1206567,4649330,6383342,11908626,22535991,42711155
40219,65618,65929,73237,262941,362974,503518,783140,2379429,4433834,7044424,12019684,22532442,44385833
40560,67335,64541,77037,249998,314677,552254,2015077,1397780,4666682,6542727,11890274,23024550,42618809
41625,62780,65582,80924,258759,335062,511206,803095,1599866,4982467,6872081,11814117,22661380,42488755
39087,69239,65201,90817,265174,345511,515256,785881,2859304,4888017,6517255,11745027,24813776,42293179
40184,64332,65845,83580,277536,346021,506564,1935213,1194920,4845698,6590952,11804643,24723781,42857518
41582,70369,65123,75220,273285,305341,508027,829659,1332933,4656246,7314550,11788634,24831207,37132566
39921,69505,64903,76596,254570,390580,558928,788630,1370719,4760812,6504348,12109669,24989721,42582161
41698,64761,65550,75020,255640,335987,555354,1876797,1450447,3665002,6540174,11884657,25037245,41879740
41236,61802,66598,82845,265878,363222,566501,847005,2857230,3487741,7434385,11837341,25082829,42237399
40456,64030,64846,77560,224514,348598,529864,789091,1397419,4361637,7031925,11896814,25280670,41992556
41082,67895,67063,79255,259726,339166,503390,1604052,1407734,4445030,6874712,11863939,24511147,34387437
41664,74977,67003,74987,287482,316637,492190,842229,1504348,4332846,6884329,11772344,22273872,34252520
40613,92623,63514,74528,266884,347180,596150,797235,1312213,5140605,6502408,12191900,22286713,43571506
42422,69333,62096,80821,266139,305033,552544,1581328,1485456,5159824,6904416,11821109,22284266,42246191
40331,65144,65660,77374,253776,348637,843237,764985,1486118,4137655,6500060,11593259,24829309,50461138
39291,67298,64575,76394,222107,355271,520262,837704,2517024,3741223,6450879,11872762,22539233,34186801
47663,66020,64867,89199,276831,328823,499126,1642828,1219082,3700367,6985904,11970148,22595273,51594928
41657,67878,66160,75070,251788,368974,951204,773551,1473601,3924593,6922246,11969155,22596400,146658495
41726,65692,65577,83082,276109,359254,610686,660261,1457528,4223548,6473561,13721229,24863952,39650164
39987,64941,64597,77309,258020,300014,525616,1649825,1421109,4254847,6396195,11699017,24871367,33202925
41784,64452,64721,84192,131901,308869,588182,811606,1474769,4364353,7025241,11742984,25877002,39828587
42948,64625,62838,76889,123591,288808,479265,805235,1332991,4513461,6862108,12026742,25097160,33330520
42491,64586,64559,74974,130699,305040,733516,2004413,1485293,5075076,6939331,12099014,25067640,51433583
40306,64795,66756,75461,256959,285412,461703,865196,1219272,5038677,7213139,12696625,25085043,33467975
41005,64508,64799,74597,130713,280388,461982,628927,2298932,5072020,7179519,12238126,25073101,39777686
40762,63641,66171,75410,120423,293926,706527,1788407,1290247,4523711,6727948,12217283,22737784,33263916
42296,64177,65070,74745,126805,323865,431751,836839,1426881,4319510,6782825,12011219,22696653,40108079
46851,67362,62324,73292,130115,313647,452026,789795,1379218,4417279,7263808,11946410,25331204,33192919
40988,65223,62984,87926,139683,315537,434453,1726566,1476132,4411229,6838577,11655932,25247390,40099816
43019,62113,64160,75569,123019,277082,450121,850900,1279422,3743479,7243376,23040312,24745393,33315252
40957,66357,61784,81075,127244,337137,786021,853965,1336383,3665258,7175569,11860167,24800746,34201729
41668,67829,62579,73575,127860,341004,447209,1644919,1357439,4337312,6780246,11700585,24809600,33984493
41832,65268,62802,84541,126643,301268,447422,727994,1390529,5114665,6798945,11678268,24785416,39769511
41900,65171,65491,72986,128011,289249,455546,672052,1178161,5123607,6809536,11744485,24683447,34138389
42151,63984,63781,74875,113895,298748,456120,1563164,1383663,5123692,6806799,11822251,22741180,42477658
41222,85947,74514,74434,113150,331406,718260,657383,1299491,5097136,6837674,11958366,22671433,41982612
41268,66233,62626,79930,117962,278206,445341,685461,1341086,4714563,6794534,11941473,25059960,33088854
40764,64144,65128,75884,121186,286992,476907,1871074,1074352,3641864,6329116,11880976,24820110,33692259
41510,65185,63035,79012,116057,289686,443572,808735,1339571,3497202,6584167,11873640,22725603,34867515
42672,68006,63934,73146,119089,329532,460546,811796,1233074,4323777,6691368,12003421,25001320,33207595
41343,68391,62222,73579,131504,266475,725994,855497,1354263,4396120,6564211,11908861,25004765,33200911
42084,65609,70782,73682,127403,331863,518224,664446,1200956,4330190,5925686,11907228,24934645,33104465
41137,65686,68105,87408,226885,289484,468359,657532,1261766,4982867,6026289,11861574,24091518,33036589
41334,66296,68765,71497,129306,280613,571137,659877,1196331,4998614,6077925,12024887,24981198,33130164
41845,63728,65036,75972,136681,301870,456217,1700088,1493820,5078257,6799058,29690446,24982462,33102130
43154,66496,67666,74435,284081,298209,457524,629054,2532202,4373350,6316373,20572822,23578311,33139451
43569,64160,68510,88708,124794,330749,447817,798640,1265799,4366592,6944329,11925173,25797863,33245062
42221,66369,65577,91024,236470,326712,483152,1866723,1231553,4437250,6986009,12180159,22886203,33201035
40130,65847,68696,73761,234112,312441,444678,861038,1329518,4416120,6932722,11910026,22905136,33261562
40680,66172,66976,77807,216967,534341,485638,859769,1469148,5046617,13572705,12041832,22716267,33104105
41196,66271,66505,79480,234900,315708,451684,1723213,2405868,4450745,9120459,11866883,22883272,33119370
40733,71372,65542,74694,231734,313357,515478,765893,1309452,4435910,7206668,11991367,23059313,33224197
41415,67663,64980,79582,276547,338134,573493,800511,1403407,5109207,7369956,12104229,23012309,33067614
40756,68135,66976,79831,255768,335942,570865,1780406,2848442,4412909,6541931,11833094,23094438,33109530
40911,66916,67746,74381,226014,330843,530241,753003,1331091,5120995,6619307,12186358,23108361,33775273
40438,67147,67320,76225,268997,403493,726502,763264,1467988,5094034,7227426,12069119,23124593,33088322
40122,66926,66793,75335,258000,349737,533686,866329,2873597,5069236,7487317,12496586,22828700,33190241
40661,76234,68391,81465,229643,356197,452153,938006,1422084,4465962,6896330,12196652,22792346,33117479
40332,89570,67080,73517,246320,306564,856912,775286,1529424,4891351,6727139,12197947,22761607,33153265
40765,93243,66569,73853,241091,349340,582856,798882,2782727,4889141,6687189,13981321,24813095,33211691
40071,69321,66071,80200,230620,314060,578154,799688,1198474,4845425,15295384,13880932,24834886,33253454
39805,72317,72130,79206,293072,324784,829816,784507,1152545,4030306,6303830,13898186,24808452,33142051
41010,64296,69230,75971,236901,340432,527402,867896,1147698,2762749,7308094,20705145,31715901,33160666
46037,67369,65305,90236,261766,343686,518802,914500,1247260,3737120,6649817,13739827,30958750,33260396
41144,65824,69310,78978,266553,354515,855295,811431,1230986,3733748,6682740,13678688,30992597,33307460
41563,63694,66962,77961,305109,298449,509188,862977,1362445,3747704,6560691,13873340,23013699,33186554
42107,67344,68269,78500,240717,324964,487897,776529,2426141,4452440,6662767,13820449,34352110,33034914
40647,75936,65467,81770,257133,340954,849316,803383,1167191,4449061,6803019,13916482,22618833,33100854
41241,66149,67167,82066,257135,350350,508928,767065,1489938,4412439,6996651,13665768,22358267,33064033
40277,69017,67351,84084,266193,333240,543490,1007208,2423936,4332585,6875282,13748357,22337229,33190237
40094,65409,66782,100618,289934,311494,897580,782831,1241146,4486846,6943953,16231670,24410946,32941704
39978,67753,65558,81105,239934,326626,640981,824824,1280529,4344893,7031736,13840300,22469992,33085504
39415,67845,66405,83808,267114,330205,530065,1883457,2859647,4397628,6883861,13944844,24490058,33045037
40225,70404,66129,85198,260864,322207,629444,822828,1322716,4499758,15915246,13810269,25007797,33185853
38632,65957,67827,84297,270538,295688,529242,4227228,1477597,3639878,6877178,13873084,24467820,33088907
39168,79360,65538,80973,254468,295453,821379,1818008,2846186,3703169,7610204,13930819,24329063,33205630
39361,67210,66506,79566,246935,316204,444110,787617,1263141,4077985,7002494,13969639,23222963,33317666
40959,63627,67461,80835,133223,300147,488378,786821,1366809,2750937,7372490,13902754,24782329,33139657
40541,64512,64344,77698,227200,293006,476813,1939885,2838953,2736491,7615219,13999732,24448479,33126371
41182,63762,68147,83977,127377,374158,444850,852305,1371966,2769256,8191914,14014935,33078430,33290563
39564,65174,67174,76637,210170,282789,439440,847145,1373981,3916274,7345330,13895843,24563342,33504722
40544,85035,72103,91474,123250,310681,466413,1918131,2772462,4309272,7933318,13947800,24805877,33516791
57517,64987,66140,77886,128181,289894,479042,767737,1168625,5081476,7420464,13970603,24109076,33713345
41617,66110,73632,75792,124593,290352,439683,843337,1286709,5087987,7286041,13869594,24263495,33428150
41668,67224,64854,72928,128206,272801,442623,881779,1350057,5108266,7127016,13861839,24556252,33454324
41326,63954,80989,77340,131860,300212,456958,844073,1419412,4359587,7752702,13949864,24326242,33510650
40898,67573,65376,77437,122857,305003,667057,774546,1216999,5746008,7363137,13959611,24452295,45364615
40883,65858,68702,82097,203929,286521,467328,807480,1171664,4277453,7068177,13858986,27486512,33307581
41107,68645,66773,75281,133616,305850,443899,888206,1198886,4978408,7174640,13735792,24662720,33207732
41708,67256,65218,77568,128001,297597,421021,762095,1444027,5108128,6924939,13991187,33665797,33234534
41173,69054,67773,74869,115926,306045,450146,829924,2154302,4904961,8864950,13858963,34024043,33289343
41114,65356,65363,82297,127764,306838,412944,822275,970203,4289613,8354707,14034609,24263090,33275058
39551,65091,66896,77464,122541,297194,440962,798764,1025813,4841532,7023291,13941014,28693022,33471703
40790,63575,65655,79173,126585,302215,434993,788697,1171414,4808372,8373747,14034801,24342346,33380062
39973,66399,64279,84476,134200,306955,486702,1911381,1382498,4818789,8352014,13875240,24199453,33332836
41289,70453,65774,79971,118895,293435,474613,814706,1159313,4275308,7298048,13811403,24444281,33277422
40652,64355,65204,77397,124647,316461,481473,780976,1292243,4398197,7791617,13869318,27951308,33344770
40047,63949,64565,105373,125219,309653,422117,1781366,1352102,4254710,13713341,13894632,24859415,33350917
47484,65309,68228,90646,129331,278537,462614,852590,1453015,4856913,7271680,18126321,24359944,33358231
39494,66597,63796,93023,129275,278031,671338,779044,2815299,4858493,9878338,13908010,24043231,34198572
41003,66213,64068,105769,126456,277703,427541,1916703,1294555,4965433,7114872,13329704,23935055,38397204
41627,64144,65655,95864,124099,294553,443612,2278439,1355421,4309338,6982656,13820941,24013484,34247060
41517,67667,80415,106498,207493,311829,464102,766637,1140977,4840629,6914607,13885665,24121669,38462546
41782,66738,66868,91358,221161,348914,488026,1915558,1227863,4899683,6844430,13846304,22653416,33093538
42373,69243,68577,134519,273550,317163,848728,708818,1287402,4921416,6846149,13938933,23466729,38476524
40960,80870,65291,77887,305159,333001,523458,753694,1334701,4350114,6910421,13983205,24218473,33076833
40128,68366,67709,76801,255896,298435,526832,1912190,1297492,4431749,7420092,17317224,24367038,40055697
41579,69434,66204,79661,248449,316503,524598,778452,1245186,4586604,17490862,13839064,28963282,33218806
42280,63456,67257,76474,259403,303476,467327,798436,1242959,4273141,7335836,13771379,31224510,39327490
40689,71911,67092,73637,266421,353668,530764,2098550,1317142,4254686,7462660,13820981,35333218,33245573
39591,65095,67697,85365,252966,335269,513697,895363,1337469,4430547,7507917,13819491,31628782,39383372
47285,68815,67561,76739,231649,333045,517551,823777,1340333,4434963,7019173,13943001,24458605,33168465
39599,78170,66759,75392,282941,333375,528123,1100734,1194707,5035532,8114061,13756889,24342531,39599367
41026,70355,67157,79016,239262,329966,474276,761683,1374909,5028938,7325214,13703214,24584556,33208025
41229,71962,65535,125091,307780,438162,574174,875461,2444190,5050689,7609432,23861194,24461794,39298657
39537,72240,66661,94615,240065,340220,873961,765018,1382386,4372550,16155220,13867376,31533301,33303116
39512,64779,67961,82763,261851,331569,606397,1957585,1391465,4320116,7312019,15185621,31876781,39383882
39554,63822,72941,136663,274131,326544,567120,841433,1194102,4553015,7043795,13892547,27168768,33157034
40413,63959,68589,94690,297886,372381,517436,755316,1170597,4410834,7382011,13690806,22603601,39324144
39582,64629,69218,84134,275066,341735,521212,771375,2304727,4440775,7043386,13863203,22574009,33232916
40038,67563,67627,95563,260222,331435,831922,761695,1040699,4423590,16734717,13952051,24353973,39582795
41936,65833,65831,109046,265360,381099,525430,2058048,1454172,4984059,8485459,13893658,24072546,33291688
40873,64776,68054,74779,300945,304197,518301,801461,2900403,4533151,8292178,13723098,24360458,39603523
42113,70709,66838,74332,260427,350722,501641,758519,1289134,4568139,8490879,13662354,22564474,33182389
39924,63478,72657,77146,257547,338404,532788,836530,1243855,4384072,8479570,13620906,22510278,39555994
40028,65533,68796,72946,260631,339085,823942,843841,1215114,4925974,8409850,13619872,22360634,33233744
47885,83350,66895,75469,268608,309822,506883,1911449,1373745,4936071,7424971,13562534,22338150,51609005
41760,62587,66074,85538,259414,351077,510454,791303,1170228,4915838,7383297,13547867,22298123,33509438
40637,68503,68960,72820,301115,321062,573042,785023,1174140,4390506,7086489,13617127,22268763,39425602
40136,61134,65276,84830,259559,336283,518495,736354,1198429,4372830,6970211,13661397,22425319,33401318
40145,63684,67225,82979,260289,401395,856590,753937,1314233,4466003,6594921,13635402,22968531,39461860
40110,64532,67782,72027,200194,319958,496452,761708,2803732,4480489,9972517,13744850,24512441,33359184
41034,61785,66045,92510,222720,322635,470806,738307,1378650,4526891,6031155,13573426,22546655,39761060
40606,64817,65528,84338,252557,305540,447477,838737,1383950,4340675,6955783,13791265,22651751,173542793
41485,63573,66734,76582,211235,363371,515691,738699,3883633,4302601,16272553,31640845,22571157,39036344
39760,62431,73176,74322,144423,300523,672452,822300,1346079,4468763,6029115,19558072,22623500,33268749
46103,63247,64427,83224,245039,292863,474091,779829,2808953,4352358,6898336,12295133,22549682,39159537
39510,63334,74734,82769,139334,328759,452565,769521,1250970,4546415,6687587,12243412,22569918,33247251
41060,61805,66868,90048,139592,301519,450853,849379,1282440,4874780,5542443,13568286,22779926,39071367
41363,63823,65846,73669,135520,361381,529330,1743418,2805777,5049704,7836875,13574895,22671995,33894485
40865,74610,66035,72341,129246,290293,521154,791939,1208341,4982948,7841162,13576500,22657889,34537463
40515,66946,65499,75522,129221,289983,464074,793154,1385006,4808511,6899557,13651941,22766419,34144954
39826,64129,65307,72083,135049,310716,459577,1897189,2800689,4661809,6903193,12905822,22463139,33966847
40496,64289,64879,73403,135351,285612,444746,789981,1312442,4350211,6877498,12943739,28030147,34112113
40361,61883,63478,77111,131689,290817,698179,853303,1446431,4366125,6945300,12831231,22477336,34091244
41846,63323,66109,75577,140550,292261,452389,750616,2730550,4306459,7494158,12286408,22450136,34078828
40116,63676,66707,90410,205695,322770,437979,807658,1199306,4348892,7059944,12670191,22475289,33983458
40313,62438,66141,73725,159824,289040,480500,762363,1298554,4406099,8279119,12795526,22551364,36396400
41796,64904,65789,79156,157709,294325,446797,802959,2390893,5057698,8277321,12807714,22156603,33927220
40827,84068,65238,74136,148521,261764,691294,821939,1164879,4995290,7844165,12887924,22083274,33855208
40015,64000,63690,73672,149119,265503,422256,853590,1261002,5028325,8035830,12878238,22155439,33866780
41580,63675,66730,75113,249908,282423,434342,929159,1406016,4624596,7990955,12861617,22131018,34045711
41651,71087,62873,73162,148433,301695,443371,892242,1443771,13893837,7887095,13484468,22072021,33871020
43218,63524,71039,72109,145577,309711,460196,870078,1213853,4358465,7093609,13578632,22236741,39753995
41173,64778,63332,74121,250579,308230,1228297,765012,1261756,4474440,7052141,13589736,22308170,42890471
49352,63786,71255,72169,151511,289185,435790,775605,1346790,4953655,15283334,12311135,22162633,44491601
51236,68493,63648,73725,137586,297030,444837,781148,1294212,5046613,7645989,12318163,22279484,42593487
51971,62056,65393,72607,238388,298842,465705,854677,2552128,5007633,7101094,12739611,22330626,44621179
46901,68152,73937,85141,239387,338243,520062,832661,1120396,4401890,16468299,12319166,22295815,42823367
49159,65132,66500,76029,250325,339231,549733,783054,1066345,4363019,7073025,13553496,22422280,43973612
49998,66318,64950,80152,238203,340204,523736,804249,2271713,4400390,14056711,12294848,22274699,42123472
49872,67841,64412,92840,218794,393543,544829,810545,876858,4552077,6886964,12306012,22329852,44932827
47746,65817,67372,73126,254539,387461,494194,784899,1364996,4316994,7047432,12294100,22410009,42071624
50893,66988,64503,78347,250597,359638,527489,784317,2479910,4330995,7050975,12312983,25898966,42055730
50787,73766,70641,89568,245928,348393,510080,762210,1238289,4370219,7290749,12374106,22214725,42149756
46204,75716,64795,76299,238313,320285,523085,1946219,1428798,5018743,7401985,13464179,22408232,43787864
49325,66377,66091,85103,238703,357397,501721,840605,2267449,5058754,7013389,13604247,22405527,42092065
47788,66240,65235,74633,288897,334714,498937,759755,1129878,5018913,7045290,12305141,22367734,42825944
49481,66606,63555,83145,277869,362054,513318,848908,1141626,4356031,7355972,12307526,22224353,42164543
52549,63058,65887,73252,271570,367485,641166,825709,1345969,4377448,7685968,12283069,22575282,42341532
46054,74217,67730,91095,263951,362345,551758,826598,1407291,4306095,7444478,12305085,22289523,43990769
42959,65866,66982,78256,248818,397734,513915,764878,2502844,4427186,7654542,12732038,22348366,42159808
42095,86704,65440,75458,267531,339345,854014,779388,1318362,4367231,8338284,12812152,22279049,41898676
48112,64933,66639,72792,248783,335508,544006,771340,1446405,4281135,8288896,13591481,22263842,41758088
41901,63400,63174,73238,322660,354186,566128,774192,2829148,4270127,7498413,12924177,22268807,41751406
41388,65886,65442,82667,305558,350005,552605,794571,1438230,4749587,7646700,13662357,22256109,42170870
41773,65607,65599,75099,278237,339432,568041,780596,1464013,4792013,7457528,13777694,22298005,44232889
43084,66110,64426,83746,282102,338569,852063,809770,1247861,4733377,7473231,13890730,22535409,41771242
42109,65565,64837,81890,323785,325111,523678,817329,1404441,13946213,8785094,16192283,22259750,41597299
41782,75183,66161,80845,282684,344809,540898,773620,2458746,4283994,8666508,13687481,22324126,42271520
41867,63963,66346,74955,244229,337907,548321,786197,1279122,4325692,8705696,13538104,22280696,42623175
41070,67751,63883,81677,228404,329561,567581,753408,1450284,4296182,8814985,13627440,22304131,42850067
41384,68985,65805,87033,286115,327002,558560,759412,2247230,4297161,7889400,13774912,22234358,42741386
49908,65021,66447,82145,265675,401817,613044,850771,1241283,4283694,7585331,13563734,22222623,43861682
41849,64620,64703,73324,250943,356923,826875,776630,1464796,4316529,6941428,13604681,22301686,44388395
41772,64714,65312,74956,269013,316962,498779,999670,2764581,4828682,14724659,12901653,22252177,43991054
40561,64672,61475,84495,214890,316518,506064,843384,1252175,4857374,6989882,24337360,22514600,42333858
40113,63480,63926,82163,254943,327845,478793,843342,1442351,4857715,6925125,13508343,22263821,45007704
41126,64342,64837,72732,307798,292687,487676,896591,2877872,4476350,7128730,13614772,32316439,50008464
41388,82725,63563,74838,285616,328835,508767,780340,1460060,4334310,7039291,13687701,22543732,42006364
41237,62680,62102,78874,267671,295191,488468,750860,1515277,4349933,7059674,13396808,22638611,51521809
41763,67204,63487,73759,240999,302999,755064,805196,1392519,4359900,7497681,13342877,22390107,42371181
40776,64672,61443,82017,274352,314805,525152,1734269,1506683,4311348,7168943,13747673,22530571,51490982
41157,68609,64096,87451,234945,293063,466655,802750,1462742,4324442,7809085,13840558,22595634,43324263
42692,65712,64611,75776,281675,329207,737337,826269,1497370,4362606,7084668,13688310,22589799,51041845
41001,83923,64261,73796,213865,332825,466029,822006,1202017,5121468,7147942,13893534,22339771,42038398
41154,69221,62175,75047,266004,308192,476086,743762,1454929,5082800,7047009,13606927,22476720,39492523
41309,63364,64339,73205,265648,330277,697979,1922260,2780278,5104268,7272304,13607591,22388501,33485387
40811,63974,62961,76183,228425,289563,441122,776336,1377668,4365140,6944466,25923176,22488426,39491868
41449,62468,60882,83151,249737,308928,470851,804865,1424285,4351504,9733835,26663737,22541963,33360492
42487,65078,62731,74619,243306,266909,431254,833154,1207464,4354899,7939533,22402567,22502027,39151068
42450,63989,61959,84199,316071,323573,453955,779201,1428386,4259432,7242794,27658566,22539344,33778812
42653,63626,60887,72732,300819,305776,457409,1742065,1355922,4312761,7377219,25621975,22675046,39098547
41763,64401,62945,73244,296084,303699,447949,806198,1435588,4295801,6364709,25957919,22554104,33759800
41118,65008,63249,74022,276359,306522,429777,778703,1230031,4291453,5826041,25486004,22438835,39189696
41620,65633,64232,78106,263759,316776,464209,1758553,1372434,4880615,7603954,26814452,22461058,33834772
41978,63734,64111,73950,279653,291109,455251,809192,1291320,4897364,7550471,24993426,22569280,39147657
53911,65082,62876,91271,302267,288355,466926,865720,1254542,4882853,7855173,25250967,22564800,160536685
39124,65698,64064,74112,293500,292575,490578,1924669,2726359,4156886,8621961,24930151,22617279,39433083
40422,62565,61951,80505,276190,269030,477006,776007,1357474,4233388,7514678,21465845,22641270,33732742
40717,64977,63097,73005,229869,277587,426457,797587,1351531,4239586,17464517,29989280,22618543,39510871
43428,64419,61846,75290,274131,286080,427065,1808017,1422903,4343526,7361943,22187599,22634972,33705706
46461,64557,62700,74214,281334,306275,737138,868031,1399360,4207374,7323667,14591551,22516953,39426605
40824,63631,60771,72601,241023,325527,443777,767788,1394267,4251681,15271441,13228557,23581218,33729230
57998,70354,63784,85510,286151,372104,454935,1706447,1462777,4236611,7506881,13735881,24567262,39563485
41471,64983,65410,105704,264597,293182,515223,823442,1313495,4800255,7369483,13733256,24476528,33832657
41223,65086,65604,74503,264418,287779,445728,817430,1311914,4252510,7427162,12908445,24599535,39114595
42120,72280,64093,80887,270031,295899,427446,1863954,1272316,4289264,7490174,21236997,24467257,42865945
41859,289179,65484,75961,275475,302793,490823,762898,1477638,4769749,7086642,13437305,24469627,42827842
41152,64520,63203,77944,272597,304091,692351,782736,1242790,4228666,7448173,13067780,24383407,42736868
42942,65279,64863,75217,275869,294633,437364,1877173,1325232,4987740,7344751,13289732,24437643,42468223
41003,66167,64427,82615,247941,292629,452962,796428,1391862,4256693,7392109,13205684,23561718,41886053
40408,62282,66529,74156,251427,281117,438689,745366,1312670,4198125,7271103,13142195,24474025,41907517
41561,63133,62869,81657,282382,321943,486794,1915878,2919253,4495365,7473733,13996699,24274818,41740359
40921,65995,64129,81538,259463,302506,438015,788168,1281341,4388040,6923569,13134747,24364566,41778437
42285,63896,63147,72339,240964,308750,461454,775725,1366492,4940939,7230216,13172029,24534958,42217157
41528,63230,64476,72872,250204,312474,750371,1903904,1443158,4927125,7570541,13031454,24663475,43884805
41812,62746,63646,73437,250604,355069,441006,801892,1464019,4687110,7459807,13137719,24804271,42525265
42370,64072,62434,73394,267030,287515,451215,752594,1322621,4818855,7541037,13152162,28314710,42369644
40903,61501,61843,75750,244667,285660,432747,1883963,1377060,4758252,7267393,13120388,24477402,45891363
41341,63233,65178,70830,280028,293490,451623,778494,1247330,4747187,7267086,13187133,24375719,42437386
40410,64600,63288,73447,276729,304731,455199,840298,1322362,4892053,9555628,13189865,24738280,46251096
48575,65513,62222,74517,243863,306804,460846,1916601,2904089,4265564,7335463,13003124,29438046,44472400
42823,64686,65484,72247,268682,313246,475706,797935,1194829,4370286,7269494,12508540,30544520,44988752
41222,64723,65828,82993,257333,304349,452118,771118,1364203,4210742,7093212,12609319,22407298,44715609
42230,64634,65053,73559,231783,294010,713471,1795201,1346376,4778413,7224594,12564127,22401199,45542215
41853,64787,65241,73753,255346,310225,435441,770291,1226297,4380094,8559300,19917961,22561597,45200225
41191,69778,66218,73688,243102,270505,458832,867721,1235595,4285680,8834733,12395180,22778849,47349457
41135,62769,68141,82974,278552,316410,441765,1715997,1238960,4157918,8581299,12461278,22709990,47377577
41595,65157,64509,85018,239595,301027,454925,836043,1303729,4314060,8488291,25544014,22717135,46315435
41592,63232,65060,74269,243718,315222,762555,791023,1366968,4145516,9290015,16403038,22742094,50505008
42222,86389,66480,73900,294577,335112,445127,1563190,1277013,4775980,7450327,13071107,22761063,46912280
47775,67515,66018,89533,272433,374670,452705,764147,1214117,4143774,6577790,13172499,22567444,48436039
42866,63295,65821,75839,267037,357675,535805,833086,1267451,3761498,21018323,13094470,22535760,46466415
42814,73644,68335,79206,280355,348260,528112,780910,1282861,4137289,7100561,13152739,22422563,48790297
41455,64193,67467,79746,268328,343103,461071,774949,1145430,5105144,6991936,13241128,22444053,44073657
41454,64310,67354,78106,325762,362755,522904,1704228,1309028,4884247,6338558,13019858,22559513,48732539
44251,62155,71867,84463,254511,352566,495631,786359,3027095,4885379,11518030,12916540,22639212,45560375
42151,65118,71708,74180,284370,398797,526135,847647,1417044,3963215,7456787,13027437,22477226,47561707
40928,68355,65499,79993,283196,304051,545585,1624616,1489669,4292103,7403134,12998929,22394770,45365435
41846,68537,66364,76949,263856,312564,505390,801767,1416039,4229007,6567035,12951757,22606459,48501479
40341,64411,68551,77815,303214,293670,495842,824052,1471304,4971568,6537852,12979703,22519697,44981782
41867,65125,69893,90129,251243,378524,463648,1610812,2904306,4119938,7369106,12896809,22587484,48338104
41115,62347,66794,75693,269732,351046,933463,805464,1404800,3683135,7334747,13002568,22528123,45225213
43003,63261,67239,73878,273651,358751,508706,758708,1295653,5009513,7640330,25025183,22501870,48646626
41188,63950,68139,81567,308869,333956,490598,782928,1179105,4223320,7689260,12911435,22434525,45777270
42157,63182,66077,74876,284015,343196,510129,798620,1348492,4427406,7443416,12788434,22474422,49352652
41287,63804,67961,73379,236907,297064,517597,936414,1177747,4182018,7380318,12875773,22555680,46905419
41979,74675,67552,72377,314503,351088,568163,783210,1354341,4919807,7515725,13604451,22466368,48380406
40483,63985,69685,88739,303260,309267,549689,773486,1142508,4913078,7290783,13031825,22645188,45356907
41656,66365,67722,83944,306826,345636,520013,746787,1348351,6630933,7411056,12777622,22580068,48478085
43073,65030,68281,90713,315397,351588,534026,847781,2845542,4112383,8557330,12721624,22571036,45613157
41356,64263,69833,118988,282516,310124,942193,838078,1563102,4087197,8918421,12763120,22522449,48182267
41411,63114,71723,92205,334840,431932,509351,773027,1297925,4214255,7185791,13365290,22577983,47774200
43002,86663,67440,86764,288367,324476,574023,779296,1334403,4184944,9153309,13336220,22436745,184431199
42239,64722,69222,85580,299503,359918,499873,778554,1416206,4190605,8102120,13288914,22540143,45743736
41794,61441,69100,125534,306715,283047,528351,820765,1255016,4275856,7450810,12831418,25723365,47634606
42121,65090,66885,105684,350909,360095,917685,820416,1495487,4127523,6921093,13154311,22886440,46882857
41364,67051,67344,96383,264065,310124,466071,805524,1338667,4765710,7393869,12770004,22618814,50168892
42676,64381,68271,87315,261562,336173,463735,827529,1400560,4843267,7407992,12726174,22568230,45920194
41852,72584,64735,85212,281301,437628,473373,794711,1446383,4774001,12797524,12722081,22480574,48349750
42496,68558,73739,85598,261216,444407,469303,1893359,1461619,4185093,10666572,12733975,22359555,45365139
40829,76949,66015,83192,312483,418723,449223,844406,2868150,4328496,6970893,12731761,22670720,48093697
40762,71003,67622,93522,271188,418680,440926,854264,1285844,4380996,6862586,12947637,22542758,45333990
51186,65013,67360,163199,279096,461686,698906,1578343,1422482,4342398,7379264,13005467,22420944,48817343
40666,65491,65831,154496,275321,400712,457409,755772,1215757,4359431,6969268,24525413,22305873,45872195
41667,66812,65006,116131,253390,427438,484361,895642,1359061,4393265,8363242,15506823,22355055,48356033
41398,64276,65270,101243,239635,421445,456150,2000620,1370787,5628382,7081510,13073600,22418624,42921763
42063,64582,65774,101954,255826,416461,461576,768428,1243459,7163103,6912425,13219945,22226486,42382878
40954,61786,69527,114495,243273,421792,403079,780202,1230001,4781638,6973001,13069311,22257457,42685179
42170,67812,65902,95062,276147,430128,473082,1655047,1113211,4770373,6588428,13163014,22228092,42668657
41060,64455,67198,94359,270824,457214,417871,813663,2202624,4288249,6043099,13217849,22559794,41858588
41200,68538,67475,119742,294733,569376,441774,900976,917176,4195027,7837604,24256073,22545134,41999059
42726,67267,63938,96028,257161,383330,434888,795126,1113646,4096434,6529736,13087103,22448565,43847047
39938,62037,73520,99832,233146,419513,437975,786461,959676,4791721,5987516,13113922,22427224,42709372
41917,62357,66484,97880,252881,415800,556437,783301,1097532,4737460,6681888,13644887,22431658,42573855
40741,75015,66061,117237,273072,389941,433170,782628,1087400,4789673,6163341,13753372,22612562,42802894
