b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
2445063,4838773,10287239,20432412,40983618,82189161,157655402,315221489,630311260,1272516735
2454766,4838240,10289066,20439370,40972498,82465060,157654792,315145861,630312848,1278727225
2445294,4839839,10290653,19573535,40963783,82356870,157658224,314840481,630309290,1278799805
2445630,4846313,10291908,20437570,40965976,82463806,157660903,315130885,630310004,1277394263
2445461,4840996,10288200,20436722,40977702,82465133,157810133,315182076,630361441,1272541988
2445727,4784838,10289731,20437873,40972928,82400604,157660026,315181262,630308236,1285073373
2445222,4843401,9862419,20437977,40964926,82420347,157657041,315135262,630312169,1284985351
2445279,4928611,10287732,19572705,39333752,82288647,158786837,315209708,630317296,1257422642
2445291,4845934,10288119,19571094,40969773,82463701,157659204,315137738,630309152,1283452461
2445694,4858035,10286382,19577331,40970518,82413450,157656184,315181892,630362526,1278635477
2448458,4847475,10289972,19571908,40968681,82180632,161701139,315182026,630316196,1278677018
2445400,4905987,10286907,20429940,40967879,82187469,157760899,315186647,630308081,1272530882
2449175,4842501,9861265,20315692,40980612,82463983,157655121,315138317,630360519,1272496148
2444778,4857712,10290354,20437356,39328140,82425947,157659514,315182136,630310101,1278635222
2444953,4852595,9865495,20443447,40970022,82348276,157657942,315140763,630310538,1281585513
2445696,4925954,10291418,20432219,40967386,75497115,157658367,315140873,630316513,1272497118
2444833,4923970,10294798,20309594,40965242,75497100,157765348,315157815,630309050,1284696426
2447269,4839979,10180366,19572271,40965225,82225378,159261964,315207762,630360524,1273208002
2444950,4842268,10288579,20439353,41064229,82465525,157760581,315247480,630318666,1272089979
2445047,4930249,10290948,20252269,40981392,82334639,157656739,315057482,630314080,1260617333
2445257,4787763,10290393,19701855,40962828,82211000,157655521,315115178,630355679,1275183854
2448369,4840822,10290380,20616225,39335095,82449203,157660622,315274686,630309602,1272509235
2445377,4841997,10291769,20616949,39327213,75500061,157656830,315480420,630362092,1281211974
2446917,4838262,10291128,20487952,39389254,82201312,157655961,315459001,630316178,1260729939
2445467,4838343,9859399,20433226,39393837,82296901,157656310,315483374,630311852,1272785305
2447952,4847229,10292996,20437006,40963962,82465430,157763247,315320552,630320886,1273628531
2445778,4842126,10290868,20438309,39329327,82415668,157655324,315086081,630359030,1232091739
2444192,4787768,10288141,19570564,40968698,82463866,157775188,315234374,630323830,1260730010
2445437,4797225,10290277,19576384,41218711,82463779,157662624,315462631,630361248,1278093512
2446575,4857801,9860386,20434436,41231843,81525746,157659189,318235799,630347014,1272425116
2444701,4842389,10292422,20437429,41231167,82190333,157658958,319603385,630361635,1279335933
2445283,4839711,10288482,20433133,41232003,82356517,157657582,315234837,630315116,1272526337
2444869,4838721,10290186,20436542,41232317,82465178,159197048,315186561,630312014,1291126719
2449671,4914690,10293026,20435685,41231270,82195664,157652882,315148977,630361062,1278732145
2444964,4838302,10284898,20434088,41231917,82465324,157663775,315181050,630360286,1260735722
2444426,4840914,10289995,20308560,41232521,82463686,157954737,315213541,630361209,1260727168
2443586,4846489,10289181,19570372,39403104,82296642,157659024,313978937,630315966,1285129404
2445719,4842441,10290004,20430677,39387610,82444914,158955584,315218502,630312079,1280833314
2435660,4842714,9860830,20438685,40975176,82403454,158259795,315191708,630359735,1260728897
2439694,4842563,10287327,20435150,40965486,82463560,157658782,315187123,630360478,1260613414
2437083,4846175,10287527,20438216,40865025,82462271,157656790,315184170,630322703,1272958557
2437196,4858559,10288930,20434869,40973621,82221910,157659298,315183581,630361409,1260730463
2439229,4854648,9861624,20431377,40977447,82199541,156951345,315152992,630309355,1278749352
2439006,4846349,9860267,20437190,39330071,82342614,156966391,315187297,630361247,1272775713
2436062,4838210,10290981,20439205,40979473,78751899,156955214,315185533,630313221,1287187919
2435876,4854304,10288438,20427418,39332012,82461880,156950106,315185338,630108135,1278984001
2434584,4849756,9860447,19570737,40971404,82460272,156955489,315187027,630315089,1278673649
2440026,4849677,10286365,20440375,39334821,78770929,156957020,315159168,630361938,1281554071
2435868,4840407,10289502,20318521,40979233,82304421,156955016,315185581,630323529,1288954699
