b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
8685,10789,19108,19932,20171,24948,47458,57887,114772,184744
8600,10746,19331,20344,19226,30437,44960,56980,107988,188814
8454,9891,26155,19065,21550,28257,42689,61607,105909,179010
8825,10282,28235,19286,51041,23002,48945,67864,117451,186793
9000,10280,19404,19770,21385,33081,34780,60263,186295,169708
9146,11464,19022,18691,21095,25838,47279,58538,119690,182238
8387,10646,20745,21356,21080,35007,41671,64172,115428,182350
9036,10414,19608,20408,19980,27109,58725,67048,129211,173920
8403,11062,19327,22308,21577,25649,51462,59076,134523,282041
8676,10605,19729,20226,20053,33869,55040,62397,110074,188756
9216,10588,20370,22049,22338,24851,52563,63285,110385,181194
8711,10446,24055,19991,22192,32002,58838,68971,138923,190240
8561,10671,19619,20031,53604,25987,55765,59981,119182,200304
8560,11155,20755,19602,21108,25899,58903,60442,123502,184529
9063,11262,18283,20344,28904,32674,37602,62882,135276,216575
19176,10748,25105,27304,22785,25552,41084,57375,109979,202767
8756,10864,23938,19087,22055,32860,40997,63415,141681,196421
9257,10441,21243,23148,21598,27152,38253,73292,111640,196671
8997,10379,21092,20061,20667,24662,51189,58479,121425,188757
8940,10636,20459,21825,22146,33803,40418,59492,106695,187396
8428,10732,20399,21683,29197,24472,41788,68050,139354,184667
8595,10856,20852,20893,21138,27928,45690,59525,115889,190502
8346,10290,22947,19479,21425,26020,79252,66730,115601,200912
8243,11498,22726,18254,22798,29943,59475,62158,125148,203480
9738,11063,21917,19517,20158,36811,76806,66152,111535,189966
8919,11184,19457,19328,19509,24909,58405,58117,117971,194738
8339,10418,18993,19069,112803,28867,130802,64579,106444,203579
8501,10769,31465,22573,21162,25998,67596,59435,132073,201231
8858,10333,20259,19348,23286,24194,40586,73200,105071,233413
8373,10681,21065,19862,20650,30214,42447,60006,99727,182347
9175,10354,19381,19856,19408,27151,48179,57880,130978,179073
23135,9999,19981,21318,22531,30608,38692,59224,113997,203571
8687,10564,19234,20030,21175,26427,41746,55721,120859,266591
9145,10085,17776,19687,23923,30519,47230,66565,103600,195304
8495,12720,19683,20068,21122,28793,46283,56842,105703,199756
8690,11610,25712,21894,21633,31464,45015,59370,116995,180443
8421,10459,19026,19432,20911,29645,39818,58300,116205,178541
8821,22527,23917,35025,20680,27306,36111,59796,146062,197535
9077,10696,18405,19059,23213,25172,35780,67856,91794,187053
9023,10671,18637,19232,22677,29010,45884,56524,101564,190753
8676,10840,18787,20010,20388,34628,45447,58683,120471,203272
8657,11181,20941,19005,22557,26663,42993,58396,112543,196563
8147,11171,19648,21248,21834,24384,45215,58504,106368,189915
8112,10364,19048,19181,22689,24741,32094,69530,122303,194031
8859,10955,21998,19136,38843,31515,45882,61802,111561,186182
9290,10557,21410,20787,21618,24094,47452,59545,127074,188470
8685,10939,24611,21528,20243,27892,38866,58525,112640,192341
9011,11056,20958,20810,20835,31091,45677,53355,107656,273814
8441,10652,23759,21135,22558,27273,55897,61712,102494,184116
8533,10555,22595,21243,22488,33065,39375,64586,114971,191759
8504,10930,22383,21174,32183,25327,50557,59229,111918,183953
9187,10451,19280,20322,20295,27702,41903,57085,126509,206404
9716,12874,21520,18283,21044,35593,41870,58030,101928,184821
8967,11236,24778,19321,22722,24637,40842,59815,110822,183787
9774,10446,21898,20492,23066,29107,39324,72766,137796,196378
9953,10344,22248,19239,21113,29801,42726,60869,118635,175029
9251,10528,24558,20476,20864,30817,38024,59558,112335,183106
8717,10243,19084,20170,20760,32912,39619,57951,124859,175274
9158,9908,18694,20382,21815,29157,53639,59932,180786,194372
9904,9941,18684,19050,21373,33424,37972,93469,101451,176420
9226,10261,23484,18751,21970,47425,43524,68432,128689,184574
8710,10608,19312,18685,28200,30412,46244,64492,103383,191357
8940,10566,19863,18916,35921,34678,47491,58241,115507,188088
9213,10925,18218,20005,23505,28428,52152,62556,103434,181973
8803,10081,18108,21526,22878,32191,41481,65146,107071,196919
9054,10750,18528,21712,20176,34482,50154,58374,125603,186536
9046,10602,20105,21359,23743,31777,44761,62335,116635,186263
8862,11067,19688,21935,22614,35761,37061,55262,107930,191170
8589,10824,18774,20075,23964,28500,56276,66332,107717,183042
8481,11415,18159,19363,21990,31420,38032,66408,106981,189445
8944,10464,19810,22113,22674,34936,40492,61290,139492,184440
9069,10385,20096,18967,21418,33369,39180,69582,135209,213751
8787,10434,19170,20517,25005,32577,41546,65870,144745,182592
9185,11030,17246,19473,23613,27727,60324,64407,115921,188936
12531,13247,19515,19507,20585,32368,48671,74269,124616,184593
8663,11470,19508,18866,20769,35536,46322,59252,100861,189473
8640,11307,21042,22364,22839,28716,80115,65884,121633,181546
8469,11352,18692,20256,37145,28481,60255,58998,102042,193794
8726,15675,22991,19684,22308,30240,50358,69082,155478,189770
8944,20207,33658,20535,21126,31908,50790,59630,107156,185040
