x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
132432,182108,267575,358340,606281,1157206,2132617,4074524,8562244
128906,181430,266260,361844,604281,1154426,2162466,4034138,8241172
129413,189235,269220,361756,616137,1160392,2151096,4049264,8196828
131438,187042,267461,358991,615736,1142504,2155681,4044095,8357897
131981,184050,267654,363372,614186,1178900,2126711,4071294,8505680
131223,180017,269227,360727,607247,1138478,2117097,4106283,8200537
130306,181491,273665,359237,613674,1140673,2114728,4058048,8455456
143378,181027,276006,361448,607943,1171861,2106706,4052594,8347887
135841,181646,272405,359468,606718,1154065,2175324,4128175,8189447
131279,180567,270111,359652,613226,1168909,2136460,4356295,8256910
131450,182306,264801,361449,614832,1142022,2134342,4100922,8292539
130778,182497,267163,360084,604980,1158109,2186189,4200176,8571878
130579,184647,267483,361823,606074,1143470,2153969,4045867,8188064
131678,181140,269055,365578,613295,1156093,2174903,4071142,8250340
129790,180651,265096,363198,603446,1160811,2133692,4050232,8167662
128914,179296,271358,362983,612468,1154035,2133951,4138333,8249112
129841,188823,270266,360673,618793,1144914,2132582,4048336,8302332
131633,186991,267498,355982,608037,1167645,2142037,4127475,8179112
130825,184391,271954,360904,610528,1150808,2164230,4056077,8465474
129452,182072,266427,360890,607898,1160182,2083735,4036805,8522617
129384,181832,265660,362666,610381,1149950,2118545,4029216,8142964
131052,180588,275175,363671,607319,1146488,2175587,4178846,8223827
131413,181462,273794,361126,607901,1155261,2133522,4016403,8325196
132333,181168,271373,358925,613391,1168244,2159831,4068383,8241230
132133,181237,272830,358974,608240,1153970,2150385,4057864,8384253
129938,183838,270263,359460,607936,1168794,2165679,4116997,8394502
130852,185526,269520,361748,605404,1155426,2122888,4036795,8439322
137189,181475,272375,365523,611758,1159955,2139781,4114367,8259883
134366,180867,270244,360788,609647,1144409,2118899,4076446,8256410
131985,181813,265948,357829,608759,1160600,2167369,4044207,8126295
130226,190710,274547,358525,615490,1149623,2159121,4204206,8107280
128626,181505,268673,363763,608366,1138430,2141058,4084646,8339478
128178,179151,272175,363333,604514,1182954,2141852,4659443,8155410
129559,181399,269320,361461,604485,1174313,2151861,4186505,8584767
130626,182803,266904,359790,615605,1144591,2125106,4066404,8375266
131514,185077,265382,361497,616292,1164826,2151832,4076288,8357061
129549,180585,269908,358409,605219,1170490,2122885,4033652,7978843
128593,181667,264775,359270,604727,1140183,2152105,4063406,8164464
128640,180490,266238,359213,617609,1148088,2146890,4083695,8253819
129272,182405,267543,362366,605764,1171483,2162175,4112882,8379160
129671,179481,269370,362042,604460,1153800,2129339,4057349,8199075
128323,180203,269660,361056,616520,2540175,2146425,4070362,8500271
129917,182531,268981,360271,607115,3846705,2143321,4024121,8241742
131659,182866,265031,360153,606870,3293306,2131936,4093110,8358837
129806,185758,267377,362018,619771,6805618,2182688,4073644,8133261
130349,181928,269350,358605,613752,8109571,2136328,4126976,8479900
130394,181417,266173,358318,607679,1316061,2182183,4025436,8288513
130097,182089,264324,358595,610715,1186952,2157768,4176841,8269724
137487,180389,268443,357053,608472,1162153,2142565,4057406,7946652
131845,180272,267482,357973,607438,1171390,2117948,4130898,8360087
131311,180952,265677,374232,609829,1176069,2139093,4039847,7925175
130982,181741,266858,361245,608689,1152008,2144714,4083265,8319838
131720,184765,273252,359042,606788,1178618,2154022,4071056,8252465
129397,187248,268946,360609,609192,1143456,2185485,4045106,8039824
129552,182947,270751,361179,609093,1177166,2127790,4087473,8353661
130383,181624,268943,358778,609265,1191933,2134493,4671357,8283890
128553,182648,275246,362141,610056,1167342,2142662,4213145,8200677
127868,181068,271643,358804,607476,1147556,2155340,4083027,8289029
129190,185462,266983,358850,607500,1182447,2146718,4057861,8231016
130487,181356,271209,358768,610226,1157978,2167430,4018356,8096634
131973,179258,270490,357407,606373,1153340,2128734,4113473,8500510
129698,183284,264819,357916,609235,1162153,2156779,4032807,8383189
129559,179210,266461,357651,606583,1161985,2145763,4077012,8468182
128859,182445,265212,360814,612190,1163246,2156931,4162872,8463674
129577,185658,271487,360294,605885,1157421,2155940,4071205,8287361
