x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096,x86 inductor b8192,x86 inductor b16384,x86 inductor b32768,x86 inductor b65536,x86 inductor b131072,x86 inductor b262144
540306,984235,1870820,3653676,7194675,14012410,28449507,88827248,82169082,112754155,165337631,290968795,575388650,1080325179,2058834787
529988,984821,1868516,3649775,7215388,13974835,29947445,57159417,78354146,103486404,210888450,285650051,575530886,1090977860,2087249588
534632,985535,1874242,3648313,7187953,14349811,27507323,86550265,83723704,138587234,159254543,296376481,537350347,1115422446,2078788101
534641,983967,1872015,3657908,7183343,13996469,30088517,52279463,96066242,115515297,163226002,291545728,551261829,1110854642,2039308289
534506,983688,1867964,3654767,7184456,14624996,28130717,50878650,81415561,114249976,152875269,293212189,546927925,1074539894,2050519852
532548,983743,1874014,3662547,7170048,14029214,28176764,98196740,101346674,107366477,175622597,329519980,562142696,1093201847,2109233078
529418,984394,1876501,3661375,7188110,14026330,27583218,93512170,82414735,156843171,150325133,309966776,565009934,1077250990,2067108539
536972,984254,1871973,3660917,7183362,14418307,27718483,96383694,101372784,171654597,164018456,305205874,591926855,1090637842,2098889551
536335,980645,1874392,3654927,7186763,13985186,27524572,57961052,72948567,111886716,196070147,295833849,578542447,1090777177,2082214896
535441,981520,1871331,3652496,7186906,14624558,27483246,57390076,87421845,126853457,151382540,281096333,554455510,1087093908,2131892636
534588,978430,1868596,3649327,7188756,14035356,28323634,82239988,69404461,104371565,182264058,292465142,544304687,1070715242,2083005151
536661,985237,1874464,3654937,7174846,14042897,27548230,130158923,87382700,179512603,158564485,325868644,541198325,1089673406,2086225474
535307,985948,1871854,3653326,7186122,14354975,28462254,93585713,82834946,135812146,162487560,289998070,586233474,1064627628,2074820991
546229,984598,1871370,3651514,7187876,14014623,27555248,101274525,87845403,111545325,177199834,295915346,570366464,1104365444,2064162747
535353,989946,1869794,3659139,7182395,14662224,27531264,73593383,79277902,127710490,152835640,294557027,555419926,1097449599,2075036550
534207,986265,1867824,3654147,7187345,13993193,28148795,99742154,93017726,150199721,148824493,316165448,558681844,1051688925,2086141542
540002,987152,1873966,3658187,7169477,13974103,27532509,56888902,90894818,130740083,175265233,344544819,586541042,1058623933,2063566053
536559,986439,1873713,3655266,7190154,14374776,28353670,42458193,85346388,177469773,178561169,348432283,575316746,1065421050,2063446464
534995,983616,1873635,3647424,7183097,14047654,27527366,75057098,80104498,101230303,174459767,319006905,549736574,1067296783,2059077455
558064,983461,1872291,3652000,7153402,14677184,27529825,88678117,89304525,112284209,176021887,294126558,558176407,1081524953,2124909679
540041,984754,1869373,3653131,7185872,13997172,28177936,63231757,86605525,116475115,209967573,277634589,596100653,1101889287,2075935253
536377,987374,1894410,3647209,7184815,13990471,27579048,93222086,64427254,112738219,211941210,313262036,551791180,1068969972,2041526589
538831,989417,1871441,3655239,7175509,14406163,28384984,57000897,86720704,146711853,209736153,307418765,579941810,1115152623,2089877582
535845,991655,1871939,3652095,7184377,13997331,27505916,72108035,53034579,114957231,199777423,330517301,549134624,1135685480,2067635316
533713,984455,1872237,3652393,7194642,14660855,27564975,67094711,89124056,57529317,166905260,295381089,587847689,1091387403,2079379129
532017,983360,1873516,3655219,7179709,14027614,28295963,72583348,55009160,146352886,211992885,287812201,565584180,1075561432,2070055894
530580,981665,1873580,3650417,7173288,14001786,27552808,73157018,95463489,146812972,160866963,323195566,545727205,1068145857,2072678534
534321,988895,1877025,3656828,7187174,14338977,27832135,98560570,88274144,146379510,171992266,287693895,541349445,1102518446,2077747596
532322,984800,1870219,3654084,7183105,13995751,27664552,67277885,84949043,85210721,178138341,282212594,600364361,1081068077,2074762445
529392,986890,1872689,3651972,7190678,14710230,27685968,82015007,81892201,96722180,191495305,338600371,561626335,1108156971,2060606299
533790,984880,1872287,3649145,7186615,14017189,28124016,50390520,86415113,118035721,172851679,275604100,554749701,1085104971,2067764664
536352,986902,1872453,3652545,7188295,14018763,27551869,99385698,78567823,113320803,190258431,287707159,562013463,1130158126,2048271653
533717,982682,1870230,3650955,7180558,14349009,28389364,55428494,84939946,130445839,196252194,291604056,571827735,1075226469,2057118937
536488,982582,1873074,3653198,7189757,14034473,27592739,59525115,78946055,88328885,171438696,292648573,570968048,1075170781,2041995760
534109,987283,1880180,3649635,7192746,14608171,27512468,79429730,91433979,122237901,204547238,290658953,589047049,1068751840,2044490399
533062,984595,1875504,3657919,7184757,13995271,28206481,65689188,64724742,118939984,183281569,333071016,573410275,1078200720,2068323648
532377,982892,1880168,3652783,7178591,13956001,27561167,63612694,97237849,177004125,191091896,289007852,556437856,1062803137,2048903330
535025,984140,1877551,3652206,7188901,14361381,29115862,90475429,82036790,134508426,175745877,308967142,555624943,1073630706,2073291455
533317,981231,1873997,3649555,7191009,14024850,24330987,59966449,83397586,136545783,176719932,301218803,570511944,1080015157,2054196768
533938,984643,1867222,3653837,7190210,14580566,27720348,55870360,88434564,108062487,178657289,290150186,556599154,1065874223,2095484854
532357,984479,1870325,3648242,7188669,13988120,28211391,81247997,83458855,134567254,160239958,318825058,553135848,1103437462,2060595542
533356,983612,1872219,3719155,7195104,13999371,27552300,84684163,60105775,123221893,203835283,284833738,557128109,1097953373,2064183703
535269,982861,1876181,3745533,7206644,14328116,28489353,66348761,101709936,182479932,192377666,324339761,552479339,1062332920,2067206982
530937,980759,1884501,3696622,7198384,13963456,27573481,95463027,83104470,117899462,151343089,312762129,595587029,1060086170,2113944366
536151,980808,1897915,3689025,7170655,14631235,27537848,104714249,70912431,87041412,159825872,298138660,585650804,1091993014,2061539029
537313,982768,1878323,3682877,7210343,13995380,28132214,57620570,78594518,110867482,171645921,294867438,554624880,1054702926,2067315754
532052,983260,1875928,3669444,7219818,13931104,27512033,80849354,70689127,142159950,157067645,293407429,538740166,1071453159,2063789873
533799,983216,1876199,3659728,7198693,14367079,28660854,58571770,76278705,129823501,171536986,332264372,544127439,1097704051,2064145405
537791,980941,1873697,3656833,7199382,14017248,27217298,98468663,82786681,93705015,172706367,297870936,546665379,1079890922,2074435269
533325,982762,1869099,3656662,7194844,14642724,27722902,56976894,83969299,110845351,202023580,288917348,558897412,1086047908,2049715288
535737,986635,1869472,3660912,7167608,14061569,28572555,63647443,94579787,118653907,157023337,291323520,546669193,1086474414,2087933392
534001,983982,1875558,3652360,7187874,13988729,25359514,98192356,91661253,133655094,167230519,315152416,555503579,1071637440,2082972940
531924,989143,1873512,3651974,7159262,14349542,32957486,73825318,79514860,142438439,174174690,322350160,550112366,1107824420,2099184299
536981,986185,1889799,3657636,7181771,14022193,27684062,74847231,84073213,57869967,149650461,297642264,537949272,1081413126,2070957738
541328,983836,1885309,3673694,7186183,14631680,27694514,80150741,65244774,138364226,161367998,288037697,553620810,1117080809,2044700252
530397,984958,1877765,3659262,7160876,13968025,27688303,53847358,74734704,164384003,199794697,286694329,546937127,1103832441,2050410528
533177,985625,1881654,3655560,7173596,13946771,58458813,73747783,104408617,117592063,212751200,325071784,556626117,1119463446,2064845216
535557,985167,1906938,3652652,7189395,14318067,39212861,68422120,66730799,128548795,167113664,301564403,556127516,1094157343,2089288351
531179,982980,1872536,3652123,7171061,13975183,27541259,59298489,80558064,143419959,166352335,304069685,581757828,1057474547,2048716327
531602,980383,1871298,3651644,7186862,14633331,27554929,60292875,87592600,95543414,178705292,284057460,546236477,1049836970,2048300300
531156,981226,1886905,3649428,7243172,13988804,28123797,85180196,73592204,87068362,187815926,285734344,583139311,1053574640,2051298621
588251,987443,1906745,3654698,7178029,13991295,27495663,55799044,81815542,126722554,171864179,314326613,543023793,1080222927,2096975022
534043,986028,1882828,3649336,7176312,14340184,28738768,95237731,68828061,105531047,162785528,288085801,544736581,1105913745,2042946878
531322,985359,1875191,3656425,7153578,14052876,27561826,65134413,92520874,138648886,181357495,287923170,567161730,1063430534,2060001922
530552,986888,1873378,3674200,7195234,14650574,27477127,81816675,86136859,150817260,171888464,324362717,570082352,1090590610,2069659076
531782,982889,1876364,3741237,7187724,13997911,28291139,100870008,56611579,137103698,184291241,293729730,564156169,1071955439,2054937349
532086,981379,1873948,3703292,7184889,13988616,27559965,54905420,76569995,128586089,174987473,283532092,568304615,1105412828,2043574385
535045,988197,1870937,3671446,7191173,14383429,28380401,100773585,82770917,104483986,155006914,284756923,575483960,1107503441,2045356737
532557,984456,1873264,3665553,7235359,14017428,27553996,51260070,92106025,131440118,169690933,298414254,537144036,1059737528,2073230861
533194,984136,1870996,3660278,7340689,14664699,27509981,83454255,87571174,92655221,160964280,283760154,580322473,1063278548,2058055478
532806,980189,1876740,3655860,7271944,14035671,28346326,108280130,92085187,145077758,188211766,294531465,579107098,1094205794,2048582687
534356,980926,1868840,3651683,7225573,13991663,27654616,59220817,82944599,125781067,174532058,305097263,545557925,1072695342,2064018402
534693,980420,1868386,3651908,7210941,14329593,28697576,74796450,70318284,122798963,172072074,299869922,590284403,1088921319,2063567202
534328,982333,1871467,3652776,7195957,13993426,26946681,65547322,87390369,121133579,171351867,277997964,561892767,1069790898,2046283863
532179,986027,1875097,3652203,7197377,14746741,27209195,79326402,78743991,97749178,171481059,292937901,562618260,1088659315,2100606128
532917,986359,1872511,3652650,7163234,14052213,28193749,94127492,92439635,126962873,165452145,302893194,570509359,1074303861,2068179886
533616,983590,1869102,3657896,7160622,14023869,27568852,89152679,81282546,128887490,170862373,297869664,571707331,1116171598,2073738886
532034,984130,1870828,3651514,7179021,14398129,28442108,90404004,95218592,116553318,153868895,300770584,558098355,1112726106,2066494491
531903,982654,1870241,3651720,7190790,14017947,27511193,92758654,92417506,119338187,198020680,329717014,540081504,1117120271,2047837175
533759,984830,1872853,3653498,7190739,14629785,27512467,96071579,85157405,114890726,158394837,284010965,531575970,1059080659,2062957321
532606,985369,1871456,3648613,7200521,13963884,28122519,104368164,74092253,134921651,168340685,285554956,555115131,1097963407,2093639233
538456,985633,1866524,3652503,7166212,14047278,27549478,64028385,78919021,124849931,167377748,311482289,562000161,1119355973,2092403133
536062,982960,1867556,3651136,7185544,14343167,28495111,90280967,72772133,104407426,169385706,310224245,552597852,1064140958,2063048993
529870,988134,1873445,3650569,7187693,14002213,27521258,45969140,70785350,125737532,173230484,294162236,550439730,1107371497,2072485564
534705,983887,1874157,3650954,7159814,14659476,27473956,129044752,78131872,105915244,159614259,280141840,605003737,1071372440,2073909487
